"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","National Crime Agency","National Crime Agency","Medway","AA/AO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Medway","EO","45","40","37830","37860"
"In post","2021","National Crime Agency","National Crime Agency","Medway","G6/G7","5","5","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Medway","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Medway","SEO/HEO","65","65","46280","46740"
"In post","2021","National Crime Agency","National Crime Agency","Merton, Kingston upon Thames and Sutton","EO","45","40","37980","37860"
"In post","2021","National Crime Agency","National Crime Agency","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Merton, Kingston upon Thames and Sutton","SEO/HEO","30","30","46220","47130"
"In post","2021","National Crime Agency","National Crime Agency","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","North Yorkshire CC","SEO/HEO","15","15","45740","45480"
"In post","2021","National Crime Agency","National Crime Agency","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Nottingham","EO","30","25","34630","36410"
"In post","2021","National Crime Agency","National Crime Agency","Nottingham","SEO/HEO","15","15","42630","43710"
"In post","2021","National Crime Agency","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Overseas","G6/G7","20","20","81740","76730"
"In post","2021","National Crime Agency","National Crime Agency","Overseas","SEO/HEO","110","110","64850","62370"
"In post","2021","National Crime Agency","National Crime Agency","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Sheffield","EO","65","60","32190","32770"
"In post","2021","National Crime Agency","National Crime Agency","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Sheffield","SEO/HEO","25","25","41600","43710"
"In post","2021","National Crime Agency","National Crime Agency","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","South Nottinghamshire","EO","15","15","32130","32770"
"In post","2021","National Crime Agency","National Crime Agency","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","South Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Staffordshire CC","EO","15","15","31780","30640"
"In post","2021","National Crime Agency","National Crime Agency","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Staffordshire CC","SEO/HEO","25","20","43480","42340"
"In post","2021","National Crime Agency","National Crime Agency","Suffolk","EO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Sunderland","AA/AO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Sunderland","EO","65","65","32680","34140"
"In post","2021","National Crime Agency","National Crime Agency","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Sunderland","SEO/HEO","30","30","41960","40210"
"In post","2021","National Crime Agency","National Crime Agency","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Unknown","EO","10","10","33150","33920"
"In post","2021","National Crime Agency","National Crime Agency","Unknown","G6/G7","10","10","60780","60990"
"In post","2021","National Crime Agency","National Crime Agency","Unknown","SEO/HEO","80","80","44790","44910"
"In post","2021","National Crime Agency","National Crime Agency","Wakefield","AA/AO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Wakefield","EO","80","80","33020","34140"
"In post","2021","National Crime Agency","National Crime Agency","Wakefield","G6/G7","5","5","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Wakefield","SEO/HEO","70","70","41920","41650"
"In post","2021","National Crime Agency","National Crime Agency","Warrington","AA/AO","75","75","21780","20800"
"In post","2021","National Crime Agency","National Crime Agency","Warrington","EO","620","610","32030","32770"
"In post","2021","National Crime Agency","National Crime Agency","Warrington","G6/G7","50","50","61810","60610"
"In post","2021","National Crime Agency","National Crime Agency","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Warrington","SEO/HEO","440","435","41590","40210"
"In post","2021","National Crime Agency","National Crime Agency","West Sussex (North East)","AA/AO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","West Sussex (North East)","EO","35","35","37330","37790"
"In post","2021","National Crime Agency","National Crime Agency","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","West Sussex (North East)","SEO/HEO","30","30","46610","47130"
"In post","2021","National Infrastructure Commission","HM Treasury","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Camden and City of London","G6/G7","20","20","57160","54330"
"In post","2021","National Infrastructure Commission","HM Treasury","Camden and City of London","SCS level","5","5","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Camden and City of London","SEO/HEO","10","10","37200","35500"
"In post","2021","National Records of Scotland","Scottish Government","City of Edinburgh","AA/AO","145","135","22590","22230"
"In post","2021","National Records of Scotland","Scottish Government","City of Edinburgh","EO","60","55","28660","29190"
"In post","2021","National Records of Scotland","Scottish Government","City of Edinburgh","G6/G7","50","50","62990","61060"
"In post","2021","National Records of Scotland","Scottish Government","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Scottish Government","City of Edinburgh","SEO/HEO","165","155","38780","38540"
"In post","2021","National Records of Scotland","Scottish Government","Dumfries and Galloway","AA/AO","15","10","22300","22230"
"In post","2021","National Records of Scotland","Scottish Government","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Blackpool","G6/G7","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Blackpool","SEO/HEO","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Durham CC","G6/G7","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Durham CC","SEO/HEO","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Glasgow City","SEO/HEO","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Westminster","AA/AO","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Westminster","EO","15","15","30390","31210"
"In post","2021","National Savings and Investments","Chancellor's other departments","Westminster","G6/G7","55","55","59420","55440"
"In post","2021","National Savings and Investments","Chancellor's other departments","Westminster","SCS level","15","15","109640","104500"
"In post","2021","National Savings and Investments","Chancellor's other departments","Westminster","SEO/HEO","65","65","41020","42550"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Belfast","AA/AO","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Belfast","EO","15","15","25580","25500"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Belfast","G6/G7","20","20","51920","49960"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Belfast","SCS level","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Belfast","SEO/HEO","40","40","34250","34990"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Westminster","EO","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Westminster","G6/G7","30","30","55250","52850"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Westminster","SCS level","10","10","92240","84450"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Westminster","SEO/HEO","30","30","36030","36800"
"In post","2021","Office for Budget Responsibility","HM Treasury","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","Westminster","G6/G7","20","20","61400","60050"
"In post","2021","Office for Budget Responsibility","HM Treasury","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","Westminster","SEO/HEO","10","10","37730","35610"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Birmingham","AA/AO","15","15","21430","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Birmingham","EO","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Birmingham","G6/G7","60","60","75310","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Birmingham","SEO/HEO","65","65","46120","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Bristol, City of","AA/AO","30","25","21160","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Bristol, City of","EO","50","50","25840","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Bristol, City of","G6/G7","70","65","70760","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Bristol, City of","SEO/HEO","130","120","38990","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Cambridgeshire CC","G6/G7","50","50","75680","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Cambridgeshire CC","SEO/HEO","40","40","50460","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Manchester","AA/AO","135","125","21160","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Manchester","EO","80","80","25780","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Manchester","G6/G7","100","100","71090","74280"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Manchester","SCS level","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Manchester","SEO/HEO","175","170","39940","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Nottingham","AA/AO","35","30","21150","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Nottingham","EO","20","20","26100","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Nottingham","G6/G7","40","40","74040","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Nottingham","SEO/HEO","70","65","42770","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Westminster","AA/AO","10","10","22660","22630"
