"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","Heterosexual / straight","45","[c]","28900","28770"
"Leaver Dept.","2021","40-49","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G6/G7","Heterosexual / straight","195","[c]","60970","60570"
"Leaver Dept.","2021","40-49","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","G6/G7","Undeclared","35","[c]","60930","58020"
"Leaver Dept.","2021","40-49","London","G6/G7","Unknown","125","[c]","58960","58080"
"Leaver Dept.","2021","40-49","London","SCS level","Heterosexual / straight","90","[c]","88470","79050"
"Leaver Dept.","2021","40-49","London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SCS level","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SEO/HEO","Heterosexual / straight","135","[c]","38940","38580"
"Leaver Dept.","2021","40-49","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","SEO/HEO","Unknown","60","[c]","39060","37410"
"Leaver Dept.","2021","40-49","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA/AO","Heterosexual / straight","135","[c]","20850","21010"
"Leaver Dept.","2021","40-49","Outside London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA/AO","Unknown","155","[c]","20810","21010"
"Leaver Dept.","2021","40-49","Outside London","EO","Heterosexual / straight","200","[c]","26530","27570"
"Leaver Dept.","2021","40-49","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","EO","Unknown","110","[c]","26330","27570"
"Leaver Dept.","2021","40-49","Outside London","G6/G7","Heterosexual / straight","110","[c]","56270","54860"
"Leaver Dept.","2021","40-49","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","G6/G7","Unknown","65","[c]","53440","51000"
"Leaver Dept.","2021","40-49","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SEO/HEO","Heterosexual / straight","240","[c]","35620","34930"
"Leaver Dept.","2021","40-49","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","SEO/HEO","Unknown","125","[c]","36070","36130"
"Leaver Dept.","2021","40-49","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","EO","Heterosexual / straight","35","[c]","29610","29640"
"Leaver Dept.","2021","50-59","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6/G7","Heterosexual / straight","70","[c]","61740","60640"
"Leaver Dept.","2021","50-59","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","G6/G7","Unknown","60","[c]","58640","56130"
"Leaver Dept.","2021","50-59","London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SEO/HEO","Heterosexual / straight","80","[c]","38170","37240"
"Leaver Dept.","2021","50-59","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","SEO/HEO","Unknown","60","[c]","38300","38220"
"Leaver Dept.","2021","50-59","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA/AO","Heterosexual / straight","105","[c]","20660","20860"
"Leaver Dept.","2021","50-59","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA/AO","Unknown","120","[c]","20660","20500"
"Leaver Dept.","2021","50-59","Outside London","EO","Heterosexual / straight","125","[c]","26140","26890"
"Leaver Dept.","2021","50-59","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","EO","Unknown","85","[c]","27360","27570"
"Leaver Dept.","2021","50-59","Outside London","G6/G7","Heterosexual / straight","95","[c]","57040","55620"
"Leaver Dept.","2021","50-59","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","G6/G7","Unknown","60","[c]","56900","54270"
"Leaver Dept.","2021","50-59","Outside London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SEO/HEO","Heterosexual / straight","185","[c]","35710","34960"
"Leaver Dept.","2021","50-59","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","SEO/HEO","Unknown","75","[c]","34910","35310"
"Leaver Dept.","2021","50-59","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Heterosexual / straight","45","[c]","26300","25170"
"New entrant CS","2021","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AA/AO","Heterosexual / straight","310","[c]","20800","21010"
"New entrant CS","2021","16-19","Outside London","AA/AO","LGBO","35","[c]","20580","21010"
"New entrant CS","2021","16-19","Outside London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AA/AO","Unknown","255","[c]","20580","20140"
"New entrant CS","2021","16-19","Outside London","EO","Heterosexual / straight","65","[c]","24270","25000"
"New entrant CS","2021","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","EO","Unknown","50","[c]","19170","16780"
"New entrant CS","2021","16-19","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","AA/AO","Heterosexual / straight","745","[c]","24130","24490"
"New entrant CS","2021","20-29","London","AA/AO","LGBO","80","[c]","24390","24360"
"New entrant CS","2021","20-29","London","AA/AO","Undeclared","70","[c]","23360","23520"
"New entrant CS","2021","20-29","London","AA/AO","Unknown","600","[c]","23680","22680"
"New entrant CS","2021","20-29","London","EO","Heterosexual / straight","1700","[c]","29470","31060"
"New entrant CS","2021","20-29","London","EO","LGBO","220","[c]","29020","28650"
"New entrant CS","2021","20-29","London","EO","Undeclared","145","[c]","28720","27960"
"New entrant CS","2021","20-29","London","EO","Unknown","710","[c]","28290","28650"
"New entrant CS","2021","20-29","London","G6/G7","Heterosexual / straight","135","[c]","54500","53380"
"New entrant CS","2021","20-29","London","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
