"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Social Research","G7","Heterosexual / straight","170","160","53760","52580"
"In post","2021","Analysis","Social Research","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Analysis","Social Research","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Analysis","Social Research","G7","Unknown","25","20","[c]","[c]"
"In post","2021","Analysis","Social Research","HEO","Heterosexual / straight","205","200","32140","31800"
"In post","2021","Analysis","Social Research","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","Analysis","Social Research","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","Social Research","HEO","Unknown","65","60","30700","29540"
"In post","2021","Analysis","Social Research","SCS level","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Analysis","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","SEO","Heterosexual / straight","190","180","38870","37520"
"In post","2021","Analysis","Social Research","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","Analysis","Social Research","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Analysis","Social Research","SEO","Unknown","55","55","38830","37880"
"In post","2021","Analysis","Statistics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","AO","Unknown","15","10","[c]","[c]"
"In post","2021","Analysis","Statistics","EO","Heterosexual / straight","125","125","27640","27850"
"In post","2021","Analysis","Statistics","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Analysis","Statistics","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","Statistics","EO","Unknown","40","35","26890","26920"
"In post","2021","Analysis","Statistics","G6","Heterosexual / straight","100","95","65630","65820"
"In post","2021","Analysis","Statistics","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","Statistics","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","Statistics","G7","Heterosexual / straight","335","320","54650","54110"
"In post","2021","Analysis","Statistics","G7","LGBO","25","25","[c]","[c]"
"In post","2021","Analysis","Statistics","G7","Undeclared","30","25","[c]","[c]"
"In post","2021","Analysis","Statistics","G7","Unknown","60","60","53290","52320"
"In post","2021","Analysis","Statistics","HEO","Heterosexual / straight","305","300","33410","32540"
"In post","2021","Analysis","Statistics","HEO","LGBO","40","40","33070","32010"
"In post","2021","Analysis","Statistics","HEO","Undeclared","35","35","34100","32540"
"In post","2021","Analysis","Statistics","HEO","Unknown","100","95","32430","31810"
"In post","2021","Analysis","Statistics","SCS level","Heterosexual / straight","35","35","81700","78000"
"In post","2021","Analysis","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Statistics","SEO","Heterosexual / straight","300","290","40370","39850"
"In post","2021","Analysis","Statistics","SEO","LGBO","30","30","39850","39100"
"In post","2021","Analysis","Statistics","SEO","Undeclared","30","30","39720","40020"
"In post","2021","Analysis","Statistics","SEO","Unknown","80","80","39480","38630"
"In post","2021","Analysis","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Tax","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Unknown","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Commercial","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","AA","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Commercial","AO","Heterosexual / straight","145","135","22350","21590"
"In post","2021","Commercial","Commercial","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","AO","Undeclared","30","25","[c]","[c]"
"In post","2021","Commercial","Commercial","AO","Unknown","55","50","23300","23240"
"In post","2021","Commercial","Commercial","EO","Heterosexual / straight","380","360","26850","26670"
"In post","2021","Commercial","Commercial","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Commercial","Commercial","EO","Undeclared","60","55","26870","26780"
"In post","2021","Commercial","Commercial","EO","Unknown","85","85","25720","25890"
"In post","2021","Commercial","Commercial","G6","Heterosexual / straight","145","140","72450","70290"
"In post","2021","Commercial","Commercial","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Commercial","G6","Unknown","45","45","63780","62000"
"In post","2021","Commercial","Commercial","G7","Heterosexual / straight","330","320","56030","54540"
"In post","2021","Commercial","Commercial","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","Commercial","G7","Unknown","145","140","51160","49100"
"In post","2021","Commercial","Commercial","HEO","Heterosexual / straight","615","595","32650","33000"
"In post","2021","Commercial","Commercial","HEO","LGBO","35","35","31700","32180"
"In post","2021","Commercial","Commercial","HEO","Undeclared","85","80","33410","33300"
"In post","2021","Commercial","Commercial","HEO","Unknown","155","145","31900","31890"
"In post","2021","Commercial","Commercial","SCS level","Heterosexual / straight","50","50","89260","80000"
"In post","2021","Commercial","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","SCS level","Unknown","25","25","[c]","[c]"
"In post","2021","Commercial","Commercial","SEO","Heterosexual / straight","970","940","42240","41100"
"In post","2021","Commercial","Commercial","SEO","LGBO","35","35","41270","40580"
"In post","2021","Commercial","Commercial","SEO","Undeclared","125","120","43030","42080"
"In post","2021","Commercial","Commercial","SEO","Unknown","250","240","40570","39750"
"In post","2021","Commercial","Commercial","Unknown","Heterosexual / straight","165","165","38820","37400"
"In post","2021","Commercial","Commercial","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","Commercial","Commercial","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Commercial","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AO","Heterosexual / straight","135","130","21700","20920"
"In post","2021","Commercial","Knowledge and Information Management","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","AO","Unknown","15","10","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","EO","Heterosexual / straight","130","130","27540","26670"
"In post","2021","Commercial","Knowledge and Information Management","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","HEO","Heterosexual / straight","125","120","34790","33300"
"In post","2021","Commercial","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","HEO","Undeclared","40","35","34790","33460"
"In post","2021","Commercial","Knowledge and Information Management","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SEO","Heterosexual / straight","70","70","43250","42200"
"In post","2021","Commercial","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","Heterosexual / straight","10","10","[c]","[c]"
