"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","No function","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Mixed","Unknown","55","[c]","27420","25120"
"Leaver CS","2021","20-29","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","No function","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Analysis","35","[c]","21140","19130"
"Leaver CS","2021","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","No function","90","[c]","22830","19130"
"Leaver CS","2021","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Analysis","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","30","[c]","29210","27820"
"Leaver CS","2021","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data & Technology","35","[c]","31660","30640"
"Leaver CS","2021","20-29","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Grants Management","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Legal","45","[c]","26960","26410"
"Leaver CS","2021","20-29","Unknown","No function","945","[c]","23620","21590"
"Leaver CS","2021","20-29","Unknown","Project Delivery","45","[c]","22430","21020"
"Leaver CS","2021","20-29","Unknown","Property","55","[c]","24650","24500"
"Leaver CS","2021","20-29","Unknown","Security","30","[c]","23910","23540"
"Leaver CS","2021","20-29","Unknown","Unknown","805","[c]","27160","27570"
"Leaver CS","2021","20-29","White","Analysis","80","[c]","26840","24360"
"Leaver CS","2021","20-29","White","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Communications","30","[c]","30790","31010"
"Leaver CS","2021","20-29","White","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Digital, Data & Technology","40","[c]","32520","31740"
"Leaver CS","2021","20-29","White","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Human Resources","35","[c]","27290","21800"
"Leaver CS","2021","20-29","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Legal","60","[c]","29890","26410"
"Leaver CS","2021","20-29","White","No function","1180","[c]","24000","21590"
"Leaver CS","2021","20-29","White","Project Delivery","100","[c]","26900","25500"
"Leaver CS","2021","20-29","White","Property","50","[c]","24700","24500"
"Leaver CS","2021","20-29","White","Security","30","[c]","26910","26670"
"Leaver CS","2021","20-29","White","Unknown","845","[c]","25670","22160"
"Leaver CS","2021","30-39","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","No function","100","[c]","31550","29470"
"Leaver CS","2021","30-39","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Unknown","110","[c]","28000","27570"
"Leaver CS","2021","30-39","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Legal","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","No function","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Unknown","60","[c]","30790","27570"
"Leaver CS","2021","30-39","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","No function","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Unknown","55","[c]","32680","27760"
"Leaver CS","2021","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","No function","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","No function","80","[c]","32110","28660"
"Leaver CS","2021","30-39","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Legal","30","[c]","33360","28240"
"Leaver CS","2021","30-39","Unknown","No function","495","[c]","32910","28420"
"Leaver CS","2021","30-39","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Property","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Security","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","585","[c]","30370","27570"
"Leaver CS","2021","30-39","White","Analysis","40","[c]","42230","36370"
"Leaver CS","2021","30-39","White","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Communications","35","[c]","41530","40260"
"Leaver CS","2021","30-39","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Digital, Data & Technology","60","[c]","46900","42510"
"Leaver CS","2021","30-39","White","Finance","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Human Resources","35","[c]","37070","31480"
"Leaver CS","2021","30-39","White","Legal","60","[c]","45580","50000"
"Leaver CS","2021","30-39","White","No function","890","[c]","33840","30850"
"Leaver CS","2021","30-39","White","Project Delivery","85","[c]","37960","37320"
"Leaver CS","2021","30-39","White","Property","35","[c]","29890","26530"
"Leaver CS","2021","30-39","White","Security","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Unknown","835","[c]","30390","27570"
"Leaver CS","2021","40-49","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","No function","65","[c]","36450","32330"
"Leaver CS","2021","40-49","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","100","[c]","32790","27570"
"Leaver CS","2021","40-49","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","65","[c]","29390","27570"
"Leaver CS","2021","40-49","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","[c]","[c]","[c]","[c]"
