"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Heterosexual / straight","180","160","27330","27570"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Heart of Essex","Heterosexual / straight","100","90","32240","29290"
"In post","2021","Declared disabled","Heart of Essex","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Heart of Essex","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Heart of Essex","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hertfordshire","Heterosexual / straight","220","205","33350","30070"
"In post","2021","Declared disabled","Hertfordshire","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Hertfordshire","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Hertfordshire","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Heterosexual / straight","185","175","31880","31060"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Undeclared","35","30","32230","29250"
"In post","2021","Declared disabled","Hounslow and Richmond upon Thames","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","70","60","29230","27570"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","15","10","[c]","[c]"
"In post","2021","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","75","65","28240","27570"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","Heterosexual / straight","95","85","27970","26580"
"In post","2021","Declared disabled","Isle of Wight","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","55","50","31530","31060"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Kent Thames Gateway","Heterosexual / straight","135","130","29520","29290"
"In post","2021","Declared disabled","Kent Thames Gateway","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Kent Thames Gateway","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Kent Thames Gateway","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Kingston upon Hull, City of","Heterosexual / straight","190","165","26960","27130"
"In post","2021","Declared disabled","Kingston upon Hull, City of","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Kingston upon Hull, City of","Undeclared","30","20","[c]","[c]"
"In post","2021","Declared disabled","Kingston upon Hull, City of","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Lambeth","Heterosexual / straight","185","175","36890","32330"
"In post","2021","Declared disabled","Lambeth","LGBO","30","30","34650","31090"
"In post","2021","Declared disabled","Lambeth","Undeclared","30","30","36910","31700"
"In post","2021","Declared disabled","Lambeth","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Lancaster and Wyre","Heterosexual / straight","90","80","28400","26930"
"In post","2021","Declared disabled","Lancaster and Wyre","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Lancaster and Wyre","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Lancaster and Wyre","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Leeds","Heterosexual / straight","845","780","32170","28120"
"In post","2021","Declared disabled","Leeds","LGBO","105","100","31370","28170"
"In post","2021","Declared disabled","Leeds","Undeclared","95","85","31150","27570"
"In post","2021","Declared disabled","Leeds","Unknown","60","50","31520","27570"
"In post","2021","Declared disabled","Leicester","Heterosexual / straight","220","200","25400","22350"
"In post","2021","Declared disabled","Leicester","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Leicester","Undeclared","35","30","27070","21360"
"In post","2021","Declared disabled","Leicester","Unknown","30","30","23370","21440"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","Heterosexual / straight","155","140","28520","26720"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire CC and Rutland","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Lewisham and Southwark","Heterosexual / straight","120","115","32830","31060"
"In post","2021","Declared disabled","Lewisham and Southwark","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Lewisham and Southwark","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Lewisham and Southwark","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Lincolnshire","Heterosexual / straight","300","275","28090","27570"
"In post","2021","Declared disabled","Lincolnshire","LGBO","30","30","28690","27570"
"In post","2021","Declared disabled","Lincolnshire","Undeclared","40","40","28510","26850"
"In post","2021","Declared disabled","Lincolnshire","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Lisburn and Castlereagh","Heterosexual / straight","35","35","26440","23610"
"In post","2021","Declared disabled","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Liverpool","Heterosexual / straight","840","755","28810","25560"
"In post","2021","Declared disabled","Liverpool","LGBO","75","70","28940","25860"
"In post","2021","Declared disabled","Liverpool","Undeclared","95","90","27610","25310"
"In post","2021","Declared disabled","Liverpool","Unknown","75","65","27050","21950"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Luton","Heterosexual / straight","60","55","25780","27370"
"In post","2021","Declared disabled","Luton","LGBO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Luton","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Luton","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Manchester","Heterosexual / straight","685","640","32390","28210"
"In post","2021","Declared disabled","Manchester","LGBO","100","95","32160","29360"
"In post","2021","Declared disabled","Manchester","Undeclared","90","85","31500","27570"
"In post","2021","Declared disabled","Manchester","Unknown","65","60","31170","27570"
"In post","2021","Declared disabled","Medway","Heterosexual / straight","120","115","31460","29290"
"In post","2021","Declared disabled","Medway","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medway","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Medway","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","50","50","30640","31060"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid and East Antrim","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid Kent","Heterosexual / straight","90","85","29470","29290"
"In post","2021","Declared disabled","Mid Kent","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Mid Kent","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mid Lancashire","Heterosexual / straight","575","510","26860","25130"
"In post","2021","Declared disabled","Mid Lancashire","LGBO","45","40","25770","21550"
"In post","2021","Declared disabled","Mid Lancashire","Undeclared","80","65","25460","25560"
"In post","2021","Declared disabled","Mid Lancashire","Unknown","70","60","25300","21900"
"In post","2021","Declared disabled","Milton Keynes","Heterosexual / straight","165","155","30280","27570"
"In post","2021","Declared disabled","Milton Keynes","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Milton Keynes","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Milton Keynes","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Monmouthshire and Newport","Heterosexual / straight","320","300","31790","29540"
"In post","2021","Declared disabled","Monmouthshire and Newport","LGBO","50","45","35530","31740"
"In post","2021","Declared disabled","Monmouthshire and Newport","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Monmouthshire and Newport","Unknown","45","40","32320","29540"
"In post","2021","Declared disabled","Na h-Eileanan Siar","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Newry, Mourne and Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","North and North East Lincolnshire","Heterosexual / straight","55","50","26450","27570"
"In post","2021","Declared disabled","North and North East Lincolnshire","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","North and North East Lincolnshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","North and North East Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","North and West Norfolk","Heterosexual / straight","95","90","28450","27570"
