"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Department for Environment, Food and Rural Affairs","Heterosexual / straight","6140","5820","37000","32770"
"In post","2021","White","Department for Environment, Food and Rural Affairs","LGBO","455","445","36530","32560"
"In post","2021","White","Department for Environment, Food and Rural Affairs","Undeclared","480","450","36420","33150"
"In post","2021","White","Department for Environment, Food and Rural Affairs","Unknown","800","730","31910","29270"
"In post","2021","White","Department for International Trade","Heterosexual / straight","1085","1070","47970","48840"
"In post","2021","White","Department for International Trade","LGBO","150","150","46960","41070"
"In post","2021","White","Department for International Trade","Undeclared","70","70","48680","51710"
"In post","2021","White","Department for International Trade","Unknown","45","45","44760","40480"
"In post","2021","White","Department for Transport","Heterosexual / straight","8590","8005","33680","27250"
"In post","2021","White","Department for Transport","LGBO","490","475","35350","30720"
"In post","2021","White","Department for Transport","Undeclared","2170","1830","27940","26130"
"In post","2021","White","Department for Transport","Unknown","290","255","28580","26590"
"In post","2021","White","Department for Work and Pensions","Heterosexual / straight","49475","44420","28290","27570"
"In post","2021","White","Department for Work and Pensions","LGBO","3225","3090","28030","27570"
"In post","2021","White","Department for Work and Pensions","Undeclared","4865","4275","27340","27570"
"In post","2021","White","Department for Work and Pensions","Unknown","11580","9785","26720","27570"
"In post","2021","White","Department of Health and Social Care","Heterosexual / straight","4875","4525","45090","40070"
"In post","2021","White","Department of Health and Social Care","LGBO","405","390","43240","38070"
"In post","2021","White","Department of Health and Social Care","Undeclared","610","555","47350","40650"
"In post","2021","White","Department of Health and Social Care","Unknown","925","855","51800","46020"
"In post","2021","White","ESTYN","Heterosexual / straight","95","90","57900","74730"
"In post","2021","White","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","ESTYN","Undeclared","10","10","[c]","[c]"
"In post","2021","White","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Heterosexual / straight","720","705","38160","35730"
"In post","2021","White","Food Standards Agency","LGBO","30","30","40960","37910"
"In post","2021","White","Food Standards Agency","Undeclared","65","65","40710","39130"
"In post","2021","White","Food Standards Agency","Unknown","255","240","32570","27680"
"In post","2021","White","Foreign, Commonwealth and Development Office","Heterosexual / straight","4880","4760","48430","44230"
"In post","2021","White","Foreign, Commonwealth and Development Office","LGBO","350","345","48110","45660"
"In post","2021","White","Foreign, Commonwealth and Development Office","Undeclared","375","370","49040","44770"
"In post","2021","White","Foreign, Commonwealth and Development Office","Unknown","355","340","47690","43700"
"In post","2021","White","HM Land Registry","Heterosexual / straight","3245","2930","32140","27130"
"In post","2021","White","HM Land Registry","LGBO","125","120","29360","27130"
"In post","2021","White","HM Land Registry","Undeclared","460","400","32340","27130"
"In post","2021","White","HM Land Registry","Unknown","865","765","29830","27130"
"In post","2021","White","HM Revenue and Customs","Heterosexual / straight","30615","28120","33060","31810"
"In post","2021","White","HM Revenue and Customs","LGBO","1920","1850","32450","29570"
"In post","2021","White","HM Revenue and Customs","Undeclared","2445","2205","32740","28850"
"In post","2021","White","HM Revenue and Customs","Unknown","5955","5115","28840","25560"
"In post","2021","White","HM Treasury","Heterosexual / straight","1515","1470","49250","52080"
"In post","2021","White","HM Treasury","LGBO","145","140","48030","52500"
"In post","2021","White","HM Treasury","Undeclared","130","130","45400","42910"
"In post","2021","White","HM Treasury","Unknown","115","115","58540","52930"
"In post","2021","White","Home Office","Heterosexual / straight","21080","19495","31780","26160"
"In post","2021","White","Home Office","LGBO","1035","1000","32840","27370"
"In post","2021","White","Home Office","Undeclared","1900","1740","33090","27370"
"In post","2021","White","Home Office","Unknown","55","55","30970","25310"
"In post","2021","White","Ministry of Defence","Heterosexual / straight","39290","37950","33770","31600"
"In post","2021","White","Ministry of Defence","LGBO","1265","1250","32370","29000"
"In post","2021","White","Ministry of Defence","Undeclared","3400","3240","34220","32350"
"In post","2021","White","Ministry of Defence","Unknown","1310","1240","35900","34100"
"In post","2021","White","Ministry of Housing, Communities and Local Government","Heterosexual / straight","2035","1945","46890","47660"
"In post","2021","White","Ministry of Housing, Communities and Local Government","LGBO","195","195","46310","43740"
"In post","2021","White","Ministry of Housing, Communities and Local Government","Undeclared","95","90","46940","46810"
"In post","2021","White","Ministry of Housing, Communities and Local Government","Unknown","135","125","36320","30410"
"In post","2021","White","Ministry of Justice","Heterosexual / straight","45540","42605","29910","26850"
"In post","2021","White","Ministry of Justice","LGBO","3165","3090","30140","27150"
"In post","2021","White","Ministry of Justice","Undeclared","4135","3810","30630","28200"
"In post","2021","White","Ministry of Justice","Unknown","4615","4080","30730","31650"
"In post","2021","White","National Crime Agency","Heterosexual / straight","3635","3550","40390","37560"
"In post","2021","White","National Crime Agency","LGBO","175","175","37360","36410"
"In post","2021","White","National Crime Agency","Undeclared","150","145","41110","39190"
"In post","2021","White","National Crime Agency","Unknown","175","165","42160","40210"
"In post","2021","White","Northern Ireland Office","Heterosexual / straight","75","75","44920","38960"
"In post","2021","White","Northern Ireland Office","LGBO","5","5","[c]","[c]"
"In post","2021","White","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Northern Ireland Office","Unknown","10","5","[c]","[c]"
"In post","2021","White","Office for Standards in Education","Heterosexual / straight","1250","1205","51220","51360"
"In post","2021","White","Office for Standards in Education","LGBO","115","115","47900","39850"
"In post","2021","White","Office for Standards in Education","Undeclared","85","80","48710","51360"
"In post","2021","White","Office for Standards in Education","Unknown","75","70","42550","39850"
"In post","2021","White","Office of Gas and Electricity Markets","Heterosexual / straight","365","360","43440","37230"
"In post","2021","White","Office of Gas and Electricity Markets","LGBO","50","50","37990","32160"
"In post","2021","White","Office of Gas and Electricity Markets","Undeclared","35","35","44690","34240"
"In post","2021","White","Office of Gas and Electricity Markets","Unknown","400","395","47200","42810"
"In post","2021","White","Office of Qualifications and Examinations Regulation","Heterosexual / straight","135","130","47210","42240"
"In post","2021","White","Office of Qualifications and Examinations Regulation","LGBO","5","5","[c]","[c]"
"In post","2021","White","Office of Qualifications and Examinations Regulation","Undeclared","10","10","[c]","[c]"
"In post","2021","White","Office of Qualifications and Examinations Regulation","Unknown","50","45","50770","46660"
"In post","2021","White","Office of Rail and Road","Heterosexual / straight","120","115","53010","52310"
"In post","2021","White","Office of Rail and Road","LGBO","10","10","[c]","[c]"
"In post","2021","White","Office of Rail and Road","Undeclared","15","15","[c]","[c]"
"In post","2021","White","Office of Rail and Road","Unknown","85","80","65060","62680"
"In post","2021","White","Other Cabinet Office Agencies","Heterosexual / straight","610","590","41730","35760"
"In post","2021","White","Other Cabinet Office Agencies","LGBO","35","35","38890","35420"
"In post","2021","White","Other Cabinet Office Agencies","Undeclared","25","25","[c]","[c]"
"In post","2021","White","Other Cabinet Office Agencies","Unknown","55","55","36560","34800"
"In post","2021","White","Scotland Office","Heterosexual / straight","40","40","51220","50700"
"In post","2021","White","Scotland Office","LGBO","5","5","[c]","[c]"
"In post","2021","White","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Scotland Office","Unknown","10","10","[c]","[c]"
"In post","2021","White","Scottish Government","Heterosexual / straight","11075","10540","39150","33650"
"In post","2021","White","Scottish Government","LGBO","730","715","36670","32140"
"In post","2021","White","Scottish Government","Undeclared","475","450","38880","33900"
"In post","2021","White","Scottish Government","Unknown","2285","2125","36670","31060"
"In post","2021","White","The National Archives","Heterosexual / straight","165","160","37430","34260"
"In post","2021","White","The National Archives","LGBO","25","25","[c]","[c]"
"In post","2021","White","The National Archives","Undeclared","40","35","35080","30420"
"In post","2021","White","The National Archives","Unknown","105","100","36570","34770"
"In post","2021","White","UK Export Finance","Heterosexual / straight","215","215","55390","50400"
"In post","2021","White","UK Export Finance","LGBO","10","10","[c]","[c]"
"In post","2021","White","UK Export Finance","Undeclared","15","15","[c]","[c]"
"In post","2021","White","UK Export Finance","Unknown","20","20","[c]","[c]"
"In post","2021","White","UK Supreme Court","Heterosexual / straight","30","30","42070","37230"
"In post","2021","White","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","United Kingdom Statistics Authority","Heterosexual / straight","3225","2860","33010","29540"
"In post","2021","White","United Kingdom Statistics Authority","LGBO","215","205","33790","30000"
"In post","2021","White","United Kingdom Statistics Authority","Undeclared","135","120","31820","30450"
"In post","2021","White","United Kingdom Statistics Authority","Unknown","500","445","34890","31090"
"In post","2021","White","Wales Office","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","White","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Water Services Regulation Authority","Heterosexual / straight","70","65","61880","59000"
"In post","2021","White","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","Water Services Regulation Authority","Undeclared","5","5","[c]","[c]"
"In post","2021","White","Water Services Regulation Authority","Unknown","85","85","61430","51630"
"In post","2021","White","Welsh Government","Heterosexual / straight","4505","4250","40840","37410"
"In post","2021","White","Welsh Government","LGBO","200","195","41780","37410"
"In post","2021","White","Welsh Government","Undeclared","465","435","42820","37410"
"In post","2021","White","Welsh Government","Unknown","35","30","45130","39310"
"Leaver CS","2021","Asian","Attorney General's Departments","Heterosexual / straight","30","[c]","38410","27580"
"Leaver CS","2021","Asian","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
