"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Debt","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","AO","Female","Heterosexual / straight","850","710","21120","20140"
"In post","2021","Debt","AO","Female","LGBO","40","40","20980","20140"
"In post","2021","Debt","AO","Female","Undeclared","145","120","21870","21440"
"In post","2021","Debt","AO","Female","Unknown","905","795","20990","20140"
"In post","2021","Debt","AO","Male","Heterosexual / straight","565","545","20800","20140"
"In post","2021","Debt","AO","Male","LGBO","60","60","20460","20140"
"In post","2021","Debt","AO","Male","Undeclared","75","70","21130","20140"
"In post","2021","Debt","AO","Male","Unknown","770","740","20660","20140"
"In post","2021","Debt","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","EO","Female","Heterosexual / straight","295","260","26810","25560"
"In post","2021","Debt","EO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Debt","EO","Female","Undeclared","40","30","28140","28130"
"In post","2021","Debt","EO","Female","Unknown","180","160","26890","25560"
"In post","2021","Debt","EO","Male","Heterosexual / straight","225","220","26390","25560"
"In post","2021","Debt","EO","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Debt","EO","Male","Undeclared","35","35","27470","27230"
"In post","2021","Debt","EO","Male","Unknown","135","130","27130","25560"
"In post","2021","Debt","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G7","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Debt","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G7","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Debt","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G7","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Debt","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HEO","Female","Heterosexual / straight","80","75","32420","31810"
"In post","2021","Debt","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HEO","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Debt","HEO","Male","Heterosexual / straight","50","45","33080","31810"
"In post","2021","Debt","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Debt","HEO","Male","Unknown","15","10","[c]","[c]"
"In post","2021","Debt","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SEO","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Debt","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SEO","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Debt","SEO","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Debt","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SEO","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Debt","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","AO","Female","Heterosexual / straight","120","110","21680","21130"
"In post","2021","Digital, Data & Technology","AO","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","AO","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","AO","Female","Unknown","50","45","21870","21590"
"In post","2021","Digital, Data & Technology","AO","Male","Heterosexual / straight","110","110","22490","21590"
"In post","2021","Digital, Data & Technology","AO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","AO","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","AO","Male","Unknown","55","55","21830","21590"
"In post","2021","Digital, Data & Technology","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","EO","Female","Heterosexual / straight","550","510","27310","26670"
"In post","2021","Digital, Data & Technology","EO","Female","LGBO","45","40","26750","26410"
"In post","2021","Digital, Data & Technology","EO","Female","Undeclared","80","75","28160","26780"
"In post","2021","Digital, Data & Technology","EO","Female","Unknown","205","195","26510","26120"
"In post","2021","Digital, Data & Technology","EO","Male","Heterosexual / straight","770","755","27690","26680"
"In post","2021","Digital, Data & Technology","EO","Male","LGBO","50","45","27300","26220"
"In post","2021","Digital, Data & Technology","EO","Male","Undeclared","145","145","28370","28130"
"In post","2021","Digital, Data & Technology","EO","Male","Unknown","435","430","27250","26470"
"In post","2021","Digital, Data & Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","G6","Female","Heterosexual / straight","165","165","65660","64670"
"In post","2021","Digital, Data & Technology","G6","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","G6","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","G6","Female","Unknown","60","60","66040","64840"
"In post","2021","Digital, Data & Technology","G6","Male","Heterosexual / straight","275","270","67590","66010"
"In post","2021","Digital, Data & Technology","G6","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","G6","Male","Undeclared","35","30","67060","67940"
"In post","2021","Digital, Data & Technology","G6","Male","Unknown","155","150","65960","64670"
"In post","2021","Digital, Data & Technology","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","G7","Female","Heterosexual / straight","655","630","54190","53450"
"In post","2021","Digital, Data & Technology","G7","Female","LGBO","50","50","54790","54700"
"In post","2021","Digital, Data & Technology","G7","Female","Undeclared","80","80","55720","54700"
"In post","2021","Digital, Data & Technology","G7","Female","Unknown","250","240","53200","52580"
"In post","2021","Digital, Data & Technology","G7","Male","Heterosexual / straight","1115","1100","55960","54700"
"In post","2021","Digital, Data & Technology","G7","Male","LGBO","85","85","57150","54700"
"In post","2021","Digital, Data & Technology","G7","Male","Undeclared","155","150","56420","54700"
"In post","2021","Digital, Data & Technology","G7","Male","Unknown","540","530","54180","52580"
"In post","2021","Digital, Data & Technology","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HEO","Female","Heterosexual / straight","800","755","33140","32490"
"In post","2021","Digital, Data & Technology","HEO","Female","LGBO","60","60","32200","31810"
"In post","2021","Digital, Data & Technology","HEO","Female","Undeclared","120","110","33100","32290"
"In post","2021","Digital, Data & Technology","HEO","Female","Unknown","335","320","32690","32060"
"In post","2021","Digital, Data & Technology","HEO","Male","Heterosexual / straight","1150","1135","33810","33290"
"In post","2021","Digital, Data & Technology","HEO","Male","LGBO","60","60","33440","32540"
"In post","2021","Digital, Data & Technology","HEO","Male","Undeclared","215","210","34560","33940"
"In post","2021","Digital, Data & Technology","HEO","Male","Unknown","685","675","33560","32790"
"In post","2021","Digital, Data & Technology","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","SCS level","Female","Heterosexual / straight","60","60","87650","78020"
"In post","2021","Digital, Data & Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","SCS level","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","SCS level","Male","Heterosexual / straight","120","120","93160","88650"
"In post","2021","Digital, Data & Technology","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","SCS level","Male","Unknown","30","30","93280","87800"
"In post","2021","Digital, Data & Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","SEO","Female","Heterosexual / straight","685","655","40260","39210"
"In post","2021","Digital, Data & Technology","SEO","Female","LGBO","55","50","40160","40000"
"In post","2021","Digital, Data & Technology","SEO","Female","Undeclared","100","95","40600","40580"
"In post","2021","Digital, Data & Technology","SEO","Female","Unknown","335","315","40130","39650"
"In post","2021","Digital, Data & Technology","SEO","Male","Heterosexual / straight","1240","1225","41630","40580"
"In post","2021","Digital, Data & Technology","SEO","Male","LGBO","60","60","40160","38680"
"In post","2021","Digital, Data & Technology","SEO","Male","Undeclared","195","190","42700","42310"
"In post","2021","Digital, Data & Technology","SEO","Male","Unknown","725","710","40930","39760"
"In post","2021","Digital, Data & Technology","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Male","Heterosexual / straight","60","60","37990","38110"
"In post","2021","Digital, Data & Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","AA","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Finance","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","AA","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Finance","AA","Female","Unknown","35","25","20090","20070"
