"Status","Year","Organisation","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Unknown","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Unknown","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Cheshire","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Cornwall and Isles of Scilly","Female","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Cumbria","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Cumbria","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Devon","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Devon","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Dorset and Somerset","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","East Anglia","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","East Anglia","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","East Wales","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","East Wales","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Male","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Lancashire","Female","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Outer London - West and North West","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Shropshire and Staffordshire","Male","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Southern Scotland","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","West Wales and The Valleys","Female","25","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","West Wales and The Valleys","Male","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Veterinarian","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Communications","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Legal","Inner London - West","Female","10","5","[c]","[c]"
"In post","2021","Attorney General's Office","Legal","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Other","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Office","Other","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Policy","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Policy","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Communications","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Human Resources","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Human Resources","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Human Resources","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Human Resources","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Human Resources","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Human Resources","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Knowledge and Information Management","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Knowledge and Information Management","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Operational Delivery","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Operational Delivery","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Operational Delivery","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Operational Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Operational Delivery","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Operational Delivery","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Other","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Other","East Anglia","Male","[c]","[c]","[c]","[c]"
