"Status","Year","Disability","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Outside London","AA/AO","LGBO","700","[c]","21160","21010"
"New entrant CS","2021","Declared non-disabled","Outside London","AA/AO","Undeclared","370","[c]","20920","21010"
"New entrant CS","2021","Declared non-disabled","Outside London","AA/AO","Unknown","200","[c]","21630","20970"
"New entrant CS","2021","Declared non-disabled","Outside London","EO","Heterosexual / straight","6975","[c]","27170","27570"
"New entrant CS","2021","Declared non-disabled","Outside London","EO","LGBO","655","[c]","27180","27570"
"New entrant CS","2021","Declared non-disabled","Outside London","EO","Undeclared","315","[c]","26980","27570"
"New entrant CS","2021","Declared non-disabled","Outside London","EO","Unknown","125","[c]","25860","25560"
"New entrant CS","2021","Declared non-disabled","Outside London","G6/G7","Heterosexual / straight","735","[c]","57340","54750"
"New entrant CS","2021","Declared non-disabled","Outside London","G6/G7","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","G6/G7","Undeclared","45","[c]","58740","53810"
"New entrant CS","2021","Declared non-disabled","Outside London","G6/G7","Unknown","35","[c]","55250","50710"
"New entrant CS","2021","Declared non-disabled","Outside London","SCS level","Heterosexual / straight","50","[c]","96430","93000"
"New entrant CS","2021","Declared non-disabled","Outside London","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","SEO/HEO","Heterosexual / straight","2725","[c]","34440","33000"
"New entrant CS","2021","Declared non-disabled","Outside London","SEO/HEO","LGBO","190","[c]","33430","31990"
"New entrant CS","2021","Declared non-disabled","Outside London","SEO/HEO","Undeclared","160","[c]","33810","33000"
"New entrant CS","2021","Declared non-disabled","Outside London","SEO/HEO","Unknown","145","[c]","35290","35680"
"New entrant CS","2021","Declared non-disabled","Outside London","Unknown","Heterosexual / straight","795","[c]","25390","22920"
"New entrant CS","2021","Declared non-disabled","Outside London","Unknown","LGBO","60","[c]","22750","22920"
"New entrant CS","2021","Declared non-disabled","Outside London","Unknown","Undeclared","30","[c]","26200","22920"
"New entrant CS","2021","Declared non-disabled","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","60","[c]","21480","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Heterosexual / straight","110","[c]","27660","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","50","[c]","35250","34550"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA/AO","Heterosexual / straight","45","[c]","24860","25110"
"New entrant CS","2021","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","EO","Heterosexual / straight","100","[c]","29800","31060"
"New entrant CS","2021","Undeclared","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","EO","Undeclared","50","[c]","29140","31060"
"New entrant CS","2021","Undeclared","London","EO","Unknown","40","[c]","28130","29970"
"New entrant CS","2021","Undeclared","London","G6/G7","Heterosexual / straight","45","[c]","57880","56270"
"New entrant CS","2021","Undeclared","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","G6/G7","Undeclared","45","[c]","58830","57000"
"New entrant CS","2021","Undeclared","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SEO/HEO","Heterosexual / straight","100","[c]","35060","33650"
"New entrant CS","2021","Undeclared","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SEO/HEO","Undeclared","80","[c]","34820","33410"
"New entrant CS","2021","Undeclared","London","SEO/HEO","Unknown","85","[c]","33890","34710"
"New entrant CS","2021","Undeclared","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","AA/AO","Heterosexual / straight","275","[c]","21060","21010"
"New entrant CS","2021","Undeclared","Outside London","AA/AO","LGBO","40","[c]","20650","20970"
"New entrant CS","2021","Undeclared","Outside London","AA/AO","Undeclared","105","[c]","20980","21010"
"New entrant CS","2021","Undeclared","Outside London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","EO","Heterosexual / straight","270","[c]","27180","27570"
"New entrant CS","2021","Undeclared","Outside London","EO","LGBO","60","[c]","27230","27570"
"New entrant CS","2021","Undeclared","Outside London","EO","Undeclared","100","[c]","26510","27570"
"New entrant CS","2021","Undeclared","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SEO/HEO","Heterosexual / straight","125","[c]","34260","31920"
"New entrant CS","2021","Undeclared","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SEO/HEO","Undeclared","60","[c]","34750","33300"
"New entrant CS","2021","Undeclared","Outside London","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","Heterosexual / straight","125","[c]","22900","23010"
"New entrant CS","2021","Unknown","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","Unknown","950","[c]","24040","22680"
"New entrant CS","2021","Unknown","London","EO","Heterosexual / straight","345","[c]","30010","28500"
"New entrant CS","2021","Unknown","London","EO","LGBO","40","[c]","29290","27680"
"New entrant CS","2021","Unknown","London","EO","Undeclared","30","[c]","28930","27850"
"New entrant CS","2021","Unknown","London","EO","Unknown","1025","[c]","28700","28650"
"New entrant CS","2021","Unknown","London","G6/G7","Heterosexual / straight","200","[c]","56670","54110"
"New entrant CS","2021","Unknown","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6/G7","Unknown","575","[c]","60460","57430"
"New entrant CS","2021","Unknown","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","Unknown","170","[c]","87730","73180"
"New entrant CS","2021","Unknown","London","SEO/HEO","Heterosexual / straight","420","[c]","37120","35500"
"New entrant CS","2021","Unknown","London","SEO/HEO","LGBO","45","[c]","36490","34630"
"New entrant CS","2021","Unknown","London","SEO/HEO","Undeclared","50","[c]","37300","37000"
"New entrant CS","2021","Unknown","London","SEO/HEO","Unknown","1620","[c]","34470","33570"
"New entrant CS","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Unknown","75","[c]","25630","26810"
"New entrant CS","2021","Unknown","Outside London","AA/AO","Heterosexual / straight","770","[c]","21350","21010"
"New entrant CS","2021","Unknown","Outside London","AA/AO","LGBO","90","[c]","21930","21950"
"New entrant CS","2021","Unknown","Outside London","AA/AO","Undeclared","105","[c]","21010","20850"
"New entrant CS","2021","Unknown","Outside London","AA/AO","Unknown","6090","[c]","21040","20280"
"New entrant CS","2021","Unknown","Outside London","EO","Heterosexual / straight","780","[c]","27670","26350"
"New entrant CS","2021","Unknown","Outside London","EO","LGBO","70","[c]","26950","25000"
"New entrant CS","2021","Unknown","Outside London","EO","Undeclared","55","[c]","27310","26250"
"New entrant CS","2021","Unknown","Outside London","EO","Unknown","2755","[c]","25840","25560"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Heterosexual / straight","280","[c]","53060","50080"
"New entrant CS","2021","Unknown","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Unknown","560","[c]","57130","52580"
"New entrant CS","2021","Unknown","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SCS level","Unknown","75","[c]","89220","75000"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Heterosexual / straight","700","[c]","35580","36500"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","LGBO","60","[c]","33540","30800"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Undeclared","50","[c]","35610","36500"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Unknown","1635","[c]","33650","31810"
"New entrant CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","35","[c]","28400","23470"
"New entrant CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","Unknown","Unknown","365","[c]","22530","22920"
"New entrant CS","2021","Unknown","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","EO","Unknown","45","[c]","27080","27570"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Unknown","110","[c]","29700","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
