"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Unknown","HEO","Unknown","2465","2400","32860","31810"
"In post","2021","30-39","Unknown","SCS level","Heterosexual / straight","35","35","81560","75600"
"In post","2021","30-39","Unknown","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","Unknown","250","250","77240","72850"
"In post","2021","30-39","Unknown","SEO","Heterosexual / straight","715","695","41060","40300"
"In post","2021","30-39","Unknown","SEO","LGBO","45","45","40740","40650"
"In post","2021","30-39","Unknown","SEO","Undeclared","120","110","42110","41010"
"In post","2021","30-39","Unknown","SEO","Unknown","1490","1460","40110","39500"
"In post","2021","30-39","Unknown","Unknown","Heterosexual / straight","50","45","38930","39860"
"In post","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Unknown","605","585","33900","32400"
"In post","2021","40-49","Declared disabled","AA","Heterosexual / straight","225","205","19670","19560"
"In post","2021","40-49","Declared disabled","AA","LGBO","30","30","20590","20070"
"In post","2021","40-49","Declared disabled","AA","Undeclared","55","50","18870","18060"
"In post","2021","40-49","Declared disabled","AA","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","AO","Heterosexual / straight","2105","1845","22290","21010"
"In post","2021","40-49","Declared disabled","AO","LGBO","170","160","22790","21010"
"In post","2021","40-49","Declared disabled","AO","Undeclared","310","275","22760","21010"
"In post","2021","40-49","Declared disabled","AO","Unknown","310","260","21770","21010"
"In post","2021","40-49","Declared disabled","EO","Heterosexual / straight","2665","2450","27670","27570"
"In post","2021","40-49","Declared disabled","EO","LGBO","250","235","27760","27570"
"In post","2021","40-49","Declared disabled","EO","Undeclared","360","335","27690","27570"
"In post","2021","40-49","Declared disabled","EO","Unknown","310","275","28280","27570"
"In post","2021","40-49","Declared disabled","G6","Heterosexual / straight","280","270","66840","65950"
"In post","2021","40-49","Declared disabled","G6","LGBO","45","45","67740","67180"
"In post","2021","40-49","Declared disabled","G6","Undeclared","35","30","67870","67390"
"In post","2021","40-49","Declared disabled","G6","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","G7","Heterosexual / straight","730","705","54800","54070"
"In post","2021","40-49","Declared disabled","G7","LGBO","85","85","55810","55330"
"In post","2021","40-49","Declared disabled","G7","Undeclared","90","90","56020","54500"
"In post","2021","40-49","Declared disabled","G7","Unknown","60","55","54220","53150"
"In post","2021","40-49","Declared disabled","HEO","Heterosexual / straight","1255","1205","33200","32250"
"In post","2021","40-49","Declared disabled","HEO","LGBO","170","165","33260","32170"
"In post","2021","40-49","Declared disabled","HEO","Undeclared","165","160","33450","33100"
"In post","2021","40-49","Declared disabled","HEO","Unknown","110","100","33740","32580"
"In post","2021","40-49","Declared disabled","SCS level","Heterosexual / straight","120","115","86510","80090"
"In post","2021","40-49","Declared disabled","SCS level","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","SEO","Heterosexual / straight","885","850","41230","40260"
"In post","2021","40-49","Declared disabled","SEO","LGBO","80","75","41000","40400"
"In post","2021","40-49","Declared disabled","SEO","Undeclared","135","130","41870","40970"
"In post","2021","40-49","Declared disabled","SEO","Unknown","60","60","40740","40370"
"In post","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","500","465","32130","32690"
"In post","2021","40-49","Declared disabled","Unknown","LGBO","45","45","30520","28200"
"In post","2021","40-49","Declared disabled","Unknown","Undeclared","70","65","34060","35870"
"In post","2021","40-49","Declared disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","AA","Heterosexual / straight","1370","1285","19960","19600"
"In post","2021","40-49","Declared non-disabled","AA","LGBO","70","65","19730","19840"
"In post","2021","40-49","Declared non-disabled","AA","Undeclared","180","155","19160","18060"
"In post","2021","40-49","Declared non-disabled","AA","Unknown","175","155","20940","20600"
"In post","2021","40-49","Declared non-disabled","AO","Heterosexual / straight","11355","10180","22880","21430"
"In post","2021","40-49","Declared non-disabled","AO","LGBO","415","395","23310","21160"
"In post","2021","40-49","Declared non-disabled","AO","Undeclared","1245","1095","22740","21430"
"In post","2021","40-49","Declared non-disabled","AO","Unknown","2785","2310","22200","21010"
"In post","2021","40-49","Declared non-disabled","EO","Heterosexual / straight","14725","13730","27610","27570"
"In post","2021","40-49","Declared non-disabled","EO","LGBO","635","620","27600","27570"
"In post","2021","40-49","Declared non-disabled","EO","Undeclared","1475","1370","27660","27570"
"In post","2021","40-49","Declared non-disabled","EO","Unknown","3035","2690","27960","27570"
"In post","2021","40-49","Declared non-disabled","G6","Heterosexual / straight","3150","3025","68170","66540"
"In post","2021","40-49","Declared non-disabled","G6","LGBO","200","200","68540","66650"
"In post","2021","40-49","Declared non-disabled","G6","Undeclared","260","250","68700","67440"
"In post","2021","40-49","Declared non-disabled","G6","Unknown","385","365","67190","65650"
"In post","2021","40-49","Declared non-disabled","G7","Heterosexual / straight","7675","7375","55410","54540"
"In post","2021","40-49","Declared non-disabled","G7","LGBO","355","350","55680","54540"
"In post","2021","40-49","Declared non-disabled","G7","Undeclared","580","560","55770","54540"
"In post","2021","40-49","Declared non-disabled","G7","Unknown","880","825","54210","52640"
"In post","2021","40-49","Declared non-disabled","HEO","Heterosexual / straight","9080","8695","33440","32620"
"In post","2021","40-49","Declared non-disabled","HEO","LGBO","355","345","33570","32300"
"In post","2021","40-49","Declared non-disabled","HEO","Undeclared","775","750","33690","33250"
"In post","2021","40-49","Declared non-disabled","HEO","Unknown","1155","1095","33690","32470"
"In post","2021","40-49","Declared non-disabled","SCS level","Heterosexual / straight","1710","1650","87730","80320"
"In post","2021","40-49","Declared non-disabled","SCS level","LGBO","125","120","87810","81650"
"In post","2021","40-49","Declared non-disabled","SCS level","Undeclared","90","90","85730","80190"
"In post","2021","40-49","Declared non-disabled","SCS level","Unknown","120","115","89570","83230"
"In post","2021","40-49","Declared non-disabled","SEO","Heterosexual / straight","7940","7630","41890","40580"
"In post","2021","40-49","Declared non-disabled","SEO","LGBO","300","295","42420","41480"
"In post","2021","40-49","Declared non-disabled","SEO","Undeclared","685","655","42000","40790"
"In post","2021","40-49","Declared non-disabled","SEO","Unknown","965","915","41190","39780"
"In post","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","2205","2045","34310","34340"
"In post","2021","40-49","Declared non-disabled","Unknown","LGBO","85","80","32910","32690"
"In post","2021","40-49","Declared non-disabled","Unknown","Undeclared","180","165","35540","37170"
"In post","2021","40-49","Declared non-disabled","Unknown","Unknown","140","125","34120","37170"
"In post","2021","40-49","Undeclared","AA","Heterosexual / straight","115","105","20290","20310"
"In post","2021","40-49","Undeclared","AA","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","AA","Undeclared","65","60","19680","19560"
"In post","2021","40-49","Undeclared","AA","Unknown","80","75","21760","21550"
"In post","2021","40-49","Undeclared","AO","Heterosexual / straight","745","675","24320","21590"
"In post","2021","40-49","Undeclared","AO","LGBO","45","40","24900","21440"
"In post","2021","40-49","Undeclared","AO","Undeclared","525","485","24160","21440"
"In post","2021","40-49","Undeclared","AO","Unknown","445","400","27900","31650"
"In post","2021","40-49","Undeclared","EO","Heterosexual / straight","750","710","28200","27570"
"In post","2021","40-49","Undeclared","EO","LGBO","60","60","28780","27570"
"In post","2021","40-49","Undeclared","EO","Undeclared","595","570","27900","27400"
"In post","2021","40-49","Undeclared","EO","Unknown","295","280","30160","29180"
"In post","2021","40-49","Undeclared","G6","Heterosexual / straight","85","80","68030","67820"
"In post","2021","40-49","Undeclared","G6","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","G6","Undeclared","120","115","68510","67520"
"In post","2021","40-49","Undeclared","G6","Unknown","40","40","67930","66440"
"In post","2021","40-49","Undeclared","G7","Heterosexual / straight","235","225","55430","54540"
"In post","2021","40-49","Undeclared","G7","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","G7","Undeclared","300","290","54640","54350"
"In post","2021","40-49","Undeclared","G7","Unknown","90","90","54530","53710"
"In post","2021","40-49","Undeclared","HEO","Heterosexual / straight","420","405","33880","33290"
"In post","2021","40-49","Undeclared","HEO","LGBO","30","30","34350","33740"
"In post","2021","40-49","Undeclared","HEO","Undeclared","490","475","33410","32740"
"In post","2021","40-49","Undeclared","HEO","Unknown","110","110","35330","36150"
"In post","2021","40-49","Undeclared","SCS level","Heterosexual / straight","40","40","86250","81240"
"In post","2021","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","SCS level","Undeclared","45","40","84420","80000"
"In post","2021","40-49","Undeclared","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","SEO","Heterosexual / straight","350","335","42780","40870"
"In post","2021","40-49","Undeclared","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","SEO","Undeclared","390","375","41860","40590"
"In post","2021","40-49","Undeclared","SEO","Unknown","105","100","44070","42870"
"In post","2021","40-49","Undeclared","Unknown","Heterosexual / straight","90","85","33120","32690"
"In post","2021","40-49","Undeclared","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Unknown","Undeclared","80","75","35730","37170"
"In post","2021","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AA","Heterosexual / straight","130","120","20090","20070"
"In post","2021","40-49","Unknown","AA","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","AA","Undeclared","40","35","20070","20070"
"In post","2021","40-49","Unknown","AA","Unknown","455","415","20250","20070"
"In post","2021","40-49","Unknown","AO","Heterosexual / straight","695","625","24160","21580"
"In post","2021","40-49","Unknown","AO","LGBO","35","35","24350","22350"
"In post","2021","40-49","Unknown","AO","Undeclared","215","195","23950","22820"
"In post","2021","40-49","Unknown","AO","Unknown","2805","2565","22440","21140"
"In post","2021","40-49","Unknown","EO","Heterosexual / straight","860","820","29270","28410"
"In post","2021","40-49","Unknown","EO","LGBO","50","50","28640","27570"
"In post","2021","40-49","Unknown","EO","Undeclared","210","200","29020","29350"
"In post","2021","40-49","Unknown","EO","Unknown","2110","2005","27660","26870"
"In post","2021","40-49","Unknown","G6","Heterosexual / straight","250","245","68990","68190"
"In post","2021","40-49","Unknown","G6","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","G6","Undeclared","45","45","69450","67470"
"In post","2021","40-49","Unknown","G6","Unknown","715","695","69170","67000"
"In post","2021","40-49","Unknown","G7","Heterosexual / straight","690","660","54760","53420"
"In post","2021","40-49","Unknown","G7","LGBO","35","35","54260","53380"
"In post","2021","40-49","Unknown","G7","Undeclared","120","115","56460","55000"
"In post","2021","40-49","Unknown","G7","Unknown","1540","1480","55090","53620"
"In post","2021","40-49","Unknown","HEO","Heterosexual / straight","795","770","35520","34960"
"In post","2021","40-49","Unknown","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","HEO","Undeclared","165","160","34450","33540"
"In post","2021","40-49","Unknown","HEO","Unknown","1565","1500","34110","32240"
"In post","2021","40-49","Unknown","SCS level","Heterosexual / straight","115","110","88500","83230"
"In post","2021","40-49","Unknown","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","Unknown","460","450","91310","80000"
"In post","2021","40-49","Unknown","SEO","Heterosexual / straight","685","665","42630","41760"
"In post","2021","40-49","Unknown","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","SEO","Undeclared","155","150","42490","42190"
"In post","2021","40-49","Unknown","SEO","Unknown","1220","1170","41060","40130"
"In post","2021","40-49","Unknown","Unknown","Heterosexual / straight","40","40","39230","39860"
"In post","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Unknown","510","495","37970","33800"
"In post","2021","50-59","Declared disabled","AA","Heterosexual / straight","540","495","19860","19560"
"In post","2021","50-59","Declared disabled","AA","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","AA","Undeclared","80","70","19640","19560"
"In post","2021","50-59","Declared disabled","AA","Unknown","70","65","20520","20070"
"In post","2021","50-59","Declared disabled","AO","Heterosexual / straight","3540","3125","22290","21010"
"In post","2021","50-59","Declared disabled","AO","LGBO","195","185","23040","21010"
"In post","2021","50-59","Declared disabled","AO","Undeclared","635","555","22250","21010"
"In post","2021","50-59","Declared disabled","AO","Unknown","585","500","22390","21050"
"In post","2021","50-59","Declared disabled","EO","Heterosexual / straight","4490","4120","27890","27570"
"In post","2021","50-59","Declared disabled","EO","LGBO","260","245","28270","27570"
