"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Human Resources","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Human Resources","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","East Midlands (England)","105","100","26760","25600"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","170","165","29540","28030"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","London","115","110","38230","32720"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","North East (England)","255","235","26010","24920"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","910","825","24640","21050"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","Scotland","55","55","27750","25370"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","380","365","30600","26520"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","410","380","26620","25100"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","190","175","25140","21050"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","270","250","25810","24920"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","300","290","27050","25150"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Research","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","East of England","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","South East (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","East of England","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","London","1110","1080","44940","39420"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","North East (England)","35","35","42740","36970"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","North West (England)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","Scotland","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","South East (England)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","South West (England)","295","275","39480","36520"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","West Midlands (England)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Policy","Yorkshire and The Humber","175","170","38030","35900"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","London","70","70","43560","38750"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","North East (England)","55","50","42590","38610"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","North West (England)","40","40","37190","36210"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","South East (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","South West (England)","45","45","40740","37230"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","Wales","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","West Midlands (England)","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Project Delivery","Yorkshire and The Humber","40","35","35980","35900"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","East of England","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","North East (England)","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","North West (England)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Property","South East (England)","60","60","44190","36970"
