"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Undeclared","AA","15","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Undeclared","AO","125","125","23450","21590"
"In post","2021","20-29","Undeclared","Undeclared","EO","120","120","27180","27520"
"In post","2021","20-29","Undeclared","Undeclared","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Undeclared","G7","50","50","54030","53380"
"In post","2021","20-29","Undeclared","Undeclared","HEO","140","140","32660","32320"
"In post","2021","20-29","Undeclared","Undeclared","SEO","50","50","40090","40030"
"In post","2021","20-29","Undeclared","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","AA","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","AO","55","55","25780","25730"
"In post","2021","20-29","Undeclared","Unknown","EO","90","90","28460","29970"
"In post","2021","20-29","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","G7","40","40","54130","54110"
"In post","2021","20-29","Undeclared","Unknown","HEO","150","150","34110","34710"
"In post","2021","20-29","Undeclared","Unknown","SEO","45","45","42060","42470"
"In post","2021","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","White","AA","55","50","19980","20070"
"In post","2021","20-29","Undeclared","White","AO","405","390","22650","21010"
"In post","2021","20-29","Undeclared","White","EO","425","420","27020","27570"
"In post","2021","20-29","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","White","G7","80","80","53510","53130"
"In post","2021","20-29","Undeclared","White","HEO","340","340","32360","32320"
"In post","2021","20-29","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","White","SEO","100","95","39730","39760"
"In post","2021","20-29","Undeclared","White","Unknown","45","45","26300","23840"
"In post","2021","20-29","Unknown","Asian","AA","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","AO","110","110","22260","22040"
"In post","2021","20-29","Unknown","Asian","EO","170","170","27630","27400"
"In post","2021","20-29","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","G7","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","HEO","130","130","33670","32790"
"In post","2021","20-29","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","SEO","45","45","39500","40050"
"In post","2021","20-29","Unknown","Asian","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Black","AA","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Black","AO","45","40","23870","22390"
"In post","2021","20-29","Unknown","Black","EO","50","50","27640","27270"
"In post","2021","20-29","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Black","G7","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Black","HEO","50","50","33910","32940"
"In post","2021","20-29","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Black","SEO","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","EO","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","HEO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","AO","35","35","22410","22350"
"In post","2021","20-29","Unknown","Mixed","EO","60","60","28270","27500"
"In post","2021","20-29","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","G7","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","HEO","60","60","33290","32790"
"In post","2021","20-29","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","SEO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","AO","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","EO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","AO","45","45","24360","24520"
"In post","2021","20-29","Unknown","Undeclared","EO","70","70","28610","28580"
"In post","2021","20-29","Unknown","Undeclared","G7","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","HEO","55","55","33560","33300"
"In post","2021","20-29","Unknown","Undeclared","SEO","40","40","38780","37320"
"In post","2021","20-29","Unknown","Undeclared","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","AA","860","830","20030","20600"
"In post","2021","20-29","Unknown","Unknown","AO","6485","6330","22440","21010"
"In post","2021","20-29","Unknown","Unknown","EO","3930","3890","26690","26330"
"In post","2021","20-29","Unknown","Unknown","G6","75","75","64510","64500"
"In post","2021","20-29","Unknown","Unknown","G7","805","805","53800","53380"
"In post","2021","20-29","Unknown","Unknown","HEO","4305","4290","31590","31810"
"In post","2021","20-29","Unknown","Unknown","SCS level","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","SEO","945","945","39620","39990"
"In post","2021","20-29","Unknown","Unknown","Unknown","695","685","26540","24020"
"In post","2021","20-29","Unknown","White","AA","130","120","20750","20600"
"In post","2021","20-29","Unknown","White","AO","1025","1010","22460","22350"
"In post","2021","20-29","Unknown","White","EO","1265","1255","28230","27550"
"In post","2021","20-29","Unknown","White","G6","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","White","G7","205","205","52970","53360"
"In post","2021","20-29","Unknown","White","HEO","845","835","32720","32540"
"In post","2021","20-29","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","White","SEO","400","400","39270","38630"
"In post","2021","20-29","Unknown","White","Unknown","40","40","28230","27540"
"In post","2021","30-39","Declared disabled","Asian","AA","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Asian","AO","120","105","22110","21010"
"In post","2021","30-39","Declared disabled","Asian","EO","170","160","28130","27570"
"In post","2021","30-39","Declared disabled","Asian","G6","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Asian","G7","50","50","52970","52710"
"In post","2021","30-39","Declared disabled","Asian","HEO","100","95","32940","32050"
"In post","2021","30-39","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Asian","SEO","40","40","41160","40600"
"In post","2021","30-39","Declared disabled","Asian","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","AO","40","35","24280","24180"
"In post","2021","30-39","Declared disabled","Black","EO","90","85","28900","29080"
"In post","2021","30-39","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","G7","30","30","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","HEO","45","45","33660","33640"
"In post","2021","30-39","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","SEO","30","30","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","Unknown","30","30","29850","28970"
"In post","2021","30-39","Declared disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Mixed","AO","55","50","22400","21010"
"In post","2021","30-39","Declared disabled","Mixed","EO","75","70","28700","27570"
"In post","2021","30-39","Declared disabled","Mixed","G6","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Mixed","G7","30","30","55360","54460"
"In post","2021","30-39","Declared disabled","Mixed","HEO","35","35","32910","31810"
"In post","2021","30-39","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Mixed","SEO","30","30","40020","40000"
"In post","2021","30-39","Declared disabled","Mixed","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","AO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","EO","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","G7","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","HEO","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Undeclared","AA","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Undeclared","AO","55","50","22890","21010"
"In post","2021","30-39","Declared disabled","Undeclared","EO","85","80","27320","27570"
"In post","2021","30-39","Declared disabled","Undeclared","G6","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Undeclared","G7","30","30","54430","54540"
"In post","2021","30-39","Declared disabled","Undeclared","HEO","30","30","32950","32400"
"In post","2021","30-39","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Undeclared","SEO","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Undeclared","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","AA","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","AO","55","50","23070","21050"
"In post","2021","30-39","Declared disabled","Unknown","EO","75","70","28960","27570"
"In post","2021","30-39","Declared disabled","Unknown","G6","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","G7","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","HEO","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","SEO","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","White","AA","220","200","19760","19850"
"In post","2021","30-39","Declared disabled","White","AO","1540","1405","22560","21010"
"In post","2021","30-39","Declared disabled","White","EO","1765","1660","27260","27570"
"In post","2021","30-39","Declared disabled","White","G6","185","180","65600","64820"
"In post","2021","30-39","Declared disabled","White","G7","650","635","53800","53210"
"In post","2021","30-39","Declared disabled","White","HEO","1040","1010","32670","31990"
"In post","2021","30-39","Declared disabled","White","SCS level","50","50","79970","74840"
"In post","2021","30-39","Declared disabled","White","SEO","700","680","40730","39910"
"In post","2021","30-39","Declared disabled","White","Unknown","385","360","29860","30210"
"In post","2021","30-39","Declared non-disabled","Asian","AA","95","80","20510","20600"
"In post","2021","30-39","Declared non-disabled","Asian","AO","1495","1330","21980","21010"
"In post","2021","30-39","Declared non-disabled","Asian","EO","2125","2005","27690","27570"
"In post","2021","30-39","Declared non-disabled","Asian","G6","140","135","68180","66240"
"In post","2021","30-39","Declared non-disabled","Asian","G7","660","645","55370","54670"
"In post","2021","30-39","Declared non-disabled","Asian","HEO","1125","1085","33470","33000"
"In post","2021","30-39","Declared non-disabled","Asian","SCS level","45","45","82420","76090"
"In post","2021","30-39","Declared non-disabled","Asian","SEO","715","700","41220","40780"
"In post","2021","30-39","Declared non-disabled","Asian","Unknown","135","125","29050","28690"
"In post","2021","30-39","Declared non-disabled","Black","AA","55","50","21800","22210"
"In post","2021","30-39","Declared non-disabled","Black","AO","530","485","24410","22680"
"In post","2021","30-39","Declared non-disabled","Black","EO","865","830","28680","28760"
"In post","2021","30-39","Declared non-disabled","Black","G6","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Black","G7","210","210","54690","53510"
"In post","2021","30-39","Declared non-disabled","Black","HEO","460","455","33450","33350"
"In post","2021","30-39","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Black","SEO","250","245","40840","40640"
"In post","2021","30-39","Declared non-disabled","Black","Unknown","130","125","29300","26810"
"In post","2021","30-39","Declared non-disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Chinese","AO","35","35","22790","21010"
"In post","2021","30-39","Declared non-disabled","Chinese","EO","60","55","27270","27570"
"In post","2021","30-39","Declared non-disabled","Chinese","G6","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Chinese","G7","60","60","53990","53760"
"In post","2021","30-39","Declared non-disabled","Chinese","HEO","55","50","34060","33570"
"In post","2021","30-39","Declared non-disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Chinese","SEO","50","45","40690","40850"
"In post","2021","30-39","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Mixed","AA","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Mixed","AO","305","280","23730","21430"
"In post","2021","30-39","Declared non-disabled","Mixed","EO","425","400","27910","27570"
"In post","2021","30-39","Declared non-disabled","Mixed","G6","75","75","66960","66340"
