"Status","Year","Age","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","20","20","24770","24250"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Outer London - South","5","5","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","15","15","38280","36930"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Overseas","15","15","39400","41200"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","West Central Scotland","10","10","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","West Midlands","95","95","25890","24250"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy","West Yorkshire","25","25","22470","20880"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Greater Manchester","20","20","33290","34020"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Inner London - West","650","645","41310","35660"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Education","Derbyshire and Nottinghamshire","30","30","30830","29730"
"In post","2021","20-29","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","34490","32870"
"In post","2021","20-29","Department for Education","Greater Manchester","265","265","32810","29730"
"In post","2021","20-29","Department for Education","Inner London - West","645","640","39940","36980"
"In post","2021","20-29","Department for Education","Northumberland and Tyne and Wear","10","10","29380","29730"
"In post","2021","20-29","Department for Education","Outer London - South","10","10","[c]","[c]"
"In post","2021","20-29","Department for Education","South Yorkshire","255","255","33500","30040"
"In post","2021","20-29","Department for Education","Tees Valley and Durham","80","80","31430","29360"
"In post","2021","20-29","Department for Education","West Midlands","250","250","31220","29730"
"In post","2021","20-29","Department for Education","West Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","20","20","28840","29180"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Cheshire","45","45","28250","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Cumbria","120","120","21790","21050"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","15","15","28040","27140"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Devon","55","50","24640","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Dorset and Somerset","20","20","25750","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","East Anglia","105","105","26210","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","East Wales","25","25","22530","21050"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Essex","15","15","26600","25230"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","170","170","31290","29180"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Greater Manchester","15","15","28470","28340"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","55","55","23600","21050"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Inner London - West","760","750","36460","33120"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Kent","15","15","25830","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Lancashire","10","10","27170","27250"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","North Yorkshire","140","140","27860","28030"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","80","80","25690","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Outer London - West and North West","20","20","31890","31460"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","15","15","23080","23670"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","140","135","28240","27960"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","30","30","21560","21050"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs","West Yorkshire","15","15","26310","21050"
"In post","2021","20-29","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","35","35","36730","32120"
"In post","2021","20-29","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Inner London - West","880","875","37440","33110"
"In post","2021","20-29","Department for International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Overseas","20","20","39940","36530"
"In post","2021","20-29","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","West Midlands","5","5","[c]","[c]"
"In post","2021","20-29","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Derbyshire and Nottinghamshire","40","40","29220","26530"
"In post","2021","20-29","Department for Transport","Devon","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","East Anglia","10","10","[c]","[c]"
"In post","2021","20-29","Department for Transport","East Wales","10","10","24570","23990"
"In post","2021","20-29","Department for Transport","East Yorkshire and Northern Lincolnshire","15","15","26580","26590"
"In post","2021","20-29","Department for Transport","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","27070","26130"
"In post","2021","20-29","Department for Transport","Greater Manchester","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","Hampshire and Isle of Wight","140","140","28450","26590"
"In post","2021","20-29","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","Inner London - West","855","855","38970","35060"
"In post","2021","20-29","Department for Transport","Kent","10","10","31220","27990"
"In post","2021","20-29","Department for Transport","Lancashire","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","Leicestershire, Rutland and Northamptonshire","20","20","30250","27680"
"In post","2021","20-29","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Merseyside","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","North Eastern Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Northumberland and Tyne and Wear","25","25","25240","21590"
"In post","2021","20-29","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Shropshire and Staffordshire","15","15","23300","21590"
"In post","2021","20-29","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","Surrey, East and West Sussex","15","15","27340","26470"
"In post","2021","20-29","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport","West Midlands","35","35","28670","30730"
"In post","2021","20-29","Department for Transport","West Wales and The Valleys","860","815","23090","21590"
"In post","2021","20-29","Department for Transport","West Yorkshire","30","30","25890","21590"
"In post","2021","20-29","Department for Work and Pensions","Bedfordshire and Hertfordshire","135","135","27440","27570"
"In post","2021","20-29","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","135","135","27210","27570"
"In post","2021","20-29","Department for Work and Pensions","Cheshire","125","125","25430","27570"
"In post","2021","20-29","Department for Work and Pensions","Cornwall and Isles of Scilly","85","85","23760","21010"
"In post","2021","20-29","Department for Work and Pensions","Cumbria","15","15","25030","27570"
"In post","2021","20-29","Department for Work and Pensions","Derbyshire and Nottinghamshire","235","230","25860","27570"
"In post","2021","20-29","Department for Work and Pensions","Devon","160","150","24450","21010"
"In post","2021","20-29","Department for Work and Pensions","Dorset and Somerset","70","70","25170","27570"
"In post","2021","20-29","Department for Work and Pensions","East Anglia","135","135","26450","27570"
