"Status","Year","Disability","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Female","Heterosexual / straight","80","75","45670","51360"
"In post","2021","Declared disabled","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Female","Heterosexual / straight","35","35","40530","36100"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Female","Heterosexual / straight","605","570","36320","32140"
"In post","2021","Declared disabled","Scottish Government","Female","LGBO","100","100","34950","32140"
"In post","2021","Declared disabled","Scottish Government","Female","Undeclared","55","50","36040","32140"
"In post","2021","Declared disabled","Scottish Government","Female","Unknown","140","125","33550","30930"
"In post","2021","Declared disabled","Scottish Government","Male","Heterosexual / straight","495","480","37560","33650"
"In post","2021","Declared disabled","Scottish Government","Male","LGBO","90","90","36320","32140"
"In post","2021","Declared disabled","Scottish Government","Male","Undeclared","50","45","37720","33650"
"In post","2021","Declared disabled","Scottish Government","Male","Unknown","195","180","32810","33650"
"In post","2021","Declared disabled","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
