"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","AA/AO","Female","1170","900","22000","21010"
"In post","2021","40-49","Asian","AA/AO","Male","805","755","22550","21010"
"In post","2021","40-49","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","EO","Female","1440","1250","28390","28020"
"In post","2021","40-49","Asian","EO","Male","1015","995","28060","27570"
"In post","2021","40-49","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","G6/G7","Female","620","590","58900","57460"
"In post","2021","40-49","Asian","G6/G7","Male","460","460","59990","58710"
"In post","2021","40-49","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","SCS level","Female","75","70","88630","78620"
"In post","2021","40-49","Asian","SCS level","Male","60","60","89170","86250"
"In post","2021","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","SEO/HEO","Female","1095","1035","37440","36650"
"In post","2021","40-49","Asian","SEO/HEO","Male","925","910","37960","36780"
"In post","2021","40-49","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Unknown","Female","115","105","32150","32090"
"In post","2021","40-49","Asian","Unknown","Male","65","60","34130","34100"
"In post","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","AA/AO","Female","485","420","23220","23040"
"In post","2021","40-49","Black","AA/AO","Male","335","330","25780","24350"
"In post","2021","40-49","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","EO","Female","790","735","29020","29270"
"In post","2021","40-49","Black","EO","Male","425","425","28930","28760"
"In post","2021","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","G6/G7","Female","265","260","57170","55570"
"In post","2021","40-49","Black","G6/G7","Male","135","135","58240","57460"
"In post","2021","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","SCS level","Female","15","15","[c]","[c]"
"In post","2021","40-49","Black","SCS level","Male","15","15","[c]","[c]"
"In post","2021","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","SEO/HEO","Female","585","570","37600","36650"
"In post","2021","40-49","Black","SEO/HEO","Male","415","415","37730","36650"
"In post","2021","40-49","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","Female","95","95","32120","32090"
"In post","2021","40-49","Black","Unknown","Male","45","45","29200","26810"
"In post","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","AA/AO","Female","45","40","21910","21050"
"In post","2021","40-49","Chinese","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","40-49","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","EO","Female","60","55","28000","27570"
"In post","2021","40-49","Chinese","EO","Male","25","25","[c]","[c]"
"In post","2021","40-49","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","G6/G7","Female","45","45","60690","60140"
"In post","2021","40-49","Chinese","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","40-49","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SCS level","Female","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","SEO/HEO","Female","60","55","37650","37410"
"In post","2021","40-49","Chinese","SEO/HEO","Male","40","40","39430","36840"
"In post","2021","40-49","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","Female","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","AA/AO","Female","190","160","21940","21010"
"In post","2021","40-49","Mixed","AA/AO","Male","145","140","24030","21430"
"In post","2021","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","EO","Female","265","240","27780","27570"
"In post","2021","40-49","Mixed","EO","Male","160","155","28110","27570"
"In post","2021","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","G6/G7","Female","210","190","59540","57750"
"In post","2021","40-49","Mixed","G6/G7","Male","180","175","58130","57180"
"In post","2021","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","SCS level","Female","30","30","82540","79390"
"In post","2021","40-49","Mixed","SCS level","Male","30","25","[c]","[c]"
"In post","2021","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","SEO/HEO","Female","255","245","37640","37410"
"In post","2021","40-49","Mixed","SEO/HEO","Male","205","200","38320","37350"
"In post","2021","40-49","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Female","75","70","33190","34340"
"In post","2021","40-49","Mixed","Unknown","Male","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","AA/AO","Female","70","60","22430","21440"
"In post","2021","40-49","Other ethnicity","AA/AO","Male","60","55","24500","21430"
"In post","2021","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","EO","Female","105","95","28350","27570"
"In post","2021","40-49","Other ethnicity","EO","Male","80","80","28030","27570"
"In post","2021","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","G6/G7","Female","70","60","59370","58380"
"In post","2021","40-49","Other ethnicity","G6/G7","Male","65","65","59090","55650"
"In post","2021","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SCS level","Female","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SCS level","Male","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","SEO/HEO","Female","85","85","38180","37640"
"In post","2021","40-49","Other ethnicity","SEO/HEO","Male","80","75","39820","37850"
"In post","2021","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Female","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Male","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","AA/AO","Female","505","420","21740","21010"
"In post","2021","40-49","Undeclared","AA/AO","Male","615","595","23930","21430"
"In post","2021","40-49","Undeclared","EO","Female","650","580","28060","27570"
"In post","2021","40-49","Undeclared","EO","Male","685","675","28270","27570"
"In post","2021","40-49","Undeclared","G6/G7","Female","295","275","58300","56620"
"In post","2021","40-49","Undeclared","G6/G7","Male","520","515","59210","57540"
"In post","2021","40-49","Undeclared","SCS level","Female","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","SCS level","Male","40","35","88240","85420"
"In post","2021","40-49","Undeclared","SEO/HEO","Female","580","545","36790","36550"
"In post","2021","40-49","Undeclared","SEO/HEO","Male","955","950","37600","37320"
"In post","2021","40-49","Undeclared","Unknown","Female","55","50","33700","34340"
"In post","2021","40-49","Undeclared","Unknown","Male","80","80","38950","37170"
"In post","2021","40-49","Unknown","AA/AO","Female","2095","1795","21470","21010"
"In post","2021","40-49","Unknown","AA/AO","Male","1695","1645","23160","21050"
"In post","2021","40-49","Unknown","EO","Female","1370","1240","27730","27570"
"In post","2021","40-49","Unknown","EO","Male","1265","1250","27950","27570"
"In post","2021","40-49","Unknown","G6/G7","Female","1110","1035","59420","57430"
"In post","2021","40-49","Unknown","G6/G7","Male","1105","1095","60000","58420"
"In post","2021","40-49","Unknown","SCS level","Female","235","220","88040","77800"
"In post","2021","40-49","Unknown","SCS level","Male","240","240","93920","86000"
"In post","2021","40-49","Unknown","SEO/HEO","Female","1475","1375","37020","36330"
"In post","2021","40-49","Unknown","SEO/HEO","Male","1445","1425","37460","37280"
"In post","2021","40-49","Unknown","Unknown","Female","240","210","32110","32690"
"In post","2021","40-49","Unknown","Unknown","Male","445","440","39330","35380"
"In post","2021","40-49","White","AA/AO","Female","11295","9455","21700","21010"
"In post","2021","40-49","White","AA/AO","Male","7690","7520","23880","21430"
"In post","2021","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","EO","Female","11975","10605","27330","27570"
"In post","2021","40-49","White","EO","Male","8075","7990","28030","27570"
"In post","2021","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","G6/G7","Female","7150","6635","58850","57440"
"In post","2021","40-49","White","G6/G7","Male","6885","6825","59180","57670"
"In post","2021","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","SCS level","Female","1060","995","85940","79610"
"In post","2021","40-49","White","SCS level","Male","1050","1045","89320","82080"
"In post","2021","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","SEO/HEO","Female","12245","11385","37030","36480"
"In post","2021","40-49","White","SEO/HEO","Male","10210","10140","37700","37320"
"In post","2021","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Unknown","Female","1985","1795","33080","32690"
"In post","2021","40-49","White","Unknown","Male","730","725","37560","37170"
"In post","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","AA/AO","Female","1005","850","22560","21550"
"In post","2021","50-59","Asian","AA/AO","Male","595","570","22420","21130"
"In post","2021","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","EO","Female","1200","1085","29010","29080"
"In post","2021","50-59","Asian","EO","Male","695","675","28620","28400"
"In post","2021","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","G6/G7","Female","275","265","59740","58950"
"In post","2021","50-59","Asian","G6/G7","Male","275","275","61300","59600"
"In post","2021","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","SCS level","Female","50","45","101270","100750"
"In post","2021","50-59","Asian","SCS level","Male","35","35","104170","99570"
"In post","2021","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","SEO/HEO","Female","705","685","37600","36650"
"In post","2021","50-59","Asian","SEO/HEO","Male","570","560","39180","38250"
"In post","2021","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Female","65","60","32260","31750"
"In post","2021","50-59","Asian","Unknown","Male","35","30","32610","32090"
"In post","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","AA/AO","Female","910","840","23560","23500"
"In post","2021","50-59","Black","AA/AO","Male","545","530","25510","24200"
"In post","2021","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","EO","Female","1255","1200","29600","29820"
"In post","2021","50-59","Black","EO","Male","575","560","29690","29500"
"In post","2021","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","G6/G7","Female","255","250","59340","58240"
"In post","2021","50-59","Black","G6/G7","Male","175","175","60790","59160"
"In post","2021","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","SCS level","Female","30","30","94470","86810"
"In post","2021","50-59","Black","SCS level","Male","25","25","[c]","[c]"
"In post","2021","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","SEO/HEO","Female","720","705","38140","37500"
"In post","2021","50-59","Black","SEO/HEO","Male","465","465","39490","38160"
"In post","2021","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Female","200","190","34040","32090"
"In post","2021","50-59","Black","Unknown","Male","85","85","33170","30210"
"In post","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","AA/AO","Female","40","35","21180","21010"
"In post","2021","50-59","Chinese","AA/AO","Male","25","20","[c]","[c]"
"In post","2021","50-59","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","EO","Female","35","30","28020","27940"
"In post","2021","50-59","Chinese","EO","Male","25","25","[c]","[c]"
"In post","2021","50-59","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","50-59","Chinese","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","SEO/HEO","Female","35","35","39280","39490"
"In post","2021","50-59","Chinese","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","50-59","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","AA/AO","Female","225","200","22110","21430"
"In post","2021","50-59","Mixed","AA/AO","Male","165","160","25160","23150"
"In post","2021","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","EO","Female","270","250","28340","27570"
"In post","2021","50-59","Mixed","EO","Male","160","150","29300","28190"
"In post","2021","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","G6/G7","Female","115","110","60200","59160"
"In post","2021","50-59","Mixed","G6/G7","Male","120","120","61300","59950"
"In post","2021","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","SCS level","Female","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","SCS level","Male","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","SEO/HEO","Female","195","185","38280","37400"
"In post","2021","50-59","Mixed","SEO/HEO","Male","200","195","39220","38160"
"In post","2021","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Female","45","45","35650","34100"
"In post","2021","50-59","Mixed","Unknown","Male","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","AA/AO","Female","70","60","22530","22130"
"In post","2021","50-59","Other ethnicity","AA/AO","Male","80","80","25590","22680"
"In post","2021","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","EO","Female","105","95","28930","28180"
"In post","2021","50-59","Other ethnicity","EO","Male","80","75","28930","27570"
"In post","2021","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","G6/G7","Female","45","40","61210","59160"
"In post","2021","50-59","Other ethnicity","G6/G7","Male","70","65","59420","57760"
"In post","2021","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SCS level","Female","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SCS level","Male","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SEO/HEO","Female","75","75","40340","38190"
"In post","2021","50-59","Other ethnicity","SEO/HEO","Male","75","75","40470","38160"
