"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","London","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","London","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Security","London","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Security","London","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","Security","London","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Security","London","HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","London","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Outside London","AA","140","135","19820","19560"
"In post","2021","Declared disabled","Security","Outside London","AO","180","175","31640","36640"
"In post","2021","Declared disabled","Security","Outside London","EO","100","100","31770","27420"
"In post","2021","Declared disabled","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Outside London","HEO","75","70","36390","33300"
"In post","2021","Declared disabled","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Outside London","SEO","30","30","44860","41670"
"In post","2021","Declared disabled","Security","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","London","AA","50","40","22030","22210"
"In post","2021","Declared disabled","Unknown","London","AO","470","415","24770","25110"
"In post","2021","Declared disabled","Unknown","London","EO","1410","1290","30580","31060"
"In post","2021","Declared disabled","Unknown","London","G6","90","90","70470","68940"
"In post","2021","Declared disabled","Unknown","London","G7","220","210","58610","57680"
"In post","2021","Declared disabled","Unknown","London","HEO","410","390","36440","36650"
"In post","2021","Declared disabled","Unknown","London","SCS level","55","55","90420","84980"
"In post","2021","Declared disabled","Unknown","London","SEO","305","290","43180","42470"
"In post","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Outside London","AA","515","465","19750","19560"
"In post","2021","Declared disabled","Unknown","Outside London","AO","5980","5130","21140","21010"
"In post","2021","Declared disabled","Unknown","Outside London","EO","8680","7735","27560","27570"
"In post","2021","Declared disabled","Unknown","Outside London","G6","135","130","69500","69160"
"In post","2021","Declared disabled","Unknown","Outside London","G7","450","430","55310","52640"
"In post","2021","Declared disabled","Unknown","Outside London","HEO","1745","1625","33350","32870"
"In post","2021","Declared disabled","Unknown","Outside London","SCS level","35","35","87140","83230"
"In post","2021","Declared disabled","Unknown","Outside London","SEO","745","710","40380","39660"
"In post","2021","Declared disabled","Unknown","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","EO","90","85","28030","27570"
"In post","2021","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","London","AO","35","35","24970","24900"
"In post","2021","Declared non-disabled","Analysis","London","EO","150","150","28830","28950"
"In post","2021","Declared non-disabled","Analysis","London","G6","275","265","76060","71290"
"In post","2021","Declared non-disabled","Analysis","London","G7","685","655","57410","57890"
"In post","2021","Declared non-disabled","Analysis","London","HEO","645","640","35260","34710"
"In post","2021","Declared non-disabled","Analysis","London","SCS level","95","95","89990","80370"
"In post","2021","Declared non-disabled","Analysis","London","SEO","360","350","43730","42980"
"In post","2021","Declared non-disabled","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Outside London","AO","65","60","20710","21050"
"In post","2021","Declared non-disabled","Analysis","Outside London","EO","305","285","25450","25100"
"In post","2021","Declared non-disabled","Analysis","Outside London","G6","110","105","63960","61770"
"In post","2021","Declared non-disabled","Analysis","Outside London","G7","560","535","51210","50090"
"In post","2021","Declared non-disabled","Analysis","Outside London","HEO","615","590","30990","30220"
"In post","2021","Declared non-disabled","Analysis","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Outside London","SEO","605","570","38530","37750"
"In post","2021","Declared non-disabled","Analysis","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","London","AO","65","60","24440","24500"
"In post","2021","Declared non-disabled","Commercial","London","EO","110","105","29050","29000"
"In post","2021","Declared non-disabled","Commercial","London","G6","120","115","75720","73440"
"In post","2021","Declared non-disabled","Commercial","London","G7","175","170","59480","58140"
"In post","2021","Declared non-disabled","Commercial","London","HEO","145","145","34990","34550"
"In post","2021","Declared non-disabled","Commercial","London","SCS level","115","110","116980","108390"
"In post","2021","Declared non-disabled","Commercial","London","SEO","235","230","45290","44270"
"In post","2021","Declared non-disabled","Commercial","London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Outside London","AA","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Outside London","AO","240","225","21230","20920"
"In post","2021","Declared non-disabled","Commercial","Outside London","EO","460","435","26490","26670"
"In post","2021","Declared non-disabled","Commercial","Outside London","G6","175","170","68770","65630"
"In post","2021","Declared non-disabled","Commercial","Outside London","G7","345","335","53710","52370"
"In post","2021","Declared non-disabled","Commercial","Outside London","HEO","660","640","32670","33050"
"In post","2021","Declared non-disabled","Commercial","Outside London","SCS level","55","55","97790","87430"
"In post","2021","Declared non-disabled","Commercial","Outside London","SEO","870","845","41640","40580"
"In post","2021","Declared non-disabled","Commercial","Outside London","Unknown","155","150","39120","35570"
"In post","2021","Declared non-disabled","Commercial","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","London","AO","40","40","24340","24270"
"In post","2021","Declared non-disabled","Communications","London","EO","200","195","25810","27500"
"In post","2021","Declared non-disabled","Communications","London","G6","120","115","69370","70000"
"In post","2021","Declared non-disabled","Communications","London","G7","320","310","56350","55150"
"In post","2021","Declared non-disabled","Communications","London","HEO","360","355","34970","34640"
"In post","2021","Declared non-disabled","Communications","London","SCS level","75","75","91110","82260"
"In post","2021","Declared non-disabled","Communications","London","SEO","330","325","42650","42200"
"In post","2021","Declared non-disabled","Communications","Outside London","AA","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Outside London","AO","235","205","21040","21050"
"In post","2021","Declared non-disabled","Communications","Outside London","EO","1400","1340","25770","25560"
"In post","2021","Declared non-disabled","Communications","Outside London","G6","60","60","63490","63840"
"In post","2021","Declared non-disabled","Communications","Outside London","G7","180","175","51710","52580"
