"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Policy","Scotland","15","15","36940","35230"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Property","Scotland","15","15","39890","37880"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scottish Government","Unknown","Scotland","20","20","47760","46600"
"In post","2021","Scottish Forestry","Scottish Government","Unknown","Scotland","190","180","35290","35330"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Unknown","London","20","20","56350","46600"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Unknown","Overseas","15","15","76280","70780"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Unknown","Scotland","7785","7455","43000","38540"
"In post","2021","Scottish Housing Regulator","Scottish Government","Unknown","Scotland","50","45","54160","52480"
"In post","2021","Scottish Prison Service","Scottish Government","Commercial","Scotland","85","80","30640","25870"
"In post","2021","Scottish Prison Service","Scottish Government","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Scottish Government","Digital, Data and Technology","Scotland","30","30","41810","39500"
"In post","2021","Scottish Prison Service","Scottish Government","Finance","Scotland","70","65","31400","25870"
"In post","2021","Scottish Prison Service","Scottish Government","Human Resources","Scotland","100","95","34280","33650"
"In post","2021","Scottish Prison Service","Scottish Government","Internal Audit","Scotland","10","5","[c]","[c]"
"In post","2021","Scottish Prison Service","Scottish Government","Legal","Scotland","10","10","32420","32290"
"In post","2021","Scottish Prison Service","Scottish Government","Operational Delivery","Scotland","3430","3230","31380","33650"
"In post","2021","Scottish Prison Service","Scottish Government","Other","Scotland","665","610","31640","28870"
"In post","2021","Scottish Prison Service","Scottish Government","Project Delivery","Scotland","15","10","52110","51660"
"In post","2021","Scottish Prison Service","Scottish Government","Psychology","Scotland","70","65","38790","33650"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","Unknown","Scotland","285","260","29650","26160"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Communications","London","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Corporate Finance","London","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Counter Fraud","London","280","275","45240","40080"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Digital, Data and Technology","London","50","50","41680","39270"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Finance","London","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Human Resources","London","10","10","38980","35790"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Legal","London","65","65","57610","53810"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Other","London","30","25","38400","30150"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Policy","London","15","15","52250","53350"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Scottish Government","Unknown","Scotland","1135","1100","31620","26650"
"In post","2021","Standards and Testing Agency","Department for Education","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Operational Delivery","London","35","30","49390","45850"
"In post","2021","Standards and Testing Agency","Department for Education","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Operational Delivery","North West (England)","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Operational Delivery","West Midlands (England)","45","45","41130","37100"
"In post","2021","Standards and Testing Agency","Department for Education","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Policy","London","10","10","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Department for Education","Policy","West Midlands (England)","15","15","39340","30270"
"In post","2021","Standards and Testing Agency","Department for Education","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Scottish Government","Unknown","Scotland","240","230","29770","26160"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Commercial","North West (England)","15","15","39570","38860"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Commercial","Scotland","10","10","38270","36280"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Commercial","South West (England)","120","120","40240","38240"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Communications","South West (England)","5","5","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Digital, Data and Technology","South West (England)","15","15","36030","32580"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Finance","Scotland","5","5","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Finance","South West (England)","110","110","41600","39980"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Human Resources","South West (England)","30","25","41330","39860"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Knowledge and Information Management","South West (England)","35","35","37670","37770"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","North West (England)","10","5","[c]","[c]"
