"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Eastern Scotland","AA","Female","50","50","21240","21150"
"In post","2021","Declared disabled","Eastern Scotland","AA","Male","40","40","21480","22230"
"In post","2021","Declared disabled","Eastern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","AO","Female","290","255","22030","21010"
"In post","2021","Declared disabled","Eastern Scotland","AO","Male","205","200","22280","21010"
"In post","2021","Declared disabled","Eastern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","EO","Female","380","340","28230","27570"
"In post","2021","Declared disabled","Eastern Scotland","EO","Male","255","245","29620","28170"
"In post","2021","Declared disabled","Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","G6","Female","35","30","70720","69160"
"In post","2021","Declared disabled","Eastern Scotland","G6","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","G7","Female","70","65","56040","56120"
"In post","2021","Declared disabled","Eastern Scotland","G7","Male","60","55","56490","56120"
"In post","2021","Declared disabled","Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","HEO","Female","155","145","33610","33280"
"In post","2021","Declared disabled","Eastern Scotland","HEO","Male","130","125","35100","35110"
"In post","2021","Declared disabled","Eastern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","SEO","Female","110","105","43340","42800"
"In post","2021","Declared disabled","Eastern Scotland","SEO","Male","100","95","44220","45110"
"In post","2021","Declared disabled","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","AA","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Essex","AA","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Essex","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","AO","Female","135","110","23580","23470"
"In post","2021","Declared disabled","Essex","AO","Male","65","60","25060","23520"
"In post","2021","Declared disabled","Essex","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","EO","Female","215","190","29090","29290"
"In post","2021","Declared disabled","Essex","EO","Male","100","95","29390","29290"
"In post","2021","Declared disabled","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","G6","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Essex","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","G7","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Essex","G7","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Essex","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","HEO","Female","30","30","34030","33900"
"In post","2021","Declared disabled","Essex","HEO","Male","35","30","36790","34620"
"In post","2021","Declared disabled","Essex","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","SEO","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Essex","SEO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Essex","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","Female","40","35","27680","24800"
"In post","2021","Declared disabled","Essex","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Male","40","40","19800","19560"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","220","190","21590","21010"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","155","145","22650","21050"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","415","365","25960","26920"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","290","275","25960","26780"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","40","40","65640","65470"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","55","50","67570","65780"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","125","120","52020","52560"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","165","165","52810","52580"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","315","295","31510","32120"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","310","305","31760","31940"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","255","240","40130","40330"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","340","325","41200","40660"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","135","125","32990","31420"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","95","90","41020","38710"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","AA","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","AA","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","AO","Female","385","320","21010","21010"
"In post","2021","Declared disabled","Greater Manchester","AO","Male","235","225","21670","21010"
"In post","2021","Declared disabled","Greater Manchester","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","EO","Female","390","345","26720","27570"
"In post","2021","Declared disabled","Greater Manchester","EO","Male","305","290","26960","27570"
"In post","2021","Declared disabled","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","G6","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","G6","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","G7","Female","80","75","53950","52580"
"In post","2021","Declared disabled","Greater Manchester","G7","Male","65","65","52970","52580"
"In post","2021","Declared disabled","Greater Manchester","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","HEO","Female","165","150","32160","31870"
"In post","2021","Declared disabled","Greater Manchester","HEO","Male","140","135","32200","31810"
"In post","2021","Declared disabled","Greater Manchester","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","SEO","Female","105","100","39720","38630"
"In post","2021","Declared disabled","Greater Manchester","SEO","Male","70","65","39660","38630"
"In post","2021","Declared disabled","Greater Manchester","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Female","90","80","29840","30750"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Male","30","30","33290","32690"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AA","Female","60","45","19050","18320"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AA","Male","65","55","19480","19560"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AO","Female","225","185","21030","20960"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AO","Male","175","155","23080","21010"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","EO","Female","280","245","26900","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","EO","Male","185","180","27470","27370"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G6","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G6","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G7","Female","60","55","52500","50090"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G7","Male","70","65","52490","52580"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","HEO","Female","150","135","32460","33010"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","HEO","Male","145","140","32980","33300"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SEO","Female","90","85","39170","39500"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SEO","Male","90","90","40520","40000"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Female","50","45","30910","31150"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AO","Female","95","75","22100","21010"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AO","Male","60","60","25190","21430"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Female","85","75","26670","27570"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Male","45","40","27790","27570"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","G7","Female","5","5","[c]","[c]"
