"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","G7","Female","Heterosexual / straight","4190","4015","55690","54450"
"In post","2021","50-59","G7","Female","LGBO","125","120","55650","54500"
"In post","2021","50-59","G7","Female","Undeclared","525","505","56730","55430"
"In post","2021","50-59","G7","Female","Unknown","1060","995","55440","54600"
"In post","2021","50-59","G7","Male","Heterosexual / straight","4555","4505","56660","55610"
"In post","2021","50-59","G7","Male","LGBO","225","225","57320","56340"
"In post","2021","50-59","G7","Male","Undeclared","765","755","57030","56590"
"In post","2021","50-59","G7","Male","Unknown","1360","1340","55720","54970"
"In post","2021","50-59","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HEO","Female","Heterosexual / straight","7495","7080","33540","33300"
"In post","2021","50-59","HEO","Female","LGBO","195","190","33960","33270"
"In post","2021","50-59","HEO","Female","Undeclared","1155","1095","34060","33630"
"In post","2021","50-59","HEO","Female","Unknown","1665","1565","34220","33330"
"In post","2021","50-59","HEO","Male","Heterosexual / straight","6620","6500","34910","33840"
"In post","2021","50-59","HEO","Male","LGBO","300","295","34170","33630"
"In post","2021","50-59","HEO","Male","Undeclared","1320","1300","35010","34280"
"In post","2021","50-59","HEO","Male","Unknown","1720","1680","35210","34290"
"In post","2021","50-59","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","SCS level","Female","Heterosexual / straight","800","780","91980","84340"
"In post","2021","50-59","SCS level","Female","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","SCS level","Female","Undeclared","85","80","92600","87140"
"In post","2021","50-59","SCS level","Female","Unknown","235","225","100770","91120"
"In post","2021","50-59","SCS level","Male","Heterosexual / straight","1025","1010","96910","90690"
"In post","2021","50-59","SCS level","Male","LGBO","60","60","96560","83530"
"In post","2021","50-59","SCS level","Male","Undeclared","115","115","92870","84710"
"In post","2021","50-59","SCS level","Male","Unknown","285","285","100660","91000"
"In post","2021","50-59","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","SEO","Female","Heterosexual / straight","5350","5125","41530","40580"
"In post","2021","50-59","SEO","Female","LGBO","130","130","42850","41620"
"In post","2021","50-59","SEO","Female","Undeclared","895","845","42190","41760"
"In post","2021","50-59","SEO","Female","Unknown","1055","1000","41210","39940"
"In post","2021","50-59","SEO","Male","Heterosexual / straight","5735","5660","43570","42120"
"In post","2021","50-59","SEO","Male","LGBO","230","225","42540","42180"
"In post","2021","50-59","SEO","Male","Undeclared","1025","1005","43560","42520"
"In post","2021","50-59","SEO","Male","Unknown","1400","1370","42840","41760"
"In post","2021","50-59","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Female","Heterosexual / straight","1825","1700","31800","28200"
"In post","2021","50-59","Unknown","Female","LGBO","70","65","33910","37170"
"In post","2021","50-59","Unknown","Female","Undeclared","195","185","34440","36420"
"In post","2021","50-59","Unknown","Female","Unknown","135","115","31420","31420"
"In post","2021","50-59","Unknown","Male","Heterosexual / straight","1005","985","38660","37170"
"In post","2021","50-59","Unknown","Male","LGBO","40","40","35690","37170"
"In post","2021","50-59","Unknown","Male","Undeclared","165","160","41330","37920"
"In post","2021","50-59","Unknown","Male","Unknown","580","575","41910","37170"
"In post","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","AA","Female","Heterosexual / straight","870","690","19320","19170"
"In post","2021","60-64","AA","Female","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","AA","Female","Undeclared","205","145","19190","18060"
"In post","2021","60-64","AA","Female","Unknown","300","230","20550","20070"
"In post","2021","60-64","AA","Male","Heterosexual / straight","1080","990","19850","19560"
"In post","2021","60-64","AA","Male","LGBO","25","20","[c]","[c]"
"In post","2021","60-64","AA","Male","Undeclared","185","160","19740","20060"
"In post","2021","60-64","AA","Male","Unknown","320","280","20780","20600"
"In post","2021","60-64","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","AO","Female","Heterosexual / straight","4540","3585","21710","21100"
"In post","2021","60-64","AO","Female","LGBO","75","60","22240","21140"
"In post","2021","60-64","AO","Female","Undeclared","905","695","21730","21430"
"In post","2021","60-64","AO","Female","Unknown","1780","1320","21630","21010"
"In post","2021","60-64","AO","Male","Heterosexual / straight","2595","2240","23480","21430"
"In post","2021","60-64","AO","Male","LGBO","105","95","22310","21050"
"In post","2021","60-64","AO","Male","Undeclared","450","385","23860","21580"
"In post","2021","60-64","AO","Male","Unknown","1075","875","24360","21440"
"In post","2021","60-64","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Female","Heterosexual / straight","3910","3045","27780","27570"
"In post","2021","60-64","EO","Female","LGBO","80","60","28120","27570"
"In post","2021","60-64","EO","Female","Undeclared","770","590","27840","27570"
"In post","2021","60-64","EO","Female","Unknown","1235","925","28110","27570"
"In post","2021","60-64","EO","Male","Heterosexual / straight","2945","2475","28480","27570"
"In post","2021","60-64","EO","Male","LGBO","125","105","28290","27570"
"In post","2021","60-64","EO","Male","Undeclared","660","540","28310","27570"
"In post","2021","60-64","EO","Male","Unknown","920","725","28980","27740"
"In post","2021","60-64","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6","Female","Heterosexual / straight","210","185","70100","69580"
"In post","2021","60-64","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6","Female","Undeclared","35","30","72580","70290"
"In post","2021","60-64","G6","Female","Unknown","60","50","70390","70290"
"In post","2021","60-64","G6","Male","Heterosexual / straight","400","355","71740","70940"
"In post","2021","60-64","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","G6","Male","Undeclared","70","60","73410","71310"
"In post","2021","60-64","G6","Male","Unknown","120","105","72240","71490"
"In post","2021","60-64","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G7","Female","Heterosexual / straight","555","480","57290","55610"
"In post","2021","60-64","G7","Female","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","G7","Female","Undeclared","65","55","58000","57110"
"In post","2021","60-64","G7","Female","Unknown","160","140","55890","55610"
"In post","2021","60-64","G7","Male","Heterosexual / straight","935","830","58080","57050"
"In post","2021","60-64","G7","Male","LGBO","40","35","61090","59540"
"In post","2021","60-64","G7","Male","Undeclared","165","145","57850","57210"
"In post","2021","60-64","G7","Male","Unknown","260","225","56510","55630"
"In post","2021","60-64","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HEO","Female","Heterosexual / straight","1475","1205","34000","33840"
"In post","2021","60-64","HEO","Female","LGBO","25","20","[c]","[c]"
"In post","2021","60-64","HEO","Female","Undeclared","280","225","34010","33840"
"In post","2021","60-64","HEO","Female","Unknown","310","245","34140","33930"
"In post","2021","60-64","HEO","Male","Heterosexual / straight","1710","1465","35050","34350"
"In post","2021","60-64","HEO","Male","LGBO","45","40","34660","34290"
"In post","2021","60-64","HEO","Male","Undeclared","325","275","35350","35000"
"In post","2021","60-64","HEO","Male","Unknown","425","350","35670","35000"
"In post","2021","60-64","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","SCS level","Female","Heterosexual / straight","115","100","98340","93000"
"In post","2021","60-64","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","SCS level","Female","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","SCS level","Female","Unknown","30","25","[c]","[c]"
"In post","2021","60-64","SCS level","Male","Heterosexual / straight","195","185","105460","96630"
"In post","2021","60-64","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","SCS level","Male","Undeclared","30","25","104470","95940"
"In post","2021","60-64","SCS level","Male","Unknown","50","50","105270","103550"
"In post","2021","60-64","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","SEO","Female","Heterosexual / straight","795","665","42310","41370"
"In post","2021","60-64","SEO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","60-64","SEO","Female","Undeclared","145","120","42790","41760"
"In post","2021","60-64","SEO","Female","Unknown","165","145","42440","41760"
"In post","2021","60-64","SEO","Male","Heterosexual / straight","1375","1215","44240","42620"
"In post","2021","60-64","SEO","Male","LGBO","30","30","43370","42490"
"In post","2021","60-64","SEO","Male","Undeclared","295","255","44300","43540"
"In post","2021","60-64","SEO","Male","Unknown","305","260","44580","43390"
"In post","2021","60-64","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Female","Heterosexual / straight","560","470","29790","28200"
"In post","2021","60-64","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Female","Undeclared","70","60","32990","32190"
"In post","2021","60-64","Unknown","Female","Unknown","45","40","30050","28200"
"In post","2021","60-64","Unknown","Male","Heterosexual / straight","330","305","36570","37170"
"In post","2021","60-64","Unknown","Male","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Male","Undeclared","70","60","38240","37170"
"In post","2021","60-64","Unknown","Male","Unknown","145","140","39050","37170"
"In post","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","AA","Female","Heterosexual / straight","350","260","19250","19060"
"In post","2021","65+","AA","Female","LGBO","10","10","[c]","[c]"
"In post","2021","65+","AA","Female","Undeclared","90","60","18990","18060"
"In post","2021","65+","AA","Female","Unknown","130","90","20370","20070"
"In post","2021","65+","AA","Male","Heterosexual / straight","510","420","19510","19560"
"In post","2021","65+","AA","Male","LGBO","15","10","[c]","[c]"
"In post","2021","65+","AA","Male","Undeclared","90","70","19740","20070"
"In post","2021","65+","AA","Male","Unknown","205","160","20580","20600"
"In post","2021","65+","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","AO","Female","Heterosexual / straight","1350","1010","21880","21130"
"In post","2021","65+","AO","Female","LGBO","25","20","[c]","[c]"
"In post","2021","65+","AO","Female","Undeclared","280","200","22010","21440"
"In post","2021","65+","AO","Female","Unknown","535","380","21920","21050"
"In post","2021","65+","AO","Male","Heterosexual / straight","980","790","22620","21430"
"In post","2021","65+","AO","Male","LGBO","40","30","22020","21010"
"In post","2021","65+","AO","Male","Undeclared","160","130","22840","21430"
"In post","2021","65+","AO","Male","Unknown","415","320","24110","21440"
"In post","2021","65+","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","EO","Female","Heterosexual / straight","955","695","27930","27570"
"In post","2021","65+","EO","Female","LGBO","20","15","[c]","[c]"
"In post","2021","65+","EO","Female","Undeclared","195","130","28450","27690"
"In post","2021","65+","EO","Female","Unknown","365","250","28040","27570"
"In post","2021","65+","EO","Male","Heterosexual / straight","960","760","28160","27570"
"In post","2021","65+","EO","Male","LGBO","35","25","27800","27570"
"In post","2021","65+","EO","Male","Undeclared","240","180","28280","27570"
"In post","2021","65+","EO","Male","Unknown","310","220","28710","27570"
"In post","2021","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","G6","Female","Heterosexual / straight","30","25","72360","72590"
"In post","2021","65+","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","G6","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","G6","Female","Unknown","25","20","[c]","[c]"
"In post","2021","65+","G6","Male","Heterosexual / straight","135","105","72620","71890"
"In post","2021","65+","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","G6","Male","Undeclared","25","15","[c]","[c]"
"In post","2021","65+","G6","Male","Unknown","50","35","71420","72290"
"In post","2021","65+","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","G7","Female","Heterosexual / straight","95","80","58480","56880"
"In post","2021","65+","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","G7","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","65+","G7","Female","Unknown","30","25","59420","58650"
"In post","2021","65+","G7","Male","Heterosexual / straight","275","215","59940","58930"
"In post","2021","65+","G7","Male","LGBO","5","5","[c]","[c]"
"In post","2021","65+","G7","Male","Undeclared","45","35","59960","58670"
"In post","2021","65+","G7","Male","Unknown","100","80","57810","58130"
