"Status","Year","Function_of_post","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Science and Engineering","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Economics","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Economics","Male","20","15","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Statistics","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Statistics","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Planning Inspectorate","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Planning Inspectorate","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Planning Inspectorate","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Planning Inspectorate","Statistics","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Registers of Scotland","Statistics","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Registers of Scotland","Statistics","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Operational Delivery","Female","10","5","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Operational Delivery","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Scottish Courts and Tribunals Service","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Scottish Courts and Tribunals Service","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","Economics","Male","5","5","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","Analysis","UK Intellectual Property Office","Economics","Female","5","5","[c]","[c]"
"In post","2021","Analysis","UK Intellectual Property Office","Economics","Male","10","10","[c]","[c]"
"In post","2021","Analysis","UK Intellectual Property Office","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Intellectual Property Office","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Economics","Female","55","55","34210","32290"
"In post","2021","Analysis","United Kingdom Statistics Authority","Economics","Male","90","90","38780","32540"
"In post","2021","Analysis","United Kingdom Statistics Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Operational Delivery","Female","245","220","30090","29540"
"In post","2021","Analysis","United Kingdom Statistics Authority","Operational Delivery","Male","200","195","31400","30000"
"In post","2021","Analysis","United Kingdom Statistics Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Operational Research","Female","10","10","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Operational Research","Male","15","15","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Social Research","Female","340","315","37320","37020"
"In post","2021","Analysis","United Kingdom Statistics Authority","Social Research","Male","200","195","38400","37020"
"In post","2021","Analysis","United Kingdom Statistics Authority","Social Research","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Statistics","Female","265","255","41050","37020"
"In post","2021","Analysis","United Kingdom Statistics Authority","Statistics","Male","245","240","43840","37020"
"In post","2021","Analysis","United Kingdom Statistics Authority","Statistics","Unknown","20","20","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Statistics","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Statistics","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Wales Office","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wales Office","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","Economics","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","Economics","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Welsh Revenue Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Welsh Revenue Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wilton Park","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wilton Park","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Advisory, Conciliation and Arbitration Service","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Advisory, Conciliation and Arbitration Service","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Advisory, Conciliation and Arbitration Service","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Advisory, Conciliation and Arbitration Service","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Operational Delivery","Male","15","10","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Policy","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","Female","650","635","66720","62590"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","Male","750","745","74290","65510"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Companies House","Commercial","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Companies House","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Commercial","Female","190","180","33620","33340"
"In post","2021","Commercial","Crown Commercial Service","Commercial","Male","180","175","34510","34800"
"In post","2021","Commercial","Crown Prosecution Service","Commercial","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Commercial","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Commercial","Female","30","25","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Commercial","Male","35","30","53520","42820"
"In post","2021","Commercial","Defence Equipment and Support","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Other","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Other","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Project Delivery","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Project Delivery","Male","45","45","47670","42780"
"In post","2021","Commercial","Defence Equipment and Support","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Science and Engineering","Male","85","85","41830","41970"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Commercial","Female","35","30","32880","33090"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Commercial","Male","30","30","34290","37320"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Corporate Finance","Male","[c]","[c]","[c]","[c]"
