"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Security","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","London","London","20","20","[c]","[c]"
"In post","2021","Asian","Social Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Social Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","London","London","95","90","44460","41760"
"In post","2021","Asian","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","East Midlands (England)","Outside London","130","120","31420","31810"
"In post","2021","Asian","Tax","East of England","Outside London","10","5","[c]","[c]"
"In post","2021","Asian","Tax","London","London","435","410","38680","36160"
"In post","2021","Asian","Tax","North East (England)","Outside London","30","30","26570","25560"
"In post","2021","Asian","Tax","North West (England)","Outside London","195","180","29040","25560"
"In post","2021","Asian","Tax","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Scotland","Outside London","30","30","26590","25560"
"In post","2021","Asian","Tax","South East (England)","Outside London","30","30","32850","32200"
"In post","2021","Asian","Tax","South West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Tax","Wales","Outside London","60","55","24910","22850"
"In post","2021","Asian","Tax","West Midlands (England)","Outside London","250","245","31240","31810"
"In post","2021","Asian","Tax","Yorkshire and The Humber","Outside London","205","195","28980","25560"
"In post","2021","Asian","Unknown","East Midlands (England)","Outside London","625","550","24820","26840"
"In post","2021","Asian","Unknown","East of England","Outside London","355","320","28050","27570"
"In post","2021","Asian","Unknown","London","London","3035","2800","34110","31060"
"In post","2021","Asian","Unknown","North East (England)","Outside London","170","155","27740","21010"
"In post","2021","Asian","Unknown","North West (England)","Outside London","1100","1000","25710","27570"
"In post","2021","Asian","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Overseas","Overseas","35","35","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Outside London","225","210","30620","27570"
"In post","2021","Asian","Unknown","South East (England)","Outside London","415","375","28100","29050"
"In post","2021","Asian","Unknown","South West (England)","Outside London","90","80","28230","27570"
"In post","2021","Asian","Unknown","Unknown","Unknown","150","135","28840","27570"
"In post","2021","Asian","Unknown","Wales","Outside London","80","75","26140","27570"
"In post","2021","Asian","Unknown","West Midlands (England)","Outside London","1370","1240","25600","27570"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","Outside London","810","735","26780","27570"
"In post","2021","Asian","Veterinarian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Commercial","London","London","100","100","40140","37770"
"In post","2021","Black","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Black","Commercial","South West (England)","Outside London","25","20","[c]","[c]"
"In post","2021","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","West Midlands (England)","Outside London","15","10","[c]","[c]"
"In post","2021","Black","Commercial","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","London","London","100","100","39250","37150"
"In post","2021","Black","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","London","London","5","5","[c]","[c]"
"In post","2021","Black","Corporate Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","London","London","20","20","[c]","[c]"
"In post","2021","Black","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","London","London","265","265","42300","40170"
"In post","2021","Black","Digital, Data and Technology","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","South West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
