"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Counter Fraud","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","G6/G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Debt","AA/AO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Debt","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","EO","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","G6/G7","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SCS level","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","45","40","37320","37210"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","AA/AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Finance","G6/G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","AA/AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","AA/AO","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Legal","EO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Legal","G6/G7","90","85","61120","61030"
"In post","2021","Other ethnicity","Legal","SCS level","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","AA/AO","280","260","24400","22680"
"In post","2021","Other ethnicity","No function","EO","170","160","28460","27500"
"In post","2021","Other ethnicity","No function","G6/G7","160","155","58990","55490"
"In post","2021","Other ethnicity","No function","SCS level","20","20","[c]","[c]"
"In post","2021","Other ethnicity","No function","SEO/HEO","295","285","38040","36360"
"In post","2021","Other ethnicity","No function","Unknown","60","60","30120","28690"
"In post","2021","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","EO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","G6/G7","50","50","58550","57870"
"In post","2021","Other ethnicity","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SEO/HEO","65","65","36940","36720"
"In post","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","AA/AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Property","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Property","G6/G7","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","AA/AO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Security","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA/AO","205","185","22080","21010"
"In post","2021","Other ethnicity","Unknown","EO","420","395","28770","28670"
"In post","2021","Other ethnicity","Unknown","G6/G7","60","55","61580","57570"
"In post","2021","Other ethnicity","Unknown","SCS level","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO/HEO","145","140","38030","37410"
"In post","2021","Other ethnicity","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Analysis","G6/G7","95","95","58210","56350"
"In post","2021","Undeclared","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","SEO/HEO","115","110","37230","37320"
"In post","2021","Undeclared","Commercial","AA/AO","25","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","EO","40","35","26990","26670"
"In post","2021","Undeclared","Commercial","G6/G7","45","45","60150","57200"
"In post","2021","Undeclared","Commercial","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","SEO/HEO","150","150","37660","37920"
"In post","2021","Undeclared","Commercial","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Communications","AA/AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Communications","EO","75","70","25850","25560"
"In post","2021","Undeclared","Communications","G6/G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SEO/HEO","90","85","36070","34250"
"In post","2021","Undeclared","Counter Fraud","AA/AO","50","45","22250","21440"
"In post","2021","Undeclared","Counter Fraud","EO","170","155","27890","28130"
"In post","2021","Undeclared","Counter Fraud","G6/G7","100","90","58250","56400"
"In post","2021","Undeclared","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SEO/HEO","260","250","35660","36160"
"In post","2021","Undeclared","Debt","AA/AO","100","85","21930","21440"
"In post","2021","Undeclared","Debt","EO","35","35","27930","28130"
"In post","2021","Undeclared","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AA/AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","EO","90","85","28650","27510"
"In post","2021","Undeclared","Digital, Data & Technology","G6/G7","175","170","58430","57050"
"In post","2021","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SEO/HEO","360","350","38010","38450"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","10","5","[c]","[c]"
"In post","2021","Undeclared","Finance","AA/AO","55","45","21340","21440"
"In post","2021","Undeclared","Finance","EO","65","65","27240","26720"
"In post","2021","Undeclared","Finance","G6/G7","90","85","59060","57940"
"In post","2021","Undeclared","Finance","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","SEO/HEO","155","150","37900","36970"
"In post","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","AA/AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Grants Management","EO","30","30","25950","26030"
"In post","2021","Undeclared","Grants Management","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Grants Management","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Human Resources","AA/AO","60","55","21120","21130"
"In post","2021","Undeclared","Human Resources","EO","55","50","27510","26670"
"In post","2021","Undeclared","Human Resources","G6/G7","50","50","59100","58680"
"In post","2021","Undeclared","Human Resources","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","SEO/HEO","100","95","36050","34280"
"In post","2021","Undeclared","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SEO/HEO","20","15","[c]","[c]"
"In post","2021","Undeclared","Legal","AA/AO","35","30","22680","22080"
"In post","2021","Undeclared","Legal","EO","50","45","28170","27810"
"In post","2021","Undeclared","Legal","G6/G7","145","135","60340","57760"
"In post","2021","Undeclared","Legal","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","SEO/HEO","115","105","39450","38630"
"In post","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","AA/AO","2000","1825","23120","21590"
"In post","2021","Undeclared","No function","EO","1485","1390","28910","28130"
"In post","2021","Undeclared","No function","G6/G7","1055","1020","57710","55530"
"In post","2021","Undeclared","No function","SCS level","100","90","91990","84640"
"In post","2021","Undeclared","No function","SEO/HEO","1920","1825","37530","36940"
"In post","2021","Undeclared","No function","Unknown","350","330","31070","30880"
"In post","2021","Undeclared","Project Delivery","AA/AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","EO","165","160","25730","26300"
"In post","2021","Undeclared","Project Delivery","G6/G7","395","385","57050","55260"
"In post","2021","Undeclared","Project Delivery","SCS level","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SEO/HEO","815","790","37290","37810"
"In post","2021","Undeclared","Project Delivery","Unknown","105","100","45000","43110"
"In post","2021","Undeclared","Property","AA/AO","80","75","21650","21100"
"In post","2021","Undeclared","Property","EO","80","75","27750","26670"
"In post","2021","Undeclared","Property","G6/G7","80","75","57930","57130"
"In post","2021","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","SEO/HEO","215","205","37700","36970"
"In post","2021","Undeclared","Security","AA/AO","245","245","29710","26750"
"In post","2021","Undeclared","Security","EO","60","60","35940","42660"
"In post","2021","Undeclared","Security","G6/G7","30","30","[c]","[c]"
"In post","2021","Undeclared","Security","SEO/HEO","110","110","39100","36360"
"In post","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","AA/AO","2260","1970","21470","21010"
"In post","2021","Undeclared","Unknown","EO","3445","3105","28140","27570"
"In post","2021","Undeclared","Unknown","G6/G7","540","520","61260","59730"
"In post","2021","Undeclared","Unknown","SCS level","30","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO/HEO","1640","1575","37130","36410"
"In post","2021","Undeclared","Unknown","Unknown","50","45","[c]","[c]"
"In post","2021","Unknown","Analysis","AA/AO","45","40","20940","20140"
"In post","2021","Unknown","Analysis","EO","115","110","25990","25880"
"In post","2021","Unknown","Analysis","G6/G7","295","285","57160","54760"
"In post","2021","Unknown","Analysis","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","SEO/HEO","500","485","35040","35140"
"In post","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","AA/AO","75","70","21800","20920"
"In post","2021","Unknown","Commercial","EO","90","85","25500","26010"
"In post","2021","Unknown","Commercial","G6/G7","670","660","62480","56200"
"In post","2021","Unknown","Commercial","SCS level","405","400","87570","72000"
"In post","2021","Unknown","Commercial","SEO/HEO","350","345","37340","38200"
"In post","2021","Unknown","Commercial","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","AA/AO","90","80","21600","21050"
"In post","2021","Unknown","Communications","EO","1105","1080","25820","25560"
"In post","2021","Unknown","Communications","G6/G7","235","230","57850","55080"
"In post","2021","Unknown","Communications","SCS level","30","30","82580","78420"
"In post","2021","Unknown","Communications","SEO/HEO","710","700","35380","32790"
"In post","2021","Unknown","Counter Fraud","AA/AO","160","140","21130","20140"
"In post","2021","Unknown","Counter Fraud","EO","725","695","26840","25560"
"In post","2021","Unknown","Counter Fraud","G6/G7","125","120","57500","56740"
"In post","2021","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","SEO/HEO","675","650","35390","35000"
"In post","2021","Unknown","Debt","AA/AO","1335","1250","20570","20140"
"In post","2021","Unknown","Debt","EO","190","175","26440","25560"
"In post","2021","Unknown","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","AA/AO","95","95","21570","21590"
"In post","2021","Unknown","Digital, Data & Technology","EO","455","445","26880","26210"
"In post","2021","Unknown","Digital, Data & Technology","G6/G7","615","605","57680","55550"
"In post","2021","Unknown","Digital, Data & Technology","SCS level","40","40","94900","89270"
"In post","2021","Unknown","Digital, Data & Technology","SEO/HEO","1275","1250","36710","36160"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","AA/AO","310","265","20710","20140"
"In post","2021","Unknown","Finance","EO","175","170","26130","25810"
"In post","2021","Unknown","Finance","G6/G7","220","215","57560","54990"
"In post","2021","Unknown","Finance","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Finance","SEO/HEO","475","470","36200","35950"
"In post","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","AA/AO","420","400","20990","21050"
"In post","2021","Unknown","Grants Management","EO","175","165","25090","25100"
"In post","2021","Unknown","Grants Management","G6/G7","15","15","[c]","[c]"
"In post","2021","Unknown","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SEO/HEO","75","70","32470","31130"
"In post","2021","Unknown","Human Resources","AA/AO","175","165","21150","20920"
"In post","2021","Unknown","Human Resources","EO","215","205","26680","26670"
"In post","2021","Unknown","Human Resources","G6/G7","150","145","56970","54900"
"In post","2021","Unknown","Human Resources","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","SEO/HEO","390","375","35670","35230"
