"Status","Year","Age","Disability","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","National Records of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Public Health England","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Royal Fleet Auxiliary","Unknown","35","35","18640","15940"
"In post","2021","16-19","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Courts and Tribunals Service","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government (excl. agencies)","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Prison Service","AA/AO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Submarine Delivery Agency","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Valuation Office Agency","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Valuation Office Agency","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Accountant in Bankruptcy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","AA/AO","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","EO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","AA/AO","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","EO","50","50","27180","27500"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","G6/G7","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","SEO/HEO","70","70","34600","34550"
"In post","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","AA/AO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","EO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Debt Management Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Electronics and Components Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Equipment and Support","EO","90","90","22720","21200"
"In post","2021","20-29","Declared disabled","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Equipment and Support","SEO/HEO","70","65","31840","31250"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","AA/AO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","EO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","75","75","30560","28650"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","30","30","55470","53380"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","80","80","36040","33640"
"In post","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","EO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Education (excl. agencies)","EO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Education (excl. agencies)","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Education (excl. agencies)","SEO/HEO","55","55","35210","33610"
"In post","2021","20-29","Declared disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","85","80","34460","33120"
"In post","2021","20-29","Declared disabled","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for International Trade","EO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for International Trade","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for International Trade","SEO/HEO","30","30","34220","32120"
"In post","2021","20-29","Declared disabled","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Transport (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Transport (excl. agencies)","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Transport (excl. agencies)","SEO/HEO","30","30","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","410","395","21360","21010"
"In post","2021","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","660","645","28400","27570"
"In post","2021","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","55","55","34000","32000"
"In post","2021","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO/HEO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Driver and Vehicle Licensing Agency","AA/AO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Driver and Vehicle Standards Agency","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Driver and Vehicle Standards Agency","EO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Education and Skills Funding Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Education and Skills Funding Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Education and Skills Funding Agency","SEO/HEO","10","10","[c]","[c]"
