"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Scotland","South Lanarkshire","Male","40","40","42770","39860"
"In post","2021","Commercial","Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","West Lothian","Male","10","10","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","Female","15","15","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","Female","35","35","39960","35300"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","Male","35","35","39970","36800"
"In post","2021","Commercial","South East (England)","Central Hampshire","Female","120","115","35410","33300"
"In post","2021","Commercial","South East (England)","Central Hampshire","Male","90","90","40580","34650"
"In post","2021","Commercial","South East (England)","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Kent Thames Gateway","Female","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Milton Keynes","Female","40","40","41040","34370"
"In post","2021","Commercial","South East (England)","Milton Keynes","Male","35","35","46900","44740"
"In post","2021","Commercial","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","North Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Oxfordshire","Female","20","20","[c]","[c]"
"In post","2021","Commercial","South East (England)","Oxfordshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","South East (England)","Portsmouth","Female","65","60","35500","33300"
"In post","2021","Commercial","South East (England)","Portsmouth","Male","40","40","40100","33300"
"In post","2021","Commercial","South East (England)","South Hampshire","Female","25","25","[c]","[c]"
"In post","2021","Commercial","South East (England)","South Hampshire","Male","20","20","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Surrey","Female","15","15","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Surrey","Male","15","10","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Sussex (North East)","Female","20","15","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Sussex (North East)","Male","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","270","255","41130","34800"
"In post","2021","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","370","365","46170","41500"
"In post","2021","Commercial","South West (England)","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Bristol, City of","Female","50","45","39450","37920"
"In post","2021","Commercial","South West (England)","Bristol, City of","Male","30","30","[c]","[c]"
"In post","2021","Commercial","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Devon CC","Female","100","95","40920","38340"
"In post","2021","Commercial","South West (England)","Devon CC","Male","95","95","45130","47680"
"In post","2021","Commercial","South West (England)","Dorset CC","Female","10","10","[c]","[c]"
"In post","2021","Commercial","South West (England)","Dorset CC","Male","15","15","[c]","[c]"
"In post","2021","Commercial","South West (England)","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Plymouth","Female","10","10","[c]","[c]"
"In post","2021","Commercial","South West (England)","Plymouth","Male","10","10","[c]","[c]"
"In post","2021","Commercial","South West (England)","Somerset","Female","20","20","[c]","[c]"
"In post","2021","Commercial","South West (England)","Somerset","Male","15","15","[c]","[c]"
"In post","2021","Commercial","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Wiltshire","Female","175","165","37180","34490"
"In post","2021","Commercial","South West (England)","Wiltshire","Male","165","160","41260","37340"
"In post","2021","Commercial","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Cardiff and Vale of Glamorgan","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Wales","Cardiff and Vale of Glamorgan","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Flintshire and Wrexham","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Wales","Flintshire and Wrexham","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Monmouthshire and Newport","Female","55","50","36410","33320"
"In post","2021","Commercial","Wales","Monmouthshire and Newport","Male","55","55","39410","35420"
"In post","2021","Commercial","Wales","Powys","Female","10","5","[c]","[c]"
"In post","2021","Commercial","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Swansea","Female","90","75","31900","31040"
"In post","2021","Commercial","Wales","Swansea","Male","80","80","35160","31210"
"In post","2021","Commercial","West Midlands (England)","Birmingham","Female","40","40","45420","40550"
"In post","2021","Commercial","West Midlands (England)","Birmingham","Male","35","35","50560","40830"
"In post","2021","Commercial","West Midlands (England)","Coventry","Female","20","20","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Coventry","Male","20","20","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Herefordshire, County of","Female","5","5","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Shropshire CC","Female","10","10","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Staffordshire CC","Female","65","65","34720","33150"
"In post","2021","Commercial","West Midlands (England)","Staffordshire CC","Male","65","65","31720","25520"
"In post","2021","Commercial","West Midlands (England)","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Telford and Wrekin","Female","30","30","40840","38760"
"In post","2021","Commercial","West Midlands (England)","Telford and Wrekin","Male","15","15","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Worcestershire","Female","10","10","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Worcestershire","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Leeds","Female","155","150","45790","38570"
"In post","2021","Commercial","Yorkshire and The Humber","Leeds","Male","100","100","47710","46550"
"In post","2021","Commercial","Yorkshire and The Humber","North Yorkshire CC","Female","10","5","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","North Yorkshire CC","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Sheffield","Female","55","55","46120","40780"
"In post","2021","Commercial","Yorkshire and The Humber","Sheffield","Male","40","40","50810","49700"
"In post","2021","Commercial","Yorkshire and The Humber","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Wakefield","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","York","Female","35","30","45560","38920"
"In post","2021","Commercial","Yorkshire and The Humber","York","Male","15","15","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
