"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Operational Delivery","540","500","29150","25560"
"In post","2021","Declared non-disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Other","105","95","47250","37660"
"In post","2021","Declared non-disabled","Finance","Policy","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Project Delivery","60","55","42470","39890"
"In post","2021","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Statistics","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Tax","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Unknown","205","200","44300","38630"
"In post","2021","Declared non-disabled","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Operational Delivery","1685","1535","25350","21050"
"In post","2021","Declared non-disabled","Grants Management","Policy","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Communications","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Human Resources","4605","4365","38930","33930"
"In post","2021","Declared non-disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Operational Delivery","610","565","30170","25650"
"In post","2021","Declared non-disabled","Human Resources","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Other","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Policy","35","35","41830","37020"
"In post","2021","Declared non-disabled","Human Resources","Project Delivery","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Security","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Tax","95","90","36430","31810"
"In post","2021","Declared non-disabled","Human Resources","Unknown","900","865","39900","35590"
"In post","2021","Declared non-disabled","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Internal Audit","555","535","46160","43250"
"In post","2021","Declared non-disabled","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Policy","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Communications","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","6035","5570","55280","54580"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","2445","2245","28430","26970"
"In post","2021","Declared non-disabled","Legal","Other","260","250","31190","27580"
"In post","2021","Declared non-disabled","Legal","Policy","45","45","53370","54320"
"In post","2021","Declared non-disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","225","215","39700","35000"
"In post","2021","Declared non-disabled","Legal","Unknown","120","120","62870","60180"
"In post","2021","Declared non-disabled","No function","Commercial","220","215","44590","39200"
"In post","2021","Declared non-disabled","No function","Communications","85","80","42320","40220"
"In post","2021","Declared non-disabled","No function","Corporate Finance","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Counter Fraud","30","30","42920","40720"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","170","165","39960","36370"
"In post","2021","Declared non-disabled","No function","Economics","360","350","47690","48240"
"In post","2021","Declared non-disabled","No function","Finance","310","300","43870","37580"
"In post","2021","Declared non-disabled","No function","Human Resources","50","50","41640","36650"
"In post","2021","Declared non-disabled","No function","Inspector of Education and Training","720","705","67650","74730"
"In post","2021","Declared non-disabled","No function","Intelligence Analysis","335","325","31640","28330"
"In post","2021","Declared non-disabled","No function","Internal Audit","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","International Trade","775","765","47850","44990"
"In post","2021","Declared non-disabled","No function","Knowledge and Information Management","645","610","38280","35570"
"In post","2021","Declared non-disabled","No function","Legal","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Medicine","250","210","95760","96510"
"In post","2021","Declared non-disabled","No function","Operational Delivery","77550","71385","29020","26470"
"In post","2021","Declared non-disabled","No function","Operational Research","205","195","44590","46080"
"In post","2021","Declared non-disabled","No function","Other","1385","1340","42260","34710"
"In post","2021","Declared non-disabled","No function","Planning","110","105","47930","42620"
"In post","2021","Declared non-disabled","No function","Planning Inspectors","250","220","58270","58810"
"In post","2021","Declared non-disabled","No function","Policy","13660","13300","47820","44230"
"In post","2021","Declared non-disabled","No function","Project Delivery","165","155","41400","36740"
"In post","2021","Declared non-disabled","No function","Property","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Psychology","995","945","35840","30450"
"In post","2021","Declared non-disabled","No function","Science and Engineering","4595","4345","39810","37360"
"In post","2021","Declared non-disabled","No function","Security","135","135","47150","44030"
"In post","2021","Declared non-disabled","No function","Social Research","35","30","46490","41150"
"In post","2021","Declared non-disabled","No function","Statistics","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Tax","6760","6325","36490","31810"
"In post","2021","Declared non-disabled","No function","Unknown","3200","3120","39220","33250"
"In post","2021","Declared non-disabled","No function","Veterinarian","325","310","45320","44660"
"In post","2021","Declared non-disabled","Project Delivery","Commercial","570","545","37700","34410"
"In post","2021","Declared non-disabled","Project Delivery","Communications","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Digital, Data and Technology","295","285","43730","43460"
"In post","2021","Declared non-disabled","Project Delivery","Economics","55","55","54320","55620"
"In post","2021","Declared non-disabled","Project Delivery","Finance","305","295","43020","39860"
"In post","2021","Declared non-disabled","Project Delivery","Human Resources","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Knowledge and Information Management","125","125","37130","36500"
"In post","2021","Declared non-disabled","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Medicine","35","30","56570","59380"
"In post","2021","Declared non-disabled","Project Delivery","Operational Delivery","1225","1160","36330","32470"
"In post","2021","Declared non-disabled","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Other","2405","2310","34370","30000"
"In post","2021","Declared non-disabled","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Policy","1500","1440","52700","53240"
"In post","2021","Declared non-disabled","Project Delivery","Project Delivery","9935","9635","42440","39100"
"In post","2021","Declared non-disabled","Project Delivery","Property","220","215","51000","53420"
"In post","2021","Declared non-disabled","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Science and Engineering","2395","2355","37660","36030"
"In post","2021","Declared non-disabled","Project Delivery","Security","35","35","41900","40950"
"In post","2021","Declared non-disabled","Project Delivery","Statistics","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Tax","85","80","42790","38630"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","450","435","50480","38450"
"In post","2021","Declared non-disabled","Property","Commercial","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Finance","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Knowledge and Information Management","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Operational Delivery","890","825","30540","25500"
"In post","2021","Declared non-disabled","Property","Other","65","65","39460","37300"
"In post","2021","Declared non-disabled","Property","Planning","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Policy","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Project Delivery","50","50","48460","49700"
"In post","2021","Declared non-disabled","Property","Property","4450","4255","36440","33300"
"In post","2021","Declared non-disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Security","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Unknown","765","740","32520","30160"
"In post","2021","Declared non-disabled","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Intelligence Analysis","150","145","45110","38860"
"In post","2021","Declared non-disabled","Security","Knowledge and Information Management","20","20","[c]","[c]"
