"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Black","Outside London","G7","185","180","53830","52070"
"In post","2021","Declared non-disabled","Black","Outside London","HEO","590","570","32230","31810"
"In post","2021","Declared non-disabled","Black","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Outside London","SEO","355","345","41150","39320"
"In post","2021","Declared non-disabled","Black","Outside London","Unknown","265","255","28920","28200"
"In post","2021","Declared non-disabled","Black","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Overseas","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Overseas","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","London","AO","35","35","25670","25110"
"In post","2021","Declared non-disabled","Chinese","London","EO","90","85","29570","29500"
"In post","2021","Declared non-disabled","Chinese","London","G6","35","35","68240","67030"
"In post","2021","Declared non-disabled","Chinese","London","G7","120","120","56300","54700"
"In post","2021","Declared non-disabled","Chinese","London","HEO","110","105","35860","35200"
"In post","2021","Declared non-disabled","Chinese","London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","London","SEO","70","65","42600","41960"
"In post","2021","Declared non-disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Outside London","AA","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Outside London","AO","155","140","21680","21010"
"In post","2021","Declared non-disabled","Chinese","Outside London","EO","145","135","26570","26000"
"In post","2021","Declared non-disabled","Chinese","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Outside London","G7","40","35","53120","52580"
"In post","2021","Declared non-disabled","Chinese","Outside London","HEO","70","70","32310","31870"
"In post","2021","Declared non-disabled","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Outside London","SEO","65","60","41760","39920"
"In post","2021","Declared non-disabled","Chinese","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","London","AA","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","London","AO","300","285","26250","25110"
"In post","2021","Declared non-disabled","Mixed","London","EO","575","550","29630","29830"
"In post","2021","Declared non-disabled","Mixed","London","G6","145","140","67990","66880"
"In post","2021","Declared non-disabled","Mixed","London","G7","485","470","56050","54900"
"In post","2021","Declared non-disabled","Mixed","London","HEO","535","530","34880","35050"
"In post","2021","Declared non-disabled","Mixed","London","SCS level","80","75","84770","78780"
"In post","2021","Declared non-disabled","Mixed","London","SEO","350","340","42200","41970"
"In post","2021","Declared non-disabled","Mixed","London","Unknown","70","65","32400","32880"
"In post","2021","Declared non-disabled","Mixed","Outside London","AA","90","85","19590","19560"
"In post","2021","Declared non-disabled","Mixed","Outside London","AO","970","890","22590","21010"
"In post","2021","Declared non-disabled","Mixed","Outside London","EO","1005","950","27110","27570"
"In post","2021","Declared non-disabled","Mixed","Outside London","G6","70","70","68990","65190"
"In post","2021","Declared non-disabled","Mixed","Outside London","G7","235","225","53980","52580"
"In post","2021","Declared non-disabled","Mixed","Outside London","HEO","480","465","32360","31930"
"In post","2021","Declared non-disabled","Mixed","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Outside London","SEO","305","295","40950","39330"
"In post","2021","Declared non-disabled","Mixed","Outside London","Unknown","190","175","29290","29330"
"In post","2021","Declared non-disabled","Mixed","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Overseas","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Overseas","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Overseas","HEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","London","AA","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","London","AO","115","105","26350","25110"
"In post","2021","Declared non-disabled","Other ethnicity","London","EO","260","245","29740","30120"
"In post","2021","Declared non-disabled","Other ethnicity","London","G6","60","60","68970","67580"
"In post","2021","Declared non-disabled","Other ethnicity","London","G7","145","140","57080","55100"
"In post","2021","Declared non-disabled","Other ethnicity","London","HEO","160","155","35640","35190"
"In post","2021","Declared non-disabled","Other ethnicity","London","SCS level","35","30","85950","83780"
"In post","2021","Declared non-disabled","Other ethnicity","London","SEO","105","100","42700","41760"
"In post","2021","Declared non-disabled","Other ethnicity","London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","AA","35","30","19720","19560"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","AO","255","230","22670","21010"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","EO","265","250","26910","27370"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","G6","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","G7","65","60","54360","52970"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","HEO","115","110","32260","31810"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","SEO","95","95","43830","40580"
"In post","2021","Declared non-disabled","Other ethnicity","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","London","AA","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","London","AO","290","265","25050","25110"
"In post","2021","Declared non-disabled","Undeclared","London","EO","645","600","30300","30780"
"In post","2021","Declared non-disabled","Undeclared","London","G6","140","135","70350","69020"
"In post","2021","Declared non-disabled","Undeclared","London","G7","340","335","57950","57460"
"In post","2021","Declared non-disabled","Undeclared","London","HEO","360","345","36160","36160"
"In post","2021","Declared non-disabled","Undeclared","London","SCS level","45","45","90710","82290"
"In post","2021","Declared non-disabled","Undeclared","London","SEO","260","250","43080","42450"
"In post","2021","Declared non-disabled","Undeclared","London","Unknown","40","40","34630","35310"
"In post","2021","Declared non-disabled","Undeclared","Outside London","AA","160","145","19410","19560"
"In post","2021","Declared non-disabled","Undeclared","Outside London","AO","1965","1710","22060","21010"
"In post","2021","Declared non-disabled","Undeclared","Outside London","EO","2190","1970","27520","27570"
"In post","2021","Declared non-disabled","Undeclared","Outside London","G6","125","120","68520","66620"
"In post","2021","Declared non-disabled","Undeclared","Outside London","G7","380","370","54350","52920"
"In post","2021","Declared non-disabled","Undeclared","Outside London","HEO","960","915","33410","33180"
"In post","2021","Declared non-disabled","Undeclared","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Outside London","SEO","715","685","41550","40580"
"In post","2021","Declared non-disabled","Undeclared","Outside London","Unknown","175","165","35020","34320"
"In post","2021","Declared non-disabled","Undeclared","Overseas","AA","[c]","[c]","[c]","[c]"
