"Status","Year","Age","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Government Internal Audit Agency","Outside London","40","40","43060","40000"
"In post","2021","30-39","Government Legal Department","London","800","755","51700","51250"
"In post","2021","30-39","Government Legal Department","Outside London","25","25","52700","51290"
"In post","2021","30-39","Government Property Agency","London","15","15","49100","52200"
"In post","2021","30-39","Government Property Agency","Outside London","20","20","40680","37620"
"In post","2021","30-39","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Health and Safety Executive","London","25","25","45450","44990"
"In post","2021","30-39","Health and Safety Executive","Outside London","335","320","38290","39390"
"In post","2021","30-39","HM Courts and Tribunals Service","London","840","795","29320","26140"
"In post","2021","30-39","HM Courts and Tribunals Service","Outside London","2140","1895","22200","20100"
"In post","2021","30-39","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","London","55","55","40020","37290"
"In post","2021","30-39","HM Land Registry","Outside London","840","795","29170","27130"
"In post","2021","30-39","HM Prison and Probation Service","London","1650","1605","35130","33260"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","11295","10755","28610","27380"
"In post","2021","30-39","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","London","1425","1390","45880","41760"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","11920","11290","29370","25560"
"In post","2021","30-39","HM Treasury (excl. agencies)","London","610","595","56770","58310"
"In post","2021","30-39","HM Treasury (excl. agencies)","Outside London","15","15","33940","25750"
"In post","2021","30-39","Home Office (incl. agencies)","London","3075","2955","41400","35200"
"In post","2021","30-39","Home Office (incl. agencies)","Outside London","5410","5040","26720","25040"
"In post","2021","30-39","Home Office (incl. agencies)","Overseas","95","95","26560","25380"
"In post","2021","30-39","Home Office (incl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Insolvency Service","London","65","60","38890","37700"
"In post","2021","30-39","Insolvency Service","Outside London","320","310","29350","26140"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","London","35","35","53470","53950"
"In post","2021","30-39","Institute for Apprenticeships and Technical Education","Outside London","35","35","41680","37080"
"In post","2021","30-39","Legal Aid Agency","London","35","35","41830","36800"
"In post","2021","30-39","Legal Aid Agency","Outside London","320","295","23110","21170"
"In post","2021","30-39","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Maritime and Coastguard Agency","Outside London","320","305","35130","31780"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","255","250","45840","41010"
"In post","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","90","90","39590","40450"
"In post","2021","30-39","Met Office","London","15","15","42660","42730"
"In post","2021","30-39","Met Office","Outside London","590","570","38010","38540"
"In post","2021","30-39","Met Office","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","London","765","750","46120","45200"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","Outside London","5210","4995","31720","30620"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","Overseas","150","150","42200","40580"
"In post","2021","30-39","Ministry of Defence (excl. agencies)","Unknown","25","25","42450","40580"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","London","510","500","51410","53130"
"In post","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","175","165","37960","36340"
"In post","2021","30-39","Ministry of Justice (excl. agencies)","London","945","920","44820","40230"
"In post","2021","30-39","Ministry of Justice (excl. agencies)","Outside London","470","460","36210","32000"
"In post","2021","30-39","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","London","435","425","42870","40170"
"In post","2021","30-39","National Crime Agency","Outside London","825","800","35370","36410"
"In post","2021","30-39","National Crime Agency","Overseas","15","15","57420","58340"
"In post","2021","30-39","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","National Infrastructure Commission","London","10","10","55010","52360"
"In post","2021","30-39","National Records of Scotland","Outside London","95","90","35410","33620"
"In post","2021","30-39","National Savings and Investments","London","30","30","43320","43180"
"In post","2021","30-39","National Savings and Investments","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","London","30","25","50250","52850"
"In post","2021","30-39","Northern Ireland Office","Outside London","25","25","43150","38050"
"In post","2021","30-39","Office for Budget Responsibility","London","15","15","56710","57250"
"In post","2021","30-39","Office for Standards in Education, Children's Services and Skills","London","85","80","54150","51360"
"In post","2021","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","320","305","38310","32010"
"In post","2021","30-39","Office of Gas and Electricity Markets","London","220","215","51430","49630"
"In post","2021","30-39","Office of Gas and Electricity Markets","Outside London","185","185","38230","34910"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","Outside London","90","85","43030","38760"
"In post","2021","30-39","Office of Rail and Road","London","55","55","51290","55430"
"In post","2021","30-39","Office of Rail and Road","Outside London","35","35","48950","51310"
"In post","2021","30-39","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of the Public Guardian","Outside London","490","450","21690","19930"
"In post","2021","30-39","Office of the Scottish Charity Regulator","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Planning Inspectorate","Outside London","170","160","38300","34860"
"In post","2021","30-39","Public Health England","London","735","685","43270","40470"
"In post","2021","30-39","Public Health England","Outside London","855","785","36380","35050"
"In post","2021","30-39","Queen Elizabeth II Centre","London","10","10","34300","32640"
"In post","2021","30-39","Registers of Scotland","Outside London","240","235","33590","30080"
"In post","2021","30-39","Revenue Scotland","Outside London","15","15","37750","33620"
"In post","2021","30-39","Royal Fleet Auxiliary","Unknown","410","410","37420","34460"
"In post","2021","30-39","Rural Payments Agency","Outside London","425","380","25100","24920"
"In post","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","London","15","15","51460","52850"
"In post","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","20","20","48850","48930"
"In post","2021","30-39","Scottish Courts and Tribunals Service","Outside London","405","375","28120","29350"
"In post","2021","30-39","Scottish Fiscal Commission","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Scottish Forestry","Outside London","40","35","30720","29140"
"In post","2021","30-39","Scottish Government (excl. agencies)","London","5","5","[c]","[c]"
"In post","2021","30-39","Scottish Government (excl. agencies)","Outside London","1920","1845","41520","38540"
"In post","2021","30-39","Scottish Government (excl. agencies)","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Scottish Housing Regulator","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Scottish Prison Service","Outside London","1080","1050","29900","30930"
"In post","2021","30-39","Scottish Public Pensions Agency","Outside London","75","70","29520","27150"
"In post","2021","30-39","Serious Fraud Office","London","150","145","45740","41280"
"In post","2021","30-39","Social Security Scotland","Outside London","310","305","31320","27150"
"In post","2021","30-39","Standards and Testing Agency","London","15","15","45190","45850"
"In post","2021","30-39","Standards and Testing Agency","Outside London","30","30","42070","42220"
"In post","2021","30-39","Student Awards Agency for Scotland","Outside London","50","45","31350","29190"
"In post","2021","30-39","Submarine Delivery Agency","Outside London","425","415","39470","39860"
"In post","2021","30-39","Submarine Delivery Agency","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Teaching Regulation Agency","Outside London","20","20","29890","26000"
"In post","2021","30-39","The National Archives","London","115","110","34520","34260"
"In post","2021","30-39","Transport Scotland","Outside London","115","110","41420","39660"
"In post","2021","30-39","UK Export Finance","London","90","85","52590","50120"
"In post","2021","30-39","UK Hydrographic Office","Outside London","215","210","33580","33290"
"In post","2021","30-39","UK Intellectual Property Office","London","5","5","[c]","[c]"
"In post","2021","30-39","UK Intellectual Property Office","Outside London","380","365","35960","30440"
"In post","2021","30-39","UK Space Agency","London","60","55","45570","40220"
"In post","2021","30-39","UK Space Agency","Outside London","40","40","44410","49080"
"In post","2021","30-39","UK Supreme Court","London","10","10","38480","37230"
"In post","2021","30-39","United Kingdom Statistics Authority","London","90","90","45120","40020"
"In post","2021","30-39","United Kingdom Statistics Authority","Outside London","1220","1140","34330","32000"
"In post","2021","30-39","Valuation Office Agency","London","90","85","43540","38180"
"In post","2021","30-39","Valuation Office Agency","Outside London","550","510","31640","30000"
"In post","2021","30-39","Vehicle Certification Agency","Outside London","55","55","35090","34290"
"In post","2021","30-39","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinary Medicines Directorate","Outside London","30","30","40450","39190"
