"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Crown Commercial Service","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Legal","Scotland","45","40","52010","52490"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Operational Delivery","Scotland","55","50","26340","22220"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Human Resources","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","East of England","25","20","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","London","85","80","61930","62590"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","North East (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","North West (England)","45","40","55160","55610"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","South East (England)","30","30","58260","61420"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","South West (England)","20","15","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","Wales","20","15","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","West Midlands (England)","30","25","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Legal","Yorkshire and The Humber","45","40","55830","55610"
"In post","2021","Declared disabled","Crown Prosecution Service","Operational Delivery","East Midlands (England)","35","30","27010","23470"
"In post","2021","Declared disabled","Crown Prosecution Service","Operational Delivery","East of England","20","20","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Operational Delivery","London","80","70","30840","29450"
"In post","2021","Declared disabled","Crown Prosecution Service","Operational Delivery","North East (England)","30","25","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Operational Delivery","North West (England)","55","50","27430","28150"
"In post","2021","Declared disabled","Crown Prosecution Service","Operational Delivery","South East (England)","25","25","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Operational Delivery","South West (England)","15","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Operational Delivery","Wales","15","15","[c]","[c]"
