"Status","Year","Disability","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","East of England","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","London","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","London","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","North West (England)","Female","10","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Wales","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East of England","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East of England","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","London","Female","55","55","35230","31360"
"In post","2021","Declared disabled","Intelligence Analysis","London","Male","70","70","40680","36510"
"In post","2021","Declared disabled","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Scotland","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South East (England)","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South East (England)","Male","20","15","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","London","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","London","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
