"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","AO","Heterosexual / straight","145","130","22620","21950"
"In post","2021","Declared disabled","Legal","AO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","AO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Legal","EO","Heterosexual / straight","150","135","28000","28430"
"In post","2021","Declared disabled","Legal","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Legal","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Legal","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Legal","G6","Heterosexual / straight","65","60","70820","69470"
"In post","2021","Declared disabled","Legal","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","G6","Undeclared","15","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","G7","Heterosexual / straight","295","270","57150","55610"
"In post","2021","Declared disabled","Legal","G7","LGBO","30","30","[c]","[c]"
"In post","2021","Declared disabled","Legal","G7","Undeclared","30","30","57170","55610"
"In post","2021","Declared disabled","Legal","G7","Unknown","50","40","58000","55610"
"In post","2021","Declared disabled","Legal","HEO","Heterosexual / straight","100","95","34410","33870"
"In post","2021","Declared disabled","Legal","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Legal","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Legal","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Legal","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","SEO","Heterosexual / straight","125","115","42400","41530"
"In post","2021","Declared disabled","Legal","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","SEO","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","AA","Heterosexual / straight","870","765","19820","20070"
"In post","2021","Declared disabled","No function","AA","LGBO","85","85","19900","20600"
"In post","2021","Declared disabled","No function","AA","Undeclared","175","140","19160","18060"
"In post","2021","Declared disabled","No function","AA","Unknown","95","80","20360","20070"
"In post","2021","Declared disabled","No function","AO","Heterosexual / straight","3965","3520","23100","21440"
"In post","2021","Declared disabled","No function","AO","LGBO","455","440","23830","21590"
"In post","2021","Declared disabled","No function","AO","Undeclared","570","495","22910","21590"
"In post","2021","Declared disabled","No function","AO","Unknown","480","400","23320","21440"
"In post","2021","Declared disabled","No function","EO","Heterosexual / straight","2225","2075","27680","27130"
"In post","2021","Declared disabled","No function","EO","LGBO","255","245","27270","26410"
"In post","2021","Declared disabled","No function","EO","Undeclared","340","305","28100","27130"
"In post","2021","Declared disabled","No function","EO","Unknown","315","285","30120","30080"
"In post","2021","Declared disabled","No function","G6","Heterosexual / straight","250","240","68010","65750"
"In post","2021","Declared disabled","No function","G6","LGBO","45","40","66630","64990"
"In post","2021","Declared disabled","No function","G6","Undeclared","40","35","68450","65990"
"In post","2021","Declared disabled","No function","G6","Unknown","30","30","66260","65600"
"In post","2021","Declared disabled","No function","G7","Heterosexual / straight","835","805","54470","53450"
"In post","2021","Declared disabled","No function","G7","LGBO","130","130","54130","53380"
"In post","2021","Declared disabled","No function","G7","Undeclared","100","95","54940","53380"
"In post","2021","Declared disabled","No function","G7","Unknown","65","60","55690","53930"
"In post","2021","Declared disabled","No function","HEO","Heterosexual / straight","1770","1685","33370","32790"
"In post","2021","Declared disabled","No function","HEO","LGBO","275","270","33090","32790"
"In post","2021","Declared disabled","No function","HEO","Undeclared","215","205","33540","33570"
"In post","2021","Declared disabled","No function","HEO","Unknown","175","160","34420","34010"
"In post","2021","Declared disabled","No function","SCS level","Heterosexual / straight","115","110","89340","79490"
"In post","2021","Declared disabled","No function","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","SEO","Heterosexual / straight","1020","975","42660","40230"
"In post","2021","Declared disabled","No function","SEO","LGBO","120","120","41460","40050"
"In post","2021","Declared disabled","No function","SEO","Undeclared","140","135","42300","40550"
"In post","2021","Declared disabled","No function","SEO","Unknown","90","85","42580","40940"
"In post","2021","Declared disabled","No function","Unknown","Heterosexual / straight","1830","1695","30480","30210"
"In post","2021","Declared disabled","No function","Unknown","LGBO","180","170","29060","28200"
"In post","2021","Declared disabled","No function","Unknown","Undeclared","200","185","31860","32090"
"In post","2021","Declared disabled","No function","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AO","Heterosexual / straight","40","35","22090","21480"
"In post","2021","Declared disabled","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","EO","Heterosexual / straight","365","345","25040","25970"
"In post","2021","Declared disabled","Project Delivery","EO","LGBO","40","35","24460","25750"
"In post","2021","Declared disabled","Project Delivery","EO","Undeclared","60","55","25150","26200"
"In post","2021","Declared disabled","Project Delivery","EO","Unknown","30","30","26170","26230"
"In post","2021","Declared disabled","Project Delivery","G6","Heterosexual / straight","115","115","66380","65500"
"In post","2021","Declared disabled","Project Delivery","G6","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","G7","Heterosexual / straight","325","315","53440","53600"
"In post","2021","Declared disabled","Project Delivery","G7","LGBO","30","30","53990","54540"
"In post","2021","Declared disabled","Project Delivery","G7","Undeclared","40","40","53840","54540"
"In post","2021","Declared disabled","Project Delivery","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","HEO","Heterosexual / straight","550","530","32390","32990"
"In post","2021","Declared disabled","Project Delivery","HEO","LGBO","50","45","32150","32190"
"In post","2021","Declared disabled","Project Delivery","HEO","Undeclared","75","70","32720","33140"
"In post","2021","Declared disabled","Project Delivery","HEO","Unknown","45","40","33490","32730"
"In post","2021","Declared disabled","Project Delivery","SCS level","Heterosexual / straight","30","30","87170","82750"
"In post","2021","Declared disabled","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","SEO","Heterosexual / straight","495","475","40440","40580"
"In post","2021","Declared disabled","Project Delivery","SEO","LGBO","35","35","38660","38630"
"In post","2021","Declared disabled","Project Delivery","SEO","Undeclared","80","75","41190","40770"
"In post","2021","Declared disabled","Project Delivery","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","90","90","40330","39960"
"In post","2021","Declared disabled","Project Delivery","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","AA","Heterosexual / straight","45","40","18630","18760"
"In post","2021","Declared disabled","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","AO","Heterosexual / straight","65","60","22350","21100"
"In post","2021","Declared disabled","Property","AO","LGBO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Property","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","AO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Property","EO","Heterosexual / straight","120","110","27020","26670"
"In post","2021","Declared disabled","Property","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","G7","Heterosexual / straight","50","50","55090","54540"
"In post","2021","Declared disabled","Property","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","HEO","Heterosexual / straight","140","130","33050","33300"
"In post","2021","Declared disabled","Property","HEO","LGBO","10","10","[c]","[c]"
