"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Other","Female","855","840","27620","25630"
"In post","2021","20-29","Declared non-disabled","Other","Male","645","640","27940","25780"
"In post","2021","20-29","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Planning","Female","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Planning","Male","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Policy","Female","2525","2510","38310","35070"
"In post","2021","20-29","Declared non-disabled","Policy","Male","1990","1990","39380","35750"
"In post","2021","20-29","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Project Delivery","Female","775","770","32630","31810"
"In post","2021","20-29","Declared non-disabled","Project Delivery","Male","660","660","32690","31600"
"In post","2021","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Property","Female","170","165","28450","26670"
"In post","2021","20-29","Declared non-disabled","Property","Male","200","200","28590","28170"
"In post","2021","20-29","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Psychology","Female","250","250","27730","27380"
"In post","2021","20-29","Declared non-disabled","Psychology","Male","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Science and Engineering","Female","755","750","29320","28590"
"In post","2021","20-29","Declared non-disabled","Science and Engineering","Male","1240","1230","28920","28650"
"In post","2021","20-29","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Security","Female","205","205","27850","25710"
"In post","2021","20-29","Declared non-disabled","Security","Male","425","425","26380","25680"
"In post","2021","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Social Research","Female","160","160","36870","34770"
"In post","2021","20-29","Declared non-disabled","Social Research","Male","65","65","38520","37020"
"In post","2021","20-29","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Statistics","Female","195","190","35630","33930"
"In post","2021","20-29","Declared non-disabled","Statistics","Male","190","190","35390","33930"
"In post","2021","20-29","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Tax","Female","800","780","28900","25560"
"In post","2021","20-29","Declared non-disabled","Tax","Male","880","865","30250","25560"
"In post","2021","20-29","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","Female","6130","5990","28140","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Male","4720","4700","27910","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Veterinarian","Female","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","Female","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","Male","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Communications","Female","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Communications","Male","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","Female","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","Male","40","40","32330","31310"
"In post","2021","20-29","Undeclared","Economics","Female","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Economics","Male","55","55","36920","33060"
"In post","2021","20-29","Undeclared","Finance","Female","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","Male","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","Female","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","Female","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","Male","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","International Trade","Female","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","Female","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","Male","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Operational Delivery","Female","420","405","26320","24920"
"In post","2021","20-29","Undeclared","Operational Delivery","Male","395","385","25990","25450"
"In post","2021","20-29","Undeclared","Operational Research","Female","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Operational Research","Male","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Other","Female","40","40","25590","23970"
"In post","2021","20-29","Undeclared","Other","Male","35","35","26190","26120"
"In post","2021","20-29","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Policy","Female","235","235","38140","34710"
"In post","2021","20-29","Undeclared","Policy","Male","225","220","38620","34710"
"In post","2021","20-29","Undeclared","Project Delivery","Female","45","45","33150","31810"
"In post","2021","20-29","Undeclared","Project Delivery","Male","45","45","33770","32870"
"In post","2021","20-29","Undeclared","Property","Female","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Property","Male","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Psychology","Female","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Science and Engineering","Female","30","30","29160","28980"
"In post","2021","20-29","Undeclared","Science and Engineering","Male","85","85","28110","27540"
"In post","2021","20-29","Undeclared","Security","Female","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Security","Male","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Social Research","Female","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Statistics","Female","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Statistics","Male","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Tax","Female","30","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Tax","Male","50","50","31670","29570"
"In post","2021","20-29","Undeclared","Unknown","Female","365","355","28060","27570"
"In post","2021","20-29","Undeclared","Unknown","Male","290","285","28910","27570"
"In post","2021","20-29","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Commercial","Female","115","115","32700","29550"
"In post","2021","20-29","Unknown","Commercial","Male","120","120","30690","28970"
"In post","2021","20-29","Unknown","Communications","Female","190","190","33000","31070"
"In post","2021","20-29","Unknown","Communications","Male","110","110","34800","32790"
"In post","2021","20-29","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Counter Fraud","Male","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Digital, Data and Technology","Female","245","245","32590","31810"
"In post","2021","20-29","Unknown","Digital, Data and Technology","Male","515","510","32770","31810"
"In post","2021","20-29","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Economics","Female","120","120","35020","32790"
"In post","2021","20-29","Unknown","Economics","Male","215","215","35360","33570"
"In post","2021","20-29","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Finance","Female","170","165","31330","28970"
"In post","2021","20-29","Unknown","Finance","Male","170","170","31320","30210"
"In post","2021","20-29","Unknown","Human Resources","Female","190","190","30000","28000"
"In post","2021","20-29","Unknown","Human Resources","Male","80","80","28850","27270"
"In post","2021","20-29","Unknown","Intelligence Analysis","Female","45","45","41500","37640"
"In post","2021","20-29","Unknown","Intelligence Analysis","Male","75","75","38980","35050"
"In post","2021","20-29","Unknown","Internal Audit","Female","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","International Trade","Female","110","110","37770","35410"
"In post","2021","20-29","Unknown","International Trade","Male","115","115","38550","38160"
"In post","2021","20-29","Unknown","Knowledge and Information Management","Female","15","10","[c]","[c]"
"In post","2021","20-29","Unknown","Knowledge and Information Management","Male","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Legal","Female","270","265","31580","28810"
"In post","2021","20-29","Unknown","Legal","Male","160","160","31130","27630"
"In post","2021","20-29","Unknown","Medicine","Female","40","40","29700","27510"
"In post","2021","20-29","Unknown","Medicine","Male","15","10","[c]","[c]"
"In post","2021","20-29","Unknown","Operational Delivery","Female","4850","4730","24710","22850"
"In post","2021","20-29","Unknown","Operational Delivery","Male","3985","3945","24990","23970"
"In post","2021","20-29","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Operational Research","Female","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Operational Research","Male","40","40","34470","34250"
"In post","2021","20-29","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other","Female","365","360","28810","28410"
"In post","2021","20-29","Unknown","Other","Male","550","545","28920","28680"
"In post","2021","20-29","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Planning","Male","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Policy","Female","1150","1145","37310","33570"
"In post","2021","20-29","Unknown","Policy","Male","860","855","38440","34770"
"In post","2021","20-29","Unknown","Project Delivery","Female","200","200","34080","32930"
"In post","2021","20-29","Unknown","Project Delivery","Male","180","180","32980","31810"
"In post","2021","20-29","Unknown","Property","Female","95","90","27950","25860"
"In post","2021","20-29","Unknown","Property","Male","110","105","29150","28190"
"In post","2021","20-29","Unknown","Psychology","Female","50","50","26280","25850"
"In post","2021","20-29","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Science and Engineering","Female","100","100","29940","28650"
"In post","2021","20-29","Unknown","Science and Engineering","Male","310","310","28150","28650"
"In post","2021","20-29","Unknown","Security","Female","80","80","27020","25680"
"In post","2021","20-29","Unknown","Security","Male","290","290","26200","25680"
"In post","2021","20-29","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Social Research","Female","95","95","32660","30130"
"In post","2021","20-29","Unknown","Social Research","Male","45","45","32390","29540"
"In post","2021","20-29","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Statistics","Female","100","100","34410","32540"
"In post","2021","20-29","Unknown","Statistics","Male","85","85","33200","31810"
"In post","2021","20-29","Unknown","Statistics","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Tax","Female","875","850","23820","20140"
"In post","2021","20-29","Unknown","Tax","Male","970","950","24740","20140"
"In post","2021","20-29","Unknown","Unknown","Female","2510","2480","29660","28000"
"In post","2021","20-29","Unknown","Unknown","Male","2120","2110","29880","28000"
"In post","2021","20-29","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Commercial","Female","80","75","35910","34800"
