"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","HM Treasury","EO","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","EO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","G6/G7","Female","40","40","58220","54780"
"In post","2021","Declared disabled","HM Treasury","G6/G7","Male","50","50","58670","56420"
"In post","2021","Declared disabled","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","SEO/HEO","Female","70","70","35940","34850"
"In post","2021","Declared disabled","HM Treasury","SEO/HEO","Male","45","45","36850","36710"
"In post","2021","Declared disabled","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","AA/AO","Female","470","390","21890","21430"
"In post","2021","Declared disabled","Home Office","AA/AO","Male","370","340","21860","21430"
"In post","2021","Declared disabled","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","EO","Female","645","575","27110","26510"
"In post","2021","Declared disabled","Home Office","EO","Male","545","510","27250","26950"
"In post","2021","Declared disabled","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","G6/G7","Female","120","120","60730","57680"
"In post","2021","Declared disabled","Home Office","G6/G7","Male","130","130","60570","57680"
"In post","2021","Declared disabled","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Home Office","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","SEO/HEO","Female","415","395","36810","35800"
"In post","2021","Declared disabled","Home Office","SEO/HEO","Male","335","325","36840","35750"
"In post","2021","Declared disabled","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","AA/AO","Female","665","620","21630","21130"
"In post","2021","Declared disabled","Ministry of Defence","AA/AO","Male","730","710","23020","20920"
"In post","2021","Declared disabled","Ministry of Defence","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","EO","Female","515","480","26330","26670"
"In post","2021","Declared disabled","Ministry of Defence","EO","Male","575","560","27350","26670"
"In post","2021","Declared disabled","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","G6/G7","Female","230","220","56960","54540"
"In post","2021","Declared disabled","Ministry of Defence","G6/G7","Male","285","280","56860","55550"
"In post","2021","Declared disabled","Ministry of Defence","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","SCS level","Male","30","30","86080","83960"
"In post","2021","Declared disabled","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","SEO/HEO","Female","900","860","35910","34640"
"In post","2021","Declared disabled","Ministry of Defence","SEO/HEO","Male","1130","1100","37330","37320"
"In post","2021","Declared disabled","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Unknown","Female","90","85","37410","36230"
"In post","2021","Declared disabled","Ministry of Defence","Unknown","Male","115","115","41740","40000"
"In post","2021","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","EO","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","EO","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","G6/G7","Female","60","55","56180","53130"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","G6/G7","Male","50","50","57620","53650"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","70","70","35900","34150"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","55","55","36420","35780"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","AA/AO","Female","2145","1905","22110","20700"
"In post","2021","Declared disabled","Ministry of Justice","AA/AO","Male","1770","1670","25070","23500"
"In post","2021","Declared disabled","Ministry of Justice","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","EO","Female","640","610","26010","25830"
"In post","2021","Declared disabled","Ministry of Justice","EO","Male","525","500","29540","28960"
"In post","2021","Declared disabled","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","G6/G7","Female","140","135","60190","58650"
"In post","2021","Declared disabled","Ministry of Justice","G6/G7","Male","110","105","64360","60910"
"In post","2021","Declared disabled","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","SEO/HEO","Female","775","745","37480","36540"
"In post","2021","Declared disabled","Ministry of Justice","SEO/HEO","Male","575","555","39860","38160"
"In post","2021","Declared disabled","Ministry of Justice","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Unknown","Female","1775","1635","30150","28240"
"In post","2021","Declared disabled","Ministry of Justice","Unknown","Male","470","450","32180","32090"
"In post","2021","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","EO","Female","45","45","33070","32520"
"In post","2021","Declared disabled","National Crime Agency","EO","Male","45","45","34060","35470"
"In post","2021","Declared disabled","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","SEO/HEO","Female","40","35","43590","43530"
"In post","2021","Declared disabled","National Crime Agency","SEO/HEO","Male","35","35","44920","45130"
"In post","2021","Declared disabled","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","EO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","SEO/HEO","Female","45","45","46060","51360"
