"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Finance","Male","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Female","30","30","33130","30340"
"In post","2021","Other ethnicity","Human Resources","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Female","75","70","56180","55310"
"In post","2021","Other ethnicity","Legal","Male","50","50","58840","63830"
"In post","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Female","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Female","440","400","29240","26550"
"In post","2021","Other ethnicity","Operational Delivery","Male","355","345","31900","28670"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other","Female","70","65","31820","26950"
"In post","2021","Other ethnicity","Other","Male","50","50","39890","33150"
"In post","2021","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Policy","Female","145","140","44790","38000"
"In post","2021","Other ethnicity","Policy","Male","125","120","46620","45960"
"In post","2021","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Female","40","40","38480","36160"
"In post","2021","Other ethnicity","Project Delivery","Male","40","40","45500","40820"
"In post","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Property","Male","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Psychology","Female","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Science and Engineering","Female","35","35","40820","37420"
"In post","2021","Other ethnicity","Science and Engineering","Male","60","55","42480","40900"
"In post","2021","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Male","35","35","35120","28750"
"In post","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Female","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Female","30","30","34760","31810"
"In post","2021","Other ethnicity","Tax","Male","30","30","37330","31810"
"In post","2021","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Female","350","320","31410","29290"
"In post","2021","Other ethnicity","Unknown","Male","240","230","32520","27570"
"In post","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Female","105","95","38310","35760"
"In post","2021","Undeclared","Commercial","Male","125","125","41080","39620"
"In post","2021","Undeclared","Communications","Female","45","40","39370","39180"
"In post","2021","Undeclared","Communications","Male","70","70","41820","38980"
"In post","2021","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Female","160","155","41920","38630"
"In post","2021","Undeclared","Digital, Data and Technology","Male","535","525","42140","39820"
"In post","2021","Undeclared","Economics","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Economics","Male","55","55","49910","52280"
"In post","2021","Undeclared","Finance","Female","160","150","38770","35140"
"In post","2021","Undeclared","Finance","Male","235","230","42590","38630"
"In post","2021","Undeclared","Human Resources","Female","140","130","36310","33300"
"In post","2021","Undeclared","Human Resources","Male","85","80","37150","33350"
"In post","2021","Undeclared","Inspector of Education and Training","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Female","65","60","33160","31360"
"In post","2021","Undeclared","Intelligence Analysis","Male","150","145","36110","32100"
"In post","2021","Undeclared","Internal Audit","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","International Trade","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","International Trade","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Female","90","80","35910","33300"
"In post","2021","Undeclared","Knowledge and Information Management","Male","95","95","40350","36460"
"In post","2021","Undeclared","Legal","Female","195","180","46160","43460"
"In post","2021","Undeclared","Legal","Male","265","260","42690","38630"
"In post","2021","Undeclared","Medicine","Female","50","40","55620","44500"
"In post","2021","Undeclared","Medicine","Male","35","30","77910","82100"
"In post","2021","Undeclared","Operational Delivery","Female","2900","2580","28840","26470"
"In post","2021","Undeclared","Operational Delivery","Male","3950","3755","30980","28220"
"In post","2021","Undeclared","Operational Research","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Male","60","60","43680","46080"
"In post","2021","Undeclared","Other","Female","380","360","29750","26130"
"In post","2021","Undeclared","Other","Male","620","600","33480","29200"
"In post","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Policy","Female","460","445","45320","40950"
"In post","2021","Undeclared","Policy","Male","730","720","49880","50400"
"In post","2021","Undeclared","Project Delivery","Female","300","285","40700","38630"
"In post","2021","Undeclared","Project Delivery","Male","525","515","44820","41720"
"In post","2021","Undeclared","Property","Female","125","115","36460","33300"
"In post","2021","Undeclared","Property","Male","265","260","39140","36460"
"In post","2021","Undeclared","Psychology","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Psychology","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Female","240","220","41550","38890"
"In post","2021","Undeclared","Science and Engineering","Male","850","825","41230","40260"
"In post","2021","Undeclared","Security","Female","60","60","32470","30110"
"In post","2021","Undeclared","Security","Male","375","370","34890","39070"
"In post","2021","Undeclared","Social Research","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Statistics","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Statistics","Male","35","35","38850","36030"
"In post","2021","Undeclared","Tax","Female","265","240","36750","32460"
"In post","2021","Undeclared","Tax","Male","490","465","40360","36160"
"In post","2021","Undeclared","Unknown","Female","2650","2240","28020","27570"
"In post","2021","Undeclared","Unknown","Male","2345","2230","30970","27570"
"In post","2021","Undeclared","Veterinarian","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Female","305","295","38650","36820"
"In post","2021","Unknown","Commercial","Male","280","280","40030","37400"
"In post","2021","Unknown","Communications","Female","400","390","42090","38650"
"In post","2021","Unknown","Communications","Male","300","295","43140","39110"
"In post","2021","Unknown","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Female","70","65","38750","34790"
"In post","2021","Unknown","Counter Fraud","Male","100","95","42610","39490"
"In post","2021","Unknown","Digital, Data and Technology","Female","660","640","40400","36500"
"In post","2021","Unknown","Digital, Data and Technology","Male","1555","1540","40510","37100"
"In post","2021","Unknown","Economics","Female","135","130","42980","36820"
"In post","2021","Unknown","Economics","Male","285","280","43260","36160"
"In post","2021","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Female","515","485","36360","32790"
"In post","2021","Unknown","Finance","Male","450","435","39140","35000"
"In post","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Female","455","430","35610","31810"
"In post","2021","Unknown","Human Resources","Male","215","210","36490","32730"
"In post","2021","Unknown","Inspector of Education and Training","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Female","115","115","44540","44830"
"In post","2021","Unknown","Intelligence Analysis","Male","180","175","42830","40190"
"In post","2021","Unknown","Internal Audit","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Male","15","15","[c]","[c]"
"In post","2021","Unknown","International Trade","Female","195","190","44120","39370"
"In post","2021","Unknown","International Trade","Male","240","240","46570","39070"
"In post","2021","Unknown","Knowledge and Information Management","Female","85","75","35640","33040"
"In post","2021","Unknown","Knowledge and Information Management","Male","85","85","37500","33550"
"In post","2021","Unknown","Legal","Female","945","875","46100","46790"
"In post","2021","Unknown","Legal","Male","785","765","43570","37830"
"In post","2021","Unknown","Medicine","Female","255","220","43520","37890"
"In post","2021","Unknown","Medicine","Male","105","95","53110","38490"
"In post","2021","Unknown","Operational Delivery","Female","13415","12090","25490","22820"
"In post","2021","Unknown","Operational Delivery","Male","12450","11980","27180","25400"
"In post","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Female","35","35","40960","36950"
"In post","2021","Unknown","Operational Research","Male","70","70","40860","38630"
"In post","2021","Unknown","Other","Female","1105","1050","33430","29390"
"In post","2021","Unknown","Other","Male","2705","2665","36530","33270"
"In post","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectors","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Policy","Female","2300","2220","45080","40580"
"In post","2021","Unknown","Policy","Male","1880","1865","46800","42470"
"In post","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Female","695","670","41150","38630"
