"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Devon CC","Outside London","EO","1330","1210","26930","27570"
"In post","2021","Devon CC","Outside London","G6","185","170","62750","60640"
"In post","2021","Devon CC","Outside London","G7","495","470","50280","48420"
"In post","2021","Devon CC","Outside London","HEO","750","710","33280","32790"
"In post","2021","Devon CC","Outside London","SCS level","25","25","95400","93570"
"In post","2021","Devon CC","Outside London","SEO","770","725","40880","39750"
"In post","2021","Devon CC","Outside London","Unknown","85","75","32470","31420"
"In post","2021","Dorset CC","Outside London","AA","220","205","20240","20600"
"In post","2021","Dorset CC","Outside London","AO","775","735","24880","23240"
"In post","2021","Dorset CC","Outside London","EO","560","520","28090","27130"
"In post","2021","Dorset CC","Outside London","G6","20","20","68190","67620"
"In post","2021","Dorset CC","Outside London","G7","45","40","59490","54540"
"In post","2021","Dorset CC","Outside London","HEO","325","305","34130","33840"
"In post","2021","Dorset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Dorset CC","Outside London","SEO","140","130","44020","41660"
"In post","2021","Dorset CC","Outside London","Unknown","60","55","28640","30210"
"In post","2021","Dudley","Outside London","AA","20","15","19310","20230"
"In post","2021","Dudley","Outside London","AO","505","425","20810","21010"
"In post","2021","Dudley","Outside London","EO","480","425","27300","27570"
"In post","2021","Dudley","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Dudley","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Dudley","Outside London","HEO","60","55","32980","32670"
"In post","2021","Dudley","Outside London","SEO","20","20","38570","38010"
"In post","2021","Dudley","Outside London","Unknown","50","45","29550","28200"
"In post","2021","Dumfries and Galloway","Outside London","AA","45","40","20650","20810"
"In post","2021","Dumfries and Galloway","Outside London","AO","205","190","24460","24910"
"In post","2021","Dumfries and Galloway","Outside London","EO","225","200","30370","29190"
"In post","2021","Dumfries and Galloway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Dumfries and Galloway","Outside London","HEO","60","55","35670","35680"
"In post","2021","Dumfries and Galloway","Outside London","SEO","25","25","45770","45210"
"In post","2021","Durham CC","Outside London","AA","405","355","20060","20600"
"In post","2021","Durham CC","Outside London","AO","2930","2590","23650","21430"
"In post","2021","Durham CC","Outside London","EO","1255","1135","27690","27130"
"In post","2021","Durham CC","Outside London","G6","20","20","72500","66610"
"In post","2021","Durham CC","Outside London","G7","85","80","56830","54990"
"In post","2021","Durham CC","Outside London","HEO","470","440","33350","33840"
"In post","2021","Durham CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Durham CC","Outside London","SEO","285","265","43380","40860"
"In post","2021","Durham CC","Outside London","Unknown","140","130","30430","30880"
"In post","2021","Ealing","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","London","AO","70","60","24970","25110"
"In post","2021","Ealing","London","EO","355","330","31200","31060"
"In post","2021","Ealing","London","G7","5","5","[c]","[c]"
"In post","2021","Ealing","London","HEO","35","35","37330","36650"
"In post","2021","Ealing","London","SEO","10","10","[c]","[c]"
"In post","2021","Ealing","London","Unknown","45","45","32390","31150"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","AA","55","50","21070","21690"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","AO","240","205","22050","21010"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","EO","475","435","25690","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","G7","15","15","54510","51910"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","HEO","120","120","31330","31990"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Outside London","SEO","50","50","41780","40970"
"In post","2021","East Cumbria","Outside London","AA","35","35","19180","19560"
"In post","2021","East Cumbria","Outside London","AO","305","270","21730","21050"
"In post","2021","East Cumbria","Outside London","EO","305","275","25240","25740"
"In post","2021","East Cumbria","Outside London","G6","10","10","61680","60360"
"In post","2021","East Cumbria","Outside London","G7","45","45","51220","50270"
"In post","2021","East Cumbria","Outside London","HEO","105","95","30660","30400"
"In post","2021","East Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Outside London","SEO","75","70","39570","37320"
"In post","2021","East Cumbria","Outside London","Unknown","55","50","29900","28200"
"In post","2021","East Derbyshire","Outside London","AA","5","5","[c]","[c]"
"In post","2021","East Derbyshire","Outside London","AO","100","80","20530","21010"
"In post","2021","East Derbyshire","Outside London","EO","205","175","27320","27570"
"In post","2021","East Derbyshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","East Derbyshire","Outside London","HEO","25","25","33100","32280"
"In post","2021","East Derbyshire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","East Derbyshire","Outside London","Unknown","45","45","29220","28200"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","355","335","19940","19560"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","1010","960","28810","25680"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","615","590","30790","28210"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","10","10","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G7","35","35","62110","60510"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","220","215","38210","35270"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO","95","95","45610","42390"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","70","70","39680","41960"
"In post","2021","East Kent","Outside London","AA","75","70","18230","17990"
"In post","2021","East Kent","Outside London","AO","930","865","22980","22520"
"In post","2021","East Kent","Outside London","EO","2375","2155","27420","27370"
"In post","2021","East Kent","Outside London","G6","10","10","66750","64080"
"In post","2021","East Kent","Outside London","G7","90","90","55630","52280"
"In post","2021","East Kent","Outside London","HEO","470","450","32940","31890"
"In post","2021","East Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East Kent","Outside London","SEO","165","155","39910","38630"
"In post","2021","East Kent","Outside London","Unknown","105","100","28990","25620"
"In post","2021","East Lancashire","Outside London","AA","10","10","17420","16840"
"In post","2021","East Lancashire","Outside London","AO","145","125","20540","21010"
"In post","2021","East Lancashire","Outside London","EO","215","195","27280","27570"
"In post","2021","East Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Outside London","HEO","20","20","32170","31990"
"In post","2021","East Lancashire","Outside London","SEO","15","15","37570","36930"
"In post","2021","East Lancashire","Outside London","Unknown","75","70","28160","27090"
"In post","2021","East Lothian and Midlothian","Outside London","AO","15","15","21200","21010"
"In post","2021","East Lothian and Midlothian","Outside London","EO","80","75","27370","27570"
"In post","2021","East Lothian and Midlothian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Outside London","HEO","10","10","32600","32140"
"In post","2021","East Lothian and Midlothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Outside London","AA","5","5","[c]","[c]"
"In post","2021","East Merseyside","Outside London","AO","275","230","20740","20490"
"In post","2021","East Merseyside","Outside London","EO","515","465","27490","27570"
"In post","2021","East Merseyside","Outside London","G6","10","10","63880","62040"
"In post","2021","East Merseyside","Outside London","G7","15","15","57920","61500"
"In post","2021","East Merseyside","Outside London","HEO","85","75","32960","33170"
"In post","2021","East Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Outside London","SEO","30","30","41500","41930"
"In post","2021","East Merseyside","Outside London","Unknown","100","95","29510","28200"
"In post","2021","East Riding of Yorkshire","Outside London","AA","205","190","20850","20600"
"In post","2021","East Riding of Yorkshire","Outside London","AO","790","740","26420","25790"
"In post","2021","East Riding of Yorkshire","Outside London","EO","605","580","28510","27160"
"In post","2021","East Riding of Yorkshire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Outside London","G7","15","15","68350","69130"
"In post","2021","East Riding of Yorkshire","Outside London","HEO","155","145","34780","34290"
"In post","2021","East Riding of Yorkshire","Outside London","SEO","70","70","49300","49680"
"In post","2021","East Riding of Yorkshire","Outside London","Unknown","45","40","31860","32690"
"In post","2021","East Surrey","Outside London","AA","105","95","24200","24660"
"In post","2021","East Surrey","Outside London","AO","445","425","31830","33590"
"In post","2021","East Surrey","Outside London","EO","225","215","31570","29290"
"In post","2021","East Surrey","Outside London","G6","5","5","[c]","[c]"
"In post","2021","East Surrey","Outside London","G7","15","15","62310","61320"
"In post","2021","East Surrey","Outside London","HEO","90","85","37760","38800"
"In post","2021","East Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","East Surrey","Outside London","SEO","60","60","49160","46900"
"In post","2021","East Surrey","Outside London","Unknown","40","35","32140","34770"
"In post","2021","East Sussex CC","Outside London","AA","85","75","20650","20600"
"In post","2021","East Sussex CC","Outside London","AO","840","740","22670","21010"
"In post","2021","East Sussex CC","Outside London","EO","740","670","27360","27570"
"In post","2021","East Sussex CC","Outside London","G6","10","10","[c]","[c]"
"In post","2021","East Sussex CC","Outside London","G7","35","30","53740","52300"
"In post","2021","East Sussex CC","Outside London","HEO","145","135","32890","32100"
"In post","2021","East Sussex CC","Outside London","SEO","80","75","42340","40480"
"In post","2021","East Sussex CC","Outside London","Unknown","65","55","29820","30210"
