"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Competition and Markets Authority","AO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Female","Heterosexual / straight","30","30","28430","27920"
"In post","2021","Competition and Markets Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Male","Heterosexual / straight","30","30","28610","28160"
"In post","2021","Competition and Markets Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6","Female","Heterosexual / straight","80","75","76010","75140"
"In post","2021","Competition and Markets Authority","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6","Male","Heterosexual / straight","70","70","76770","75140"
"In post","2021","Competition and Markets Authority","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G7","Female","Heterosexual / straight","105","100","57270","56360"
"In post","2021","Competition and Markets Authority","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","G7","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","G7","Male","Heterosexual / straight","90","90","58380","56630"
"In post","2021","Competition and Markets Authority","G7","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","HEO","Female","Heterosexual / straight","70","65","35320","34870"
"In post","2021","Competition and Markets Authority","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","HEO","Male","Heterosexual / straight","45","45","35120","34570"
"In post","2021","Competition and Markets Authority","HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS level","Female","Heterosexual / straight","40","40","104690","99920"
"In post","2021","Competition and Markets Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS level","Male","Heterosexual / straight","50","50","109300","101000"
"In post","2021","Competition and Markets Authority","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Female","Unknown","35","30","19360","18900"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Male","Unknown","30","30","19460","18900"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Female","Heterosexual / straight","455","400","21800","21140"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Female","Undeclared","35","30","22330","22490"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Female","Unknown","380","340","21840","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Male","Heterosexual / straight","200","195","21760","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Male","Unknown","260","255","21680","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Female","Heterosexual / straight","605","560","26500","26380"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Female","LGBO","45","45","26460","26860"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Female","Undeclared","60","55","27070","26860"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Female","Unknown","405","380","25380","24650"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Male","Heterosexual / straight","365","360","27420","27290"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Male","LGBO","50","50","26630","26860"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Male","Undeclared","45","45","28330","27680"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Male","Unknown","370","365","26320","25630"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Female","Heterosexual / straight","270","255","67340","65220"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Female","Undeclared","35","35","68000","64990"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Female","Unknown","70","65","63470","61220"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Male","Heterosexual / straight","300","295","68490","66500"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Male","LGBO","40","40","66230","64990"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Male","Undeclared","60","60","69180","67610"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Male","Unknown","150","140","63780","62660"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Female","Heterosexual / straight","735","700","55200","53600"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Female","LGBO","70","70","55200","53600"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Female","Undeclared","105","100","55080","53600"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Female","Unknown","250","240","51240","49080"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Male","Heterosexual / straight","830","820","55870","54780"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Male","LGBO","95","95","54930","53600"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Male","Undeclared","140","135","55960","53630"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Male","Unknown","455","440","52430","52080"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","HEO","Female","Heterosexual / straight","865","820","33680","33570"
"In post","2021","Department for Business, Energy and Industrial Strategy","HEO","Female","LGBO","85","85","33310","33570"
"In post","2021","Department for Business, Energy and Industrial Strategy","HEO","Female","Undeclared","115","110","34440","33570"
"In post","2021","Department for Business, Energy and Industrial Strategy","HEO","Female","Unknown","455","430","33670","33130"
"In post","2021","Department for Business, Energy and Industrial Strategy","HEO","Male","Heterosexual / straight","715","705","34640","33640"
"In post","2021","Department for Business, Energy and Industrial Strategy","HEO","Male","LGBO","65","65","33970","33570"
"In post","2021","Department for Business, Energy and Industrial Strategy","HEO","Male","Undeclared","110","105","36040","34500"
