"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","AO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department of Health and Social Care (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Driver and Vehicle Licensing Agency","AA","15","10","[c]","[c]"
"In post","2021","16-19","Unknown","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Health and Safety Executive","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Courts and Tribunals Service","AA","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","HM Courts and Tribunals Service","AO","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","AO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","HM Prison and Probation Service","AA","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","HM Prison and Probation Service","AO","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs (excl. agencies)","AO","145","135","20220","20140"
"In post","2021","16-19","Unknown","HM Revenue and Customs (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","AO","40","35","21540","21430"
"In post","2021","16-19","Unknown","Home Office (incl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Insolvency Service","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Insolvency Service","AO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","AA","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence (excl. agencies)","AO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","National Records of Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Public Health England","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Registers of Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Royal Fleet Auxiliary","Unknown","35","35","18640","15940"
"In post","2021","16-19","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Courts and Tribunals Service","AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government (excl. agencies)","AA","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Prison Service","AO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Submarine Delivery Agency","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Transport Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Valuation Office Agency","AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Valuation Office Agency","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Vehicle Certification Agency","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Welsh Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Accountant in Bankruptcy","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","AO","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","EO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Animal and Plant Health Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","AO","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","EO","50","50","27180","27500"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","G7","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","HEO","60","60","33740","34550"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office (excl. agencies)","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Companies House","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Criminal Injuries Compensation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","AO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","EO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Debt Management Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Debt Management Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Debt Management Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Electronics and Components Agency","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Electronics and Components Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Equipment and Support","EO","90","90","22720","21200"
"In post","2021","20-29","Declared disabled","Defence Equipment and Support","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Equipment and Support","HEO","45","45","29040","29590"
"In post","2021","20-29","Declared disabled","Defence Equipment and Support","SEO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","AA","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","AO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","EO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","HEO","55","55","28200","28650"
"In post","2021","20-29","Declared disabled","Defence Science and Technology Laboratory","SEO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","30","30","54850","53380"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","55","55","34280","33570"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","25","25","[c]","[c]"
