"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Other","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Other","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","London","Inner London - West","670","[c]","48370","46360"
"Leaver Dept.","2021","White","Policy","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","North West (England)","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Wales","East Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","London","Inner London - West","50","[c]","52000","45200"
"Leaver Dept.","2021","White","Project Delivery","London","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South West (England)","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","110","[c]","36480","32710"
"Leaver Dept.","2021","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","35140","32360"
"Leaver Dept.","2021","White","Science and Engineering","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
