"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","South East (England)","Female","105","100","39030","33300"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","South East (England)","Male","110","110","46100","34640"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","South West (England)","Female","75","75","54100","49620"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","South West (England)","Male","110","110","53480","51450"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","325","320","36060","32000"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","270","270","36360","32000"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Wales","Female","35","35","35320","29250"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Wales","Male","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Female","30","30","55500","51650"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Female","395","370","36140","32960"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","Male","340","330","36570","33300"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Commercial","East of England","Female","5","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Commercial","East of England","Male","5","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","East of England","Female","10","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","East of England","Male","15","15","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","East of England","Female","30","30","31620","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","East of England","Male","15","15","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","South West (England)","Female","10","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","East of England","Female","5","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","East of England","Male","5","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","East of England","Female","150","140","31340","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","East of England","Male","195","190","36510","35900"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","South West (England)","Female","55","50","30110","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","South West (England)","Male","70","65","34500","29510"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","North West (England)","Female","15","15","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","North West (England)","Female","10","5","[c]","[c]"
"In post","2021","Charity Commission","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Other","North West (England)","Male","5","5","[c]","[c]"
