"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","AA/AO","Female","55","50","22930","21710"
"In post","2021","Undeclared","Mixed","AA/AO","Male","70","65","25750","24070"
"In post","2021","Undeclared","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","EO","Female","55","50","27900","27570"
"In post","2021","Undeclared","Mixed","EO","Male","45","45","29110","28650"
"In post","2021","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","G6/G7","Female","30","30","57040","54620"
"In post","2021","Undeclared","Mixed","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SEO/HEO","Female","55","55","37670","36650"
"In post","2021","Undeclared","Mixed","SEO/HEO","Male","50","45","37280","36810"
"In post","2021","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","EO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","EO","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","AA/AO","Female","575","500","21820","21430"
"In post","2021","Undeclared","Undeclared","AA/AO","Male","975","935","23650","21440"
"In post","2021","Undeclared","Undeclared","EO","Female","700","625","27570","27370"
"In post","2021","Undeclared","Undeclared","EO","Male","1080","1035","28060","27570"
"In post","2021","Undeclared","Undeclared","G6/G7","Female","365","350","58220","56990"
"In post","2021","Undeclared","Undeclared","G6/G7","Male","845","830","58160","56740"
"In post","2021","Undeclared","Undeclared","SCS level","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Undeclared","SCS level","Male","55","50","89690","81750"
"In post","2021","Undeclared","Undeclared","SEO/HEO","Female","840","785","36660","36240"
"In post","2021","Undeclared","Undeclared","SEO/HEO","Male","1720","1675","37400","36670"
"In post","2021","Undeclared","Undeclared","Unknown","Female","65","60","32080","31980"
"In post","2021","Undeclared","Undeclared","Unknown","Male","125","120","37450","35020"
"In post","2021","Undeclared","Unknown","AA/AO","Female","275","230","23080","21440"
"In post","2021","Undeclared","Unknown","AA/AO","Male","360","330","26790","26300"
"In post","2021","Undeclared","Unknown","EO","Female","200","185","28200","28130"
"In post","2021","Undeclared","Unknown","EO","Male","195","190","28970","29200"
"In post","2021","Undeclared","Unknown","G6/G7","Female","120","115","58080","54760"
"In post","2021","Undeclared","Unknown","G6/G7","Male","185","185","59140","56030"
"In post","2021","Undeclared","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO/HEO","Female","270","255","37550","35430"
"In post","2021","Undeclared","Unknown","SEO/HEO","Male","360","350","37710","36490"
"In post","2021","Undeclared","Unknown","Unknown","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","White","AA/AO","Female","3110","2660","22760","21180"
"In post","2021","Undeclared","White","AA/AO","Male","3445","3195","26270","24920"
"In post","2021","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","EO","Female","2080","1910","27650","27570"
"In post","2021","Undeclared","White","EO","Male","2115","2025","29420","27570"
"In post","2021","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","G6/G7","Female","650","620","58260","56130"
"In post","2021","Undeclared","White","G6/G7","Male","720","710","59800","58060"
"In post","2021","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","SCS level","Female","75","70","85360","80000"
"In post","2021","Undeclared","White","SCS level","Male","85","80","94170","86710"
"In post","2021","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","SEO/HEO","Female","1980","1880","36690","36130"
"In post","2021","Undeclared","White","SEO/HEO","Male","2020","1970","38350","37410"
"In post","2021","Undeclared","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","Female","275","255","30690","30210"
"In post","2021","Undeclared","White","Unknown","Male","135","130","35370","34340"
"In post","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","AA/AO","Female","285","245","22420","21950"
"In post","2021","Unknown","Asian","AA/AO","Male","205","190","22480","21100"
"In post","2021","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","EO","Female","300","285","28620","27980"
"In post","2021","Unknown","Asian","EO","Male","240","230","27680","27510"
"In post","2021","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","G6/G7","Female","175","170","57380","55000"
"In post","2021","Unknown","Asian","G6/G7","Male","170","170","59020","56840"
"In post","2021","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","SEO/HEO","Female","380","370","36770","36160"
"In post","2021","Unknown","Asian","SEO/HEO","Male","340","335","37380","36700"
"In post","2021","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","AA/AO","Female","130","120","23060","22530"
"In post","2021","Unknown","Black","AA/AO","Male","85","80","23590","22650"
"In post","2021","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","EO","Female","165","160","28450","27770"
"In post","2021","Unknown","Black","EO","Male","75","70","28840","28400"
"In post","2021","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","G6/G7","Female","90","90","56920","55000"
"In post","2021","Unknown","Black","G6/G7","Male","50","50","58440","56110"
"In post","2021","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","SEO/HEO","Female","190","190","37250","37420"
"In post","2021","Unknown","Black","SEO/HEO","Male","130","130","37620","37580"
"In post","2021","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Chinese","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA/AO","Female","70","60","22090","22020"
"In post","2021","Unknown","Mixed","AA/AO","Male","45","45","22760","21590"
"In post","2021","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","EO","Female","90","85","28260","27510"
"In post","2021","Unknown","Mixed","EO","Male","50","50","29510","28130"
"In post","2021","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","G6/G7","Female","65","60","55450","53560"
"In post","2021","Unknown","Mixed","G6/G7","Male","70","70","57700","55060"
"In post","2021","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","SEO/HEO","Female","115","110","36040","35640"
"In post","2021","Unknown","Mixed","SEO/HEO","Male","95","90","37730","37960"
"In post","2021","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G6/G7","Male","35","30","63570","59160"
"In post","2021","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO/HEO","Female","45","45","38010","36740"
"In post","2021","Unknown","Other ethnicity","SEO/HEO","Male","35","35","39280","40170"
"In post","2021","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA/AO","Female","195","165","22480","21590"
"In post","2021","Unknown","Undeclared","AA/AO","Male","230","220","24280","21980"
