"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Female","45","40","31560","29190"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Female","125","120","32890","30950"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Male","90","90","35540","30950"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Female","1200","1115","30070","26520"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Male","800","780","32690","29690"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Female","2385","2300","46490","40600"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Male","2110","2090","51830","53500"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","200","185","31220","29270"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","195","195","34510","29750"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","Female","120","115","35790","29160"
"In post","2021","Declared non-disabled","Charity Commission","Male","95","90","34520","29160"
"In post","2021","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Companies House","Female","390","350","29900","24900"
"In post","2021","Declared non-disabled","Companies House","Male","280","275","35020","32910"
"In post","2021","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Female","360","345","57760","55860"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Male","350","345","61280","56630"
"In post","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Female","90","80","28600","22710"
"In post","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Male","70","70","26680","22910"
"In post","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Crown Commercial Service","Female","125","120","38710","35290"
"In post","2021","Declared non-disabled","Crown Commercial Service","Male","80","80","45150","35470"
"In post","2021","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Female","1315","1195","34780","29040"
"In post","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Male","490","475","37560","31720"
"In post","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Crown Prosecution Service","Female","2995","2685","40780","34160"
"In post","2021","Declared non-disabled","Crown Prosecution Service","Male","1555","1515","46170","48830"
"In post","2021","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Crown Prosecution Service Inspectorate","Female","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Crown Prosecution Service Inspectorate","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Defence Electronics and Components Agency","Female","45","40","26610","25200"
"In post","2021","Declared non-disabled","Defence Electronics and Components Agency","Male","170","165","29050","28750"
"In post","2021","Declared non-disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Defence Equipment and Support","Female","2700","2530","34020","31600"
"In post","2021","Declared non-disabled","Defence Equipment and Support","Male","5140","5055","37910","35630"
"In post","2021","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Defence Science and Technology Laboratory","Female","1055","980","37890","37320"
"In post","2021","Declared non-disabled","Defence Science and Technology Laboratory","Male","1720","1680","42270","41820"
"In post","2021","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","1795","1725","48400","49080"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","1890","1875","51560","53380"
"In post","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","715","695","48500","51730"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","610","605","50940","51730"
"In post","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Education (excl. agencies)","Female","2255","2120","44990","41990"
"In post","2021","Declared non-disabled","Department for Education (excl. agencies)","Male","1605","1585","47150","45850"
"In post","2021","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","2035","1920","41640","37240"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","1730","1715","43940","39490"
"In post","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for International Trade","Female","640","625","46030","40810"
"In post","2021","Declared non-disabled","Department for International Trade","Male","775","770","47240","41730"
"In post","2021","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Transport (excl. agencies)","Female","1040","995","47480","43360"
"In post","2021","Declared non-disabled","Department for Transport (excl. agencies)","Male","1320","1300","51370","46710"
"In post","2021","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Female","45035","38715","27260","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Male","23470","22560","28690","27570"
"In post","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Female","515","480","49160","50260"
"In post","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Male","350","345","50990","50750"
"In post","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Disclosure Scotland","Female","60","55","27570","24110"
"In post","2021","Declared non-disabled","Disclosure Scotland","Male","70","65","28600","22230"
"In post","2021","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Female","2675","2225","24690","21590"
"In post","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Male","1755","1705","29370","25390"
"In post","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Female","925","840","29370","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Male","2320","2200","30400","27680"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","Female","790","750","41850","37100"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","Male","600","595","43900","37570"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Education Scotland","Female","95","90","55710","61010"
"In post","2021","Declared non-disabled","Education Scotland","Male","30","30","63260","66290"
"In post","2021","Declared non-disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","Female","60","50","54760","69690"
"In post","2021","Declared non-disabled","ESTYN","Male","40","40","63570","74730"
"In post","2021","Declared non-disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","FCDO Services","Female","255","245","38910","32090"
"In post","2021","Declared non-disabled","FCDO Services","Male","645","625","41330","39580"
"In post","2021","Declared non-disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","Female","275","265","40230","37910"
"In post","2021","Declared non-disabled","Food Standards Agency","Male","530","515","34930","29090"
"In post","2021","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Scotland","Female","55","50","36130","33620"
"In post","2021","Declared non-disabled","Food Standards Scotland","Male","55","55","35300","29290"
"In post","2021","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
