"Status","Year","Ethnicity","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","London","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Communications","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Chinese","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","London","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","London","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","London","Male","15","15","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","London","Female","15","15","[c]","[c]"
"In post","2021","Chinese","Finance","London","Male","10","10","[c]","[c]"
"In post","2021","Chinese","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Chinese","Finance","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","London","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","London","Female","30","25","49080","51540"
"In post","2021","Chinese","Legal","London","Male","15","15","[c]","[c]"
"In post","2021","Chinese","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Chinese","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","London","Female","125","125","44070","40060"
"In post","2021","Chinese","No function","London","Male","90","90","41080","37010"
"In post","2021","Chinese","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Outside London","Female","135","120","30100","25560"
"In post","2021","Chinese","No function","Outside London","Male","100","95","32610","27860"
"In post","2021","Chinese","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","Female","20","20","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","Male","10","10","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Chinese","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","London","Female","90","85","38180","34000"
"In post","2021","Chinese","Unknown","London","Male","60","60","37500","31060"
"In post","2021","Chinese","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Outside London","Female","145","130","28390","25840"
"In post","2021","Chinese","Unknown","Outside London","Male","80","80","28930","25310"
"In post","2021","Chinese","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","London","Female","60","60","45970","42290"
"In post","2021","Mixed","Analysis","London","Male","70","70","44090","40450"
"In post","2021","Mixed","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Mixed","Analysis","Outside London","Male","35","35","39370","36030"
"In post","2021","Mixed","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
