"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Welsh Government","Unknown","50","45","42850","37410"
"In post","2021","Undeclared","Attorney General's Departments","Heterosexual / straight","75","65","50490","51250"
"In post","2021","Undeclared","Attorney General's Departments","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Undeclared","45","45","57420","64680"
"In post","2021","Undeclared","Attorney General's Departments","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Heterosexual / straight","145","140","44260","38580"
"In post","2021","Undeclared","Cabinet Office","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Undeclared","115","115","45200","40600"
"In post","2021","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","155","150","43350","40050"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","40","40","45950","41380"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","210","205","46500","44750"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","35","35","43970","35140"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","30","30","49050","51730"
"In post","2021","Undeclared","Department for Education","Heterosexual / straight","220","215","43600","37100"
"In post","2021","Undeclared","Department for Education","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Undeclared","105","105","45250","42580"
"In post","2021","Undeclared","Department for Education","Unknown","30","30","45500","37760"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","190","180","36870","33570"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","200","190","37280","33800"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Undeclared","40","40","48430","51840"
"In post","2021","Undeclared","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Heterosexual / straight","355","330","29410","26590"
"In post","2021","Undeclared","Department for Transport","LGBO","35","35","27880","26740"
"In post","2021","Undeclared","Department for Transport","Undeclared","450","410","29640","26780"
"In post","2021","Undeclared","Department for Transport","Unknown","705","690","42650","36160"
"In post","2021","Undeclared","Department for Work and Pensions","Heterosexual / straight","2255","2090","27760","27570"
"In post","2021","Undeclared","Department for Work and Pensions","LGBO","185","180","28060","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Undeclared","955","900","29700","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Unknown","805","720","27250","27570"
"In post","2021","Undeclared","Department of Health and Social Care","Heterosexual / straight","195","170","45360","40070"
"In post","2021","Undeclared","Department of Health and Social Care","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","Undeclared","280","245","46730","40070"
"In post","2021","Undeclared","Department of Health and Social Care","Unknown","65","55","53230","46780"
"In post","2021","Undeclared","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Heterosexual / straight","340","335","38470","37350"
"In post","2021","Undeclared","Food Standards Agency","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Undeclared","65","65","39750","37910"
"In post","2021","Undeclared","Food Standards Agency","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","120","115","47490","41600"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Undeclared","205","200","49310","44170"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Heterosexual / straight","50","45","29700","27130"
"In post","2021","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Undeclared","170","150","33230","33840"
"In post","2021","Undeclared","HM Land Registry","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","Heterosexual / straight","910","850","31420","28130"
"In post","2021","Undeclared","HM Revenue and Customs","LGBO","120","115","30350","25600"
"In post","2021","Undeclared","HM Revenue and Customs","Undeclared","1875","1720","34850","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Unknown","370","330","32560","28130"
"In post","2021","Undeclared","HM Treasury","Heterosexual / straight","190","185","45260","39260"
"In post","2021","Undeclared","HM Treasury","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Undeclared","160","160","43740","39260"
"In post","2021","Undeclared","HM Treasury","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office","Heterosexual / straight","575","525","31080","28650"
"In post","2021","Undeclared","Home Office","LGBO","40","35","30330","27370"
"In post","2021","Undeclared","Home Office","Undeclared","1190","1105","33390","29370"
"In post","2021","Undeclared","Home Office","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Heterosexual / straight","1695","1640","32490","29200"
"In post","2021","Undeclared","Ministry of Defence","LGBO","105","105","32570","30130"
"In post","2021","Undeclared","Ministry of Defence","Undeclared","2135","2075","35410","33300"
"In post","2021","Undeclared","Ministry of Defence","Unknown","255","245","38670","37800"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Heterosexual / straight","70","65","43640","39790"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Undeclared","80","75","47000","48200"
"In post","2021","Undeclared","Ministry of Justice","Heterosexual / straight","3965","3665","30770","30810"
"In post","2021","Undeclared","Ministry of Justice","LGBO","290","280","31240","30880"
"In post","2021","Undeclared","Ministry of Justice","Undeclared","2320","2180","30800","30110"
"In post","2021","Undeclared","Ministry of Justice","Unknown","2515","2240","30990","31650"
"In post","2021","Undeclared","National Crime Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
