"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","ESTYN","Female","Heterosexual / straight","60","50","53540","62360"
"In post","2021","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Male","Heterosexual / straight","40","40","65060","74730"
"In post","2021","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Female","Heterosexual / straight","250","240","39210","32670"
"In post","2021","FCDO Services","Female","LGBO","15","15","[c]","[c]"
"In post","2021","FCDO Services","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","FCDO Services","Female","Unknown","20","15","[c]","[c]"
"In post","2021","FCDO Services","Male","Heterosexual / straight","565","545","40960","38760"
"In post","2021","FCDO Services","Male","LGBO","20","20","[c]","[c]"
"In post","2021","FCDO Services","Male","Undeclared","65","65","44380","41320"
"In post","2021","FCDO Services","Male","Unknown","120","120","40600","40410"
"In post","2021","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Female","Heterosexual / straight","385","375","39120","37910"
"In post","2021","Food Standards Agency","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","Female","Undeclared","60","55","40570","40350"
"In post","2021","Food Standards Agency","Female","Unknown","65","60","38570","33150"
"In post","2021","Food Standards Agency","Male","Heterosexual / straight","470","465","37490","32830"
"In post","2021","Food Standards Agency","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","Male","Undeclared","65","65","38990","35630"
"In post","2021","Food Standards Agency","Male","Unknown","225","215","31320","26750"
"In post","2021","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Female","Heterosexual / straight","70","70","35600","33620"
"In post","2021","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Female","Unknown","35","35","33230","30650"
"In post","2021","Food Standards Scotland","Male","Heterosexual / straight","65","65","36350","30650"
"In post","2021","Food Standards Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Food Standards Scotland","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Male","Unknown","60","60","33930","30650"
"In post","2021","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","2720","2635","47070","41000"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","130","130","43550","38600"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","250","245","47640","42880"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","745","725","47120","45490"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","2380","2365","50380","48840"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","245","245","51670","53470"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","330","330","50400","45660"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","670","660","49290","51500"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Female","Heterosexual / straight","95","90","33980","30160"
"In post","2021","Forestry and Land Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Female","Unknown","230","215","30440","28120"
"In post","2021","Forestry and Land Scotland","Male","Heterosexual / straight","125","125","35280","35330"
"In post","2021","Forestry and Land Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Male","Unknown","520","510","30630","28120"
"In post","2021","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Female","Heterosexual / straight","65","60","61570","64100"
"In post","2021","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Male","Heterosexual / straight","95","90","71170","60780"
"In post","2021","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Government Actuary's Department","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Female","Heterosexual / straight","200","190","45600","42720"
"In post","2021","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Female","Undeclared","30","30","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Male","Heterosexual / straight","190","185","51260","49750"
"In post","2021","Government Internal Audit Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Female","Heterosexual / straight","1095","1000","53390","51830"
"In post","2021","Government Legal Department","Female","LGBO","60","60","50820","51250"
"In post","2021","Government Legal Department","Female","Undeclared","105","95","53650","52080"
"In post","2021","Government Legal Department","Female","Unknown","375","330","57850","63730"
"In post","2021","Government Legal Department","Male","Heterosexual / straight","535","520","52870","51250"
"In post","2021","Government Legal Department","Male","LGBO","95","95","54030","51830"
"In post","2021","Government Legal Department","Male","Undeclared","65","65","58090","63730"
"In post","2021","Government Legal Department","Male","Unknown","200","195","60120","65630"
"In post","2021","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Female","Heterosexual / straight","75","75","46050","45200"
"In post","2021","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Government Property Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Male","Heterosexual / straight","85","85","54480","53140"
"In post","2021","Government Property Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Female","Heterosexual / straight","950","855","38260","35510"
"In post","2021","Health and Safety Executive","Female","LGBO","50","50","37920","31710"
"In post","2021","Health and Safety Executive","Female","Undeclared","200","180","39270","39330"
"In post","2021","Health and Safety Executive","Female","Unknown","100","90","38960","35280"
"In post","2021","Health and Safety Executive","Male","Heterosexual / straight","880","855","48630","45870"
"In post","2021","Health and Safety Executive","Male","LGBO","45","45","43070","37650"
"In post","2021","Health and Safety Executive","Male","Undeclared","225","215","48760","46320"
"In post","2021","Health and Safety Executive","Male","Unknown","130","120","46000","41900"
"In post","2021","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Female","Heterosexual / straight","8620","7520","24450","21170"
"In post","2021","HM Courts and Tribunals Service","Female","LGBO","265","250","23710","20650"
"In post","2021","HM Courts and Tribunals Service","Female","Undeclared","1365","1195","25240","21180"
"In post","2021","HM Courts and Tribunals Service","Female","Unknown","1485","1350","23440","21300"
"In post","2021","HM Courts and Tribunals Service","Male","Heterosexual / straight","3185","3065","25760","21310"
"In post","2021","HM Courts and Tribunals Service","Male","LGBO","280","270","25650","21170"
"In post","2021","HM Courts and Tribunals Service","Male","Undeclared","615","590","26680","22080"
"In post","2021","HM Courts and Tribunals Service","Male","Unknown","785","765","23790","20780"
"In post","2021","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Female","Heterosexual / straight","2175","1915","31080","27130"
"In post","2021","HM Land Registry","Female","LGBO","55","55","27730","22350"
"In post","2021","HM Land Registry","Female","Undeclared","430","365","31780","27130"
"In post","2021","HM Land Registry","Female","Unknown","1150","1030","27860","27130"
"In post","2021","HM Land Registry","Male","Heterosexual / straight","1375","1300","33680","31740"
"In post","2021","HM Land Registry","Male","LGBO","85","85","30370","27130"
"In post","2021","HM Land Registry","Male","Undeclared","270","245","34720","33840"
"In post","2021","HM Land Registry","Male","Unknown","815","780","30010","27130"
"In post","2021","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
