"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","SEO/HEO","Female","45","45","33540","33300"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","SEO/HEO","Male","50","50","33950","33300"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","EO","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","G6/G7","Male","45","45","59980","55880"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","SEO/HEO","Female","30","30","33960","33300"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","SEO/HEO","Male","45","45","32730","33300"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","EO","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","EO","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","G6/G7","Female","45","40","58620","54700"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","G6/G7","Male","35","35","55960","54700"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Female","245","245","31630","32000"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","Male","210","210","31410","32000"
"In post","2021","Cabinet Office (excl. agencies)","Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Wales","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AA/AO","Female","100","90","20920","20920"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","AA/AO","Male","70","70","20910","20920"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","EO","Female","55","55","26390","26670"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","EO","Male","50","50","26430","26670"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G6/G7","Female","65","60","58270","52920"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","G6/G7","Male","60","60","56300","52630"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SEO/HEO","Female","150","145","34670","33300"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","SEO/HEO","Male","140","135","34070","33300"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","EO","Female","50","45","25080","24920"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","EO","Male","30","30","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","G6/G7","Male","65","60","52440","48080"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","SEO/HEO","Female","115","105","33190","31950"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","SEO/HEO","Male","135","130","32880","30220"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","EO","Female","20","20","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","EO","Male","20","20","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","SEO/HEO","Female","35","35","32140","30220"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","SEO/HEO","Male","35","35","32370","30220"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","EO","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Charity Commission","London","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Charity Commission","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2021","Charity Commission","London","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","EO","Female","55","50","24650","24440"
"In post","2021","Charity Commission","North West (England)","EO","Male","35","35","24620","24440"
"In post","2021","Charity Commission","North West (England)","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","SEO/HEO","Female","90","85","32630","29310"
"In post","2021","Charity Commission","North West (England)","SEO/HEO","Male","80","75","33170","30100"
"In post","2021","Charity Commission","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","EO","Male","5","5","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Charity Commission","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Companies House","Scotland","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Companies House","Scotland","EO","Female","5","5","[c]","[c]"
"In post","2021","Companies House","Scotland","EO","Male","10","10","[c]","[c]"
"In post","2021","Companies House","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","AA/AO","Female","265","215","21900","22490"
"In post","2021","Companies House","Wales","AA/AO","Male","125","125","21280","21880"
"In post","2021","Companies House","Wales","EO","Female","130","115","26970","27460"
"In post","2021","Companies House","Wales","EO","Male","130","130","29080","27460"
"In post","2021","Companies House","Wales","G6/G7","Female","35","30","58170","57800"
"In post","2021","Companies House","Wales","G6/G7","Male","40","40","56640","54870"
"In post","2021","Companies House","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Wales","SEO/HEO","Female","135","125","37660","38000"
"In post","2021","Companies House","Wales","SEO/HEO","Male","160","160","39700","39820"
"In post","2021","Competition and Markets Authority","London","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","EO","Female","40","35","28670","28160"
