"Status","Year","Age","Disability","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Female","Heterosexual / straight","555","[c]","35200","32770"
"New entrant CS","2021","30-39","Unknown","Female","LGBO","45","[c]","33040","32260"
"New entrant CS","2021","30-39","Unknown","Female","Undeclared","45","[c]","34710","29360"
"New entrant CS","2021","30-39","Unknown","Female","Unknown","1935","[c]","30640","26950"
"New entrant CS","2021","30-39","Unknown","Male","Heterosexual / straight","405","[c]","35190","32770"
"New entrant CS","2021","30-39","Unknown","Male","LGBO","35","[c]","36080","31060"
"New entrant CS","2021","30-39","Unknown","Male","Undeclared","30","[c]","37910","37640"
"New entrant CS","2021","30-39","Unknown","Male","Unknown","1780","[c]","31610","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Female","Heterosexual / straight","370","[c]","28920","27570"
"New entrant CS","2021","40-49","Declared disabled","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Male","Heterosexual / straight","225","[c]","30680","27570"
"New entrant CS","2021","40-49","Declared disabled","Male","LGBO","55","[c]","29160","27570"
"New entrant CS","2021","40-49","Declared disabled","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Female","Heterosexual / straight","2630","[c]","30810","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Female","LGBO","95","[c]","31030","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Female","Undeclared","125","[c]","32500","29290"
"New entrant CS","2021","40-49","Declared non-disabled","Female","Unknown","60","[c]","36260","35680"
"New entrant CS","2021","40-49","Declared non-disabled","Male","Heterosexual / straight","1965","[c]","33100","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Male","LGBO","180","[c]","31330","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Male","Undeclared","80","[c]","39830","31810"
"New entrant CS","2021","40-49","Declared non-disabled","Male","Unknown","60","[c]","35760","32060"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Female","Heterosexual / straight","115","[c]","31910","27570"
"New entrant CS","2021","40-49","Undeclared","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Female","Undeclared","50","[c]","38130","32330"
"New entrant CS","2021","40-49","Undeclared","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Male","Heterosexual / straight","80","[c]","33470","29290"
"New entrant CS","2021","40-49","Undeclared","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Male","Undeclared","35","[c]","40710","32680"
"New entrant CS","2021","40-49","Undeclared","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Heterosexual / straight","340","[c]","37680","34550"
"New entrant CS","2021","40-49","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Undeclared","30","[c]","32150","26710"
"New entrant CS","2021","40-49","Unknown","Female","Unknown","1275","[c]","33550","27570"
"New entrant CS","2021","40-49","Unknown","Male","Heterosexual / straight","280","[c]","40720","38000"
"New entrant CS","2021","40-49","Unknown","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Male","Undeclared","30","[c]","42720","42470"
"New entrant CS","2021","40-49","Unknown","Male","Unknown","1155","[c]","35470","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Female","Heterosexual / straight","315","[c]","27750","27570"
"New entrant CS","2021","50-59","Declared disabled","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Male","Heterosexual / straight","205","[c]","29090","27570"
"New entrant CS","2021","50-59","Declared disabled","Male","LGBO","35","[c]","28040","27570"
"New entrant CS","2021","50-59","Declared disabled","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Female","Heterosexual / straight","2140","[c]","28870","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Female","LGBO","65","[c]","29280","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Female","Undeclared","105","[c]","29220","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Female","Unknown","35","[c]","36000","32150"
"New entrant CS","2021","50-59","Declared non-disabled","Male","Heterosexual / straight","1770","[c]","32410","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Male","LGBO","100","[c]","28670","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Male","Undeclared","85","[c]","31270","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Male","Unknown","45","[c]","37750","32060"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Female","Heterosexual / straight","105","[c]","30380","27570"
"New entrant CS","2021","50-59","Undeclared","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Female","Undeclared","40","[c]","31420","31060"
"New entrant CS","2021","50-59","Undeclared","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Male","Heterosexual / straight","70","[c]","32220","28430"
"New entrant CS","2021","50-59","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Male","Undeclared","40","[c]","38060","27570"
"New entrant CS","2021","50-59","Undeclared","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Female","Heterosexual / straight","205","[c]","32850","29160"
"New entrant CS","2021","50-59","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Female","Unknown","945","[c]","31620","25910"
"New entrant CS","2021","50-59","Unknown","Male","Heterosexual / straight","285","[c]","39980","38000"
"New entrant CS","2021","50-59","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Male","Unknown","965","[c]","35740","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Female","Heterosexual / straight","60","[c]","26320","27570"
"New entrant CS","2021","60-64","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Male","Heterosexual / straight","50","[c]","28240","27570"
"New entrant CS","2021","60-64","Declared disabled","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Female","Heterosexual / straight","335","[c]","28030","25110"
"New entrant CS","2021","60-64","Declared non-disabled","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Male","Heterosexual / straight","370","[c]","30200","27570"
"New entrant CS","2021","60-64","Declared non-disabled","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Female","Heterosexual / straight","30","[c]","32320","27570"
"New entrant CS","2021","60-64","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Unknown","140","[c]","29210","21050"
"New entrant CS","2021","60-64","Unknown","Male","Heterosexual / straight","30","[c]","39660","33570"
"New entrant CS","2021","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Male","Unknown","170","[c]","34230","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Female","Heterosexual / straight","65","[c]","28950","27570"
"New entrant CS","2021","65+","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Male","Heterosexual / straight","75","[c]","34370","27870"
"New entrant CS","2021","65+","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","Unknown","50","[c]","33650","26130"
"New entrant CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
