"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Undeclared","AO","Undeclared","215","210","23500","21580"
"In post","2021","20-29","Undeclared","AO","Unknown","30","25","[c]","[c]"
"In post","2021","20-29","Undeclared","EO","Heterosexual / straight","85","85","27680","27570"
"In post","2021","20-29","Undeclared","EO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","EO","Undeclared","290","290","27420","27570"
"In post","2021","20-29","Undeclared","EO","Unknown","45","40","26970","26470"
"In post","2021","20-29","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","G7","Undeclared","85","85","54280","53380"
"In post","2021","20-29","Undeclared","G7","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","HEO","Heterosexual / straight","50","50","33540","33350"
"In post","2021","20-29","Undeclared","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","HEO","Undeclared","250","245","32800","32440"
"In post","2021","20-29","Undeclared","HEO","Unknown","40","40","32340","31810"
"In post","2021","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","SEO","Undeclared","110","110","40100","40050"
"In post","2021","20-29","Undeclared","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Undeclared","35","35","27540","28790"
"In post","2021","20-29","Unknown","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","AA","Undeclared","40","35","20600","20330"
"In post","2021","20-29","Unknown","AA","Unknown","855","830","20020","20600"
"In post","2021","20-29","Unknown","AO","Heterosexual / straight","190","180","25220","24440"
"In post","2021","20-29","Unknown","AO","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","AO","Undeclared","175","170","23130","22820"
"In post","2021","20-29","Unknown","AO","Unknown","6655","6490","22410","21010"
"In post","2021","20-29","Unknown","EO","Heterosexual / straight","150","150","28470","27570"
"In post","2021","20-29","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","EO","Undeclared","100","100","28210","29350"
"In post","2021","20-29","Unknown","EO","Unknown","4140","4095","26690","26350"
"In post","2021","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","G6","Unknown","80","80","64650","64590"
"In post","2021","20-29","Unknown","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","G7","Unknown","850","850","53810","53380"
"In post","2021","20-29","Unknown","HEO","Heterosexual / straight","80","80","32840","32360"
"In post","2021","20-29","Unknown","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","HEO","Undeclared","55","55","33200","32920"
"In post","2021","20-29","Unknown","HEO","Unknown","4485","4475","31690","31810"
"In post","2021","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","SEO","Unknown","1010","1005","39740","40050"
"In post","2021","20-29","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Unknown","700","690","26640","24020"
"In post","2021","20-29","White","AA","Heterosexual / straight","1400","1350","20030","20600"
"In post","2021","20-29","White","AA","LGBO","170","165","20040","20600"
"In post","2021","20-29","White","AA","Undeclared","70","70","19840","20060"
"In post","2021","20-29","White","AA","Unknown","50","45","19270","19160"
"In post","2021","20-29","White","AO","Heterosexual / straight","11130","10860","22940","21430"
"In post","2021","20-29","White","AO","LGBO","1385","1365","22790","21110"
"In post","2021","20-29","White","AO","Undeclared","550","535","22800","21430"
"In post","2021","20-29","White","AO","Unknown","490","470","22450","21080"
"In post","2021","20-29","White","EO","Heterosexual / straight","10445","10335","26730","26880"
"In post","2021","20-29","White","EO","LGBO","1290","1280","27010","27570"
"In post","2021","20-29","White","EO","Undeclared","580","575","27050","27500"
"In post","2021","20-29","White","EO","Unknown","530","520","26750","27130"
"In post","2021","20-29","White","G6","Heterosexual / straight","140","140","64370","64500"
"In post","2021","20-29","White","G6","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","White","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","G7","Heterosexual / straight","1990","1985","53540","53360"
"In post","2021","20-29","White","G7","LGBO","340","340","53950","53380"
"In post","2021","20-29","White","G7","Undeclared","150","150","54840","53420"
"In post","2021","20-29","White","G7","Unknown","60","60","51640","52580"
"In post","2021","20-29","White","HEO","Heterosexual / straight","7385","7340","32490","32320"
"In post","2021","20-29","White","HEO","LGBO","1035","1030","32520","32530"
"In post","2021","20-29","White","HEO","Undeclared","485","480","32880","32560"
"In post","2021","20-29","White","HEO","Unknown","370","370","32980","32120"
"In post","2021","20-29","White","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","SEO","Heterosexual / straight","2815","2805","39610","39600"
"In post","2021","20-29","White","SEO","LGBO","380","380","39710","39910"
"In post","2021","20-29","White","SEO","Undeclared","180","180","39870","40050"
"In post","2021","20-29","White","SEO","Unknown","125","125","39290","38630"
"In post","2021","20-29","White","Unknown","Heterosexual / straight","1640","1615","26340","24020"
"In post","2021","20-29","White","Unknown","LGBO","155","155","24470","22920"
"In post","2021","20-29","White","Unknown","Undeclared","60","60","25540","23840"
"In post","2021","20-29","White","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Asian","AA","Heterosexual / straight","100","85","20610","20600"
"In post","2021","30-39","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Asian","AA","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Asian","AO","Heterosexual / straight","1495","1335","22090","21010"
"In post","2021","30-39","Asian","AO","LGBO","35","30","22470","21010"
"In post","2021","30-39","Asian","AO","Undeclared","80","70","21830","21010"
"In post","2021","30-39","Asian","AO","Unknown","180","145","21440","21010"
"In post","2021","30-39","Asian","EO","Heterosexual / straight","2235","2115","27780","27570"
"In post","2021","30-39","Asian","EO","LGBO","30","30","28110","27570"
"In post","2021","30-39","Asian","EO","Undeclared","90","80","27180","27570"
"In post","2021","30-39","Asian","EO","Unknown","205","180","27860","27570"
"In post","2021","30-39","Asian","G6","Heterosexual / straight","155","150","67550","66230"
"In post","2021","30-39","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Asian","G6","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Asian","G7","Heterosexual / straight","735","720","55030","54320"
"In post","2021","30-39","Asian","G7","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Asian","G7","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","Asian","G7","Unknown","50","45","55040","53760"
"In post","2021","30-39","Asian","HEO","Heterosexual / straight","1230","1195","33440","32930"
"In post","2021","30-39","Asian","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Asian","HEO","Undeclared","50","50","33120","33200"
"In post","2021","30-39","Asian","HEO","Unknown","95","95","34310","33250"
"In post","2021","30-39","Asian","SCS level","Heterosexual / straight","50","50","84060","77950"
"In post","2021","30-39","Asian","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","SEO","Heterosexual / straight","745","735","41180","40790"
"In post","2021","30-39","Asian","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Asian","SEO","Undeclared","35","35","41880","41950"
"In post","2021","30-39","Asian","SEO","Unknown","50","50","40370","40310"
"In post","2021","30-39","Asian","Unknown","Heterosexual / straight","165","155","29090","28690"
"In post","2021","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","AA","Heterosexual / straight","55","55","21430","20600"
"In post","2021","30-39","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","AO","Heterosexual / straight","550","510","24410","22680"
"In post","2021","30-39","Black","AO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Black","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","30-39","Black","AO","Unknown","35","30","23940","21490"
"In post","2021","30-39","Black","EO","Heterosexual / straight","915","880","28640","28670"
"In post","2021","30-39","Black","EO","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Black","EO","Undeclared","35","30","28720","28760"
"In post","2021","30-39","Black","EO","Unknown","85","75","29370","29590"
"In post","2021","30-39","Black","G6","Heterosexual / straight","30","30","67990","65480"
"In post","2021","30-39","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","G7","Heterosexual / straight","240","235","54480","53380"
"In post","2021","30-39","Black","G7","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Black","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Black","G7","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Black","HEO","Heterosexual / straight","515","510","33460","33440"
"In post","2021","30-39","Black","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Black","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Black","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SEO","Heterosexual / straight","295","295","40790","40600"
"In post","2021","30-39","Black","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Black","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Black","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Heterosexual / straight","155","150","29540","27730"
"In post","2021","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AO","Heterosexual / straight","40","40","22940","21430"
"In post","2021","30-39","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","EO","Heterosexual / straight","55","55","27460","27570"
"In post","2021","30-39","Chinese","EO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","30-39","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","G7","Heterosexual / straight","60","60","54320","53830"
"In post","2021","30-39","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","G7","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","HEO","Heterosexual / straight","50","50","34030","33730"
"In post","2021","30-39","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","SEO","Heterosexual / straight","40","40","40800","40920"
"In post","2021","30-39","Chinese","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","AO","Heterosexual / straight","340","315","23440","21430"
"In post","2021","30-39","Mixed","AO","LGBO","30","30","22810","21010"
"In post","2021","30-39","Mixed","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Mixed","AO","Unknown","30","25","[c]","[c]"
"In post","2021","30-39","Mixed","EO","Heterosexual / straight","450","425","28040","27570"
"In post","2021","30-39","Mixed","EO","LGBO","50","50","28840","27570"
"In post","2021","30-39","Mixed","EO","Undeclared","40","35","27450","27570"
"In post","2021","30-39","Mixed","EO","Unknown","25","20","[c]","[c]"
"In post","2021","30-39","Mixed","G6","Heterosexual / straight","80","75","67010","66280"
"In post","2021","30-39","Mixed","G6","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","G6","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","G7","Heterosexual / straight","300","290","54510","54000"
"In post","2021","30-39","Mixed","G7","LGBO","45","45","54530","53380"
"In post","2021","30-39","Mixed","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Mixed","G7","Unknown","30","25","[c]","[c]"
"In post","2021","30-39","Mixed","HEO","Heterosexual / straight","295","285","33640","33300"
"In post","2021","30-39","Mixed","HEO","LGBO","35","35","33980","33230"
"In post","2021","30-39","Mixed","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","30-39","Mixed","HEO","Unknown","25","25","[c]","[c]"
