"Status","Year","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","ESTYN","Inspector of Education and Training","65","60","74480","74730"
"In post","2021","ESTYN","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Operational Delivery","20","20","29990","28850"
"In post","2021","ESTYN","Other","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Project Delivery","5","5","[c]","[c]"
"In post","2021","ESTYN","Property","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Commercial","80","80","47060","41610"
"In post","2021","FCDO Services","Communications","10","10","[c]","[c]"
"In post","2021","FCDO Services","Digital, Data and Technology","120","120","44710","40670"
"In post","2021","FCDO Services","Finance","55","55","37800","29760"
"In post","2021","FCDO Services","Human Resources","40","35","42390","39580"
"In post","2021","FCDO Services","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","FCDO Services","Legal","55","35","51960","57760"
"In post","2021","FCDO Services","Other","35","30","41790","34530"
"In post","2021","FCDO Services","Project Delivery","70","70","39490","35390"
"In post","2021","FCDO Services","Property","375","375","39290","37360"
"In post","2021","FCDO Services","Science and Engineering","5","5","[c]","[c]"
"In post","2021","FCDO Services","Security","220","215","35140","31800"
"In post","2021","Food Standards Agency","Commercial","15","10","37910","31530"
"In post","2021","Food Standards Agency","Communications","40","35","43190","40960"
"In post","2021","Food Standards Agency","Counter Fraud","60","60","39060","37910"
"In post","2021","Food Standards Agency","Digital, Data and Technology","60","60","44630","40350"
"In post","2021","Food Standards Agency","Economics","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Finance","50","50","41000","37910"
"In post","2021","Food Standards Agency","Human Resources","35","30","40190","37910"
"In post","2021","Food Standards Agency","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Internal Audit","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Legal","20","20","48660","48540"
"In post","2021","Food Standards Agency","Operational Delivery","615","595","31630","28520"
"In post","2021","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Policy","185","180","42590","38120"
"In post","2021","Food Standards Agency","Project Delivery","25","20","40530","37630"
"In post","2021","Food Standards Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Science and Engineering","85","85","41910","37910"
"In post","2021","Food Standards Agency","Social Research","10","10","43990","40660"
"In post","2021","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","60","60","44580","40960"
"In post","2021","Food Standards Scotland","Unknown","250","245","35100","30650"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","75","75","41640","39860"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","135","135","48880","45840"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","195","190","40910","39190"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","180","175","50950","54320"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","190","185","43240","38600"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","220","210","45580","39600"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","200","195","45800","39220"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","70","70","41070","37480"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","130","125","44760","38580"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","70","65","63350","67120"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","40","35","58450","57450"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","620","590","33760","28480"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","70","65","58060","58370"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Other","260","255","67640","67370"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","4055","4000","50620","51850"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","365","350","43000","38600"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Property","75","70","55020","55430"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Science and Engineering","25","25","59160","58860"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Security","165","165","40910","34770"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","45","40","52360","54030"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Tax","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","300","295","51940","50430"
"In post","2021","Forestry and Land Scotland","Unknown","990","955","31490","29140"
"In post","2021","Government Actuary's Department","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Finance","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","Human Resources","10","10","42450","35840"
"In post","2021","Government Actuary's Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Other","180","170","68710","65470"
"In post","2021","Government Actuary's Department","Security","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Communications","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Counter Fraud","35","35","39590","38090"
"In post","2021","Government Internal Audit Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Finance","10","10","46020","44400"
"In post","2021","Government Internal Audit Agency","Human Resources","10","10","41830","39590"
"In post","2021","Government Internal Audit Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Internal Audit","340","320","50260","48780"
"In post","2021","Government Internal Audit Agency","Other","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Policy","10","10","60420","61400"
"In post","2021","Government Internal Audit Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Unknown","35","30","42090","34090"
"In post","2021","Government Legal Department","Communications","10","10","45640","38290"
"In post","2021","Government Legal Department","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Finance","40","40","40350","31600"
"In post","2021","Government Legal Department","Human Resources","65","60","39250","31710"
"In post","2021","Government Legal Department","Knowledge and Information Management","10","10","49830","51590"
"In post","2021","Government Legal Department","Legal","1975","1825","60120","60680"
"In post","2021","Government Legal Department","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Other","385","370","31980","27580"
"In post","2021","Government Legal Department","Policy","25","25","32740","29870"
"In post","2021","Government Legal Department","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Finance","30","30","45450","39780"
"In post","2021","Government Property Agency","Human Resources","15","15","42570","36440"
"In post","2021","Government Property Agency","Operational Delivery","30","30","44980","41350"
"In post","2021","Government Property Agency","Other","40","40","48450","49700"
"In post","2021","Government Property Agency","Planning","15","15","50540","49700"
