"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","London","Heterosexual / straight","170","165","46910","43160"
"In post","2021","40-49","Property","London","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Property","London","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Property","London","Unknown","55","50","39510","33610"
"In post","2021","40-49","Property","Outside London","Heterosexual / straight","885","855","36450","33300"
"In post","2021","40-49","Property","Outside London","LGBO","35","35","34830","32110"
"In post","2021","40-49","Property","Outside London","Undeclared","125","120","36290","33300"
"In post","2021","40-49","Property","Outside London","Unknown","170","160","34400","31810"
"In post","2021","40-49","Property","Overseas","Heterosexual / straight","35","35","38320","38360"
"In post","2021","40-49","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Property","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Psychology","London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","40-49","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Psychology","Outside London","Heterosexual / straight","200","185","45220","46630"
"In post","2021","40-49","Psychology","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Psychology","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Psychology","Outside London","Unknown","55","50","43170","45110"
"In post","2021","40-49","Science and Engineering","London","Heterosexual / straight","210","200","51050","50810"
"In post","2021","40-49","Science and Engineering","London","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Science and Engineering","London","Undeclared","30","30","53380","53860"
"In post","2021","40-49","Science and Engineering","London","Unknown","100","95","50890","51340"
"In post","2021","40-49","Science and Engineering","Outside London","Heterosexual / straight","1605","1530","42210","40890"
"In post","2021","40-49","Science and Engineering","Outside London","LGBO","60","55","42500","41010"
"In post","2021","40-49","Science and Engineering","Outside London","Undeclared","295","285","42610","40780"
"In post","2021","40-49","Science and Engineering","Outside London","Unknown","720","680","42800","40800"
"In post","2021","40-49","Science and Engineering","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","London","Heterosexual / straight","195","190","42720","41760"
"In post","2021","40-49","Security","London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Security","London","Undeclared","35","35","46670","43920"
"In post","2021","40-49","Security","London","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Security","Outside London","Heterosexual / straight","970","965","31050","28270"
"In post","2021","40-49","Security","Outside London","LGBO","45","45","32650","33000"
"In post","2021","40-49","Security","Outside London","Undeclared","195","195","32870","37950"
"In post","2021","40-49","Security","Outside London","Unknown","195","195","33310","38630"
"In post","2021","40-49","Security","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Social Research","London","Heterosexual / straight","70","65","57300","58710"
"In post","2021","40-49","Social Research","London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Social Research","London","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Social Research","London","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Social Research","Outside London","Heterosexual / straight","110","100","43840","47000"
"In post","2021","40-49","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Social Research","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","40-49","Statistics","London","Heterosexual / straight","140","130","54710","56300"
"In post","2021","40-49","Statistics","London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Statistics","London","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Statistics","London","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Statistics","Outside London","Heterosexual / straight","170","160","46630","46720"
"In post","2021","40-49","Statistics","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Statistics","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Statistics","Outside London","Unknown","35","35","47650","49100"
"In post","2021","40-49","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Tax","London","Heterosexual / straight","220","215","43470","36590"
"In post","2021","40-49","Tax","London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Tax","London","Undeclared","30","30","39520","36230"
"In post","2021","40-49","Tax","London","Unknown","125","115","39450","36160"
"In post","2021","40-49","Tax","Outside London","Heterosexual / straight","1700","1625","35660","31810"
"In post","2021","40-49","Tax","Outside London","LGBO","105","100","34240","31810"
"In post","2021","40-49","Tax","Outside London","Undeclared","255","245","38910","31870"
"In post","2021","40-49","Tax","Outside London","Unknown","935","890","28730","25560"
"In post","2021","40-49","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","London","Heterosexual / straight","2275","2175","46100","36160"
"In post","2021","40-49","Unknown","London","LGBO","155","150","45730","36700"
"In post","2021","40-49","Unknown","London","Undeclared","255","240","42170","35590"
"In post","2021","40-49","Unknown","London","Unknown","1040","955","47330","36160"
"In post","2021","40-49","Unknown","Outside London","Heterosexual / straight","15490","14170","30780","27570"
"In post","2021","40-49","Unknown","Outside London","LGBO","840","810","30820","27570"
"In post","2021","40-49","Unknown","Outside London","Undeclared","1650","1515","28720","27570"
"In post","2021","40-49","Unknown","Outside London","Unknown","6405","5660","30110","27570"
"In post","2021","40-49","Unknown","Overseas","Heterosexual / straight","70","70","[c]","[c]"
"In post","2021","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Heterosexual / straight","165","160","32680","27570"
"In post","2021","40-49","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Unknown","70","65","36870","31990"
"In post","2021","40-49","Veterinarian","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Outside London","Heterosexual / straight","100","95","43360","37980"
"In post","2021","40-49","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Veterinarian","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Commercial","London","Heterosexual / straight","170","165","50860","46600"
"In post","2021","50-59","Commercial","London","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","London","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Commercial","London","Unknown","45","45","47280","44320"
"In post","2021","50-59","Commercial","Outside London","Heterosexual / straight","910","895","43800","40890"
"In post","2021","50-59","Commercial","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Commercial","Outside London","Undeclared","150","145","42220","40170"
"In post","2021","50-59","Commercial","Outside London","Unknown","170","165","41850","39650"
"In post","2021","50-59","Commercial","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","London","Heterosexual / straight","180","175","49880","44220"
"In post","2021","50-59","Communications","London","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Communications","London","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Communications","London","Unknown","55","50","53710","51710"
"In post","2021","50-59","Communications","Outside London","Heterosexual / straight","300","295","38240","34490"
"In post","2021","50-59","Communications","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Communications","Outside London","Undeclared","65","60","34220","32180"
"In post","2021","50-59","Communications","Outside London","Unknown","80","75","38950","36190"
"In post","2021","50-59","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Corporate Finance","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Counter Fraud","London","Heterosexual / straight","75","75","48270","41120"
"In post","2021","50-59","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Counter Fraud","London","Unknown","30","30","50550","43480"
"In post","2021","50-59","Counter Fraud","Outside London","Heterosexual / straight","125","120","35090","31840"
"In post","2021","50-59","Counter Fraud","Outside London","LGBO","5","5","[c]","[c]"
