"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Declared non-disabled","No function","Outside London","2190","1555","28890","24550"
"In post","2021","65+","Declared non-disabled","No function","Overseas","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Project Delivery","London","40","35","50460","44790"
"In post","2021","65+","Declared non-disabled","Project Delivery","Outside London","320","270","38160","35260"
"In post","2021","65+","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Property","London","40","35","40340","38430"
"In post","2021","65+","Declared non-disabled","Property","Outside London","215","185","30980","28840"
"In post","2021","65+","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Security","London","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Security","Outside London","120","105","23580","20310"
"In post","2021","65+","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","London","610","480","32500","29540"
"In post","2021","65+","Declared non-disabled","Unknown","Outside London","2750","2070","27080","25640"
"In post","2021","65+","Declared non-disabled","Unknown","Overseas","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Unknown","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Counter Fraud","London","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Counter Fraud","Outside London","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Debt","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Debt","Outside London","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Digital, Data & Technology","Outside London","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Finance","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Human Resources","London","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","No function","London","90","70","34350","27770"
"In post","2021","65+","Undeclared","No function","Outside London","345","235","27350","23600"
"In post","2021","65+","Undeclared","Project Delivery","London","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Project Delivery","Outside London","45","35","33550","30970"
"In post","2021","65+","Undeclared","Property","London","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Property","Outside London","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","Security","London","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Security","Outside London","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","London","40","30","31360","31060"
"In post","2021","65+","Undeclared","Unknown","Outside London","170","145","26690","23120"
"In post","2021","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Analysis","London","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Analysis","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Commercial","London","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Commercial","Outside London","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Communications","London","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Communications","Outside London","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","London","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","Outside London","30","20","[c]","[c]"
"In post","2021","65+","Unknown","Debt","London","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Debt","Outside London","20","15","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data & Technology","London","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data & Technology","Outside London","35","25","40520","36530"
"In post","2021","65+","Unknown","Finance","London","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Finance","Outside London","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","Outside London","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Legal","London","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Legal","Outside London","75","55","27130","22820"
"In post","2021","65+","Unknown","No function","London","130","110","43600","32520"
"In post","2021","65+","Unknown","No function","Outside London","545","390","29560","23520"
"In post","2021","65+","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Project Delivery","London","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Project Delivery","Outside London","45","40","39260","33630"
"In post","2021","65+","Unknown","Property","London","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Property","Outside London","50","45","22170","17980"
"In post","2021","65+","Unknown","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Security","Outside London","30","30","26350","20060"
"In post","2021","65+","Unknown","Unknown","London","30","25","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Outside London","205","180","32460","24880"
"In post","2021","65+","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","No function","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","No function","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","No function","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","No function","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","No function","London","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","No function","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","No function","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","No function","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
