"Status","Year","Ethnicity","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Northern Ireland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Female","Heterosexual / straight","65","60","39180","35010"
"In post","2021","Asian","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Female","Unknown","35","30","40390","37150"
"In post","2021","Asian","Office of Gas and Electricity Markets","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Female","Heterosexual / straight","85","80","35980","32930"
"In post","2021","Asian","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Scottish Government","Male","Heterosexual / straight","75","75","37200","33620"
"In post","2021","Asian","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","The National Archives","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Asian","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Male","Heterosexual / straight","35","35","49190","35670"
"In post","2021","Asian","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Female","Heterosexual / straight","60","55","31260","29540"
"In post","2021","Asian","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Male","Heterosexual / straight","50","45","29900","25660"
"In post","2021","Asian","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
