"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Intelligence Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","West Midlands","10","10","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Intelligence Analysis","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Asian","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Inner London - West","40","40","50050","49980"
"In post","2021","Asian","Internal Audit","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Internal Audit","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Asian","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Inner London - West","80","80","44540","38540"
"In post","2021","Asian","International Trade","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Overseas","10","10","[c]","[c]"
"In post","2021","Asian","International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","International Trade","West Midlands","5","5","[c]","[c]"
"In post","2021","Asian","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Inner London - East","20","20","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Inner London - West","40","35","33600","32170"
"In post","2021","Asian","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Outer London - South","5","5","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","West Midlands","10","10","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Asian","Legal","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Asian","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2021","Asian","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","East Anglia","5","5","[c]","[c]"
"In post","2021","Asian","Legal","East Wales","10","10","[c]","[c]"
"In post","2021","Asian","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Asian","Legal","Essex","10","10","[c]","[c]"
"In post","2021","Asian","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Asian","Legal","Greater Manchester","50","50","38310","34480"
"In post","2021","Asian","Legal","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Asian","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Inner London - East","30","30","50200","47000"
"In post","2021","Asian","Legal","Inner London - West","410","390","52090","51250"
"In post","2021","Asian","Legal","Kent","5","5","[c]","[c]"
"In post","2021","Asian","Legal","Lancashire","10","10","[c]","[c]"
"In post","2021","Asian","Legal","Leicestershire, Rutland and Northamptonshire","25","20","[c]","[c]"
"In post","2021","Asian","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Merseyside","5","5","[c]","[c]"
"In post","2021","Asian","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Asian","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Outer London - South","30","25","[c]","[c]"
"In post","2021","Asian","Legal","Outer London - West and North West","15","15","[c]","[c]"
"In post","2021","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Asian","Legal","West Midlands","90","85","42090","46370"
"In post","2021","Asian","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Legal","West Yorkshire","60","55","39410","38760"
"In post","2021","Asian","Medicine","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Asian","Medicine","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Asian","Medicine","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","East Anglia","5","5","[c]","[c]"
"In post","2021","Asian","Medicine","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Essex","10","10","[c]","[c]"
"In post","2021","Asian","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","[c]","[c]"
"In post","2021","Asian","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Asian","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Inner London - East","55","50","69810","72350"
"In post","2021","Asian","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
