"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Commercial","The National Archives","Commercial","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","UK Export Finance","Operational Delivery","185","180","54290","50430"
"In post","2021","Declared non-disabled","Commercial","United Kingdom Statistics Authority","Commercial","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Attorney General's Departments","Communications","55","55","43970","39750"
"In post","2021","Declared non-disabled","Communications","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Cabinet Office","Unknown","205","200","47510","40930"
"In post","2021","Declared non-disabled","Communications","Chancellor's other departments","Communications","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Chancellor's other departments","Other","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Charity Commission","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Charity Commission","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Charity Commission","Policy","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Competition and Markets Authority","Communications","30","30","48730","42290"
"In post","2021","Declared non-disabled","Communications","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for Business, Energy and Industrial Strategy","Communications","140","130","43830","39820"
"In post","2021","Declared non-disabled","Communications","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for Digital, Culture, Media and Sport","Communications","35","30","56750","57560"
"In post","2021","Declared non-disabled","Communications","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for Education","Communications","220","215","41050","37280"
"In post","2021","Declared non-disabled","Communications","Department for Environment, Food and Rural Affairs","Communications","175","170","41040","37360"
"In post","2021","Declared non-disabled","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","95","85","29140","26030"
"In post","2021","Declared non-disabled","Communications","Department for International Trade","Communications","35","35","40260","38540"
"In post","2021","Declared non-disabled","Communications","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for International Trade","Other","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for Transport","Communications","190","180","37910","34710"
"In post","2021","Declared non-disabled","Communications","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department for Work and Pensions","Communications","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Department of Health and Social Care","Communications","115","110","44390","40450"
"In post","2021","Declared non-disabled","Communications","ESTYN","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Food Standards Agency","Communications","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Foreign, Commonwealth and Development Office","Communications","85","85","48530","45840"
"In post","2021","Declared non-disabled","Communications","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Land Registry","Communications","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Communications","165","160","45510","41450"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Operational Delivery","840","795","29750","28130"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Tax","990","955","27760","25560"
"In post","2021","Declared non-disabled","Communications","HM Revenue and Customs","Unknown","195","195","31170","25560"
"In post","2021","Declared non-disabled","Communications","HM Treasury","Communications","30","30","50060","48780"
"In post","2021","Declared non-disabled","Communications","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Communications","405","390","34520","33300"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Other","145","140","24340","21270"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Policy","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","Communications","70","70","42480","38160"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Communications","80","80","46440","41960"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","National Crime Agency","Communications","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Northern Ireland Office","Communications","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office for Standards in Education","Communications","35","30","42490","39850"
"In post","2021","Declared non-disabled","Communications","Office of Gas and Electricity Markets","Communications","30","30","42360","36240"
"In post","2021","Declared non-disabled","Communications","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Qualifications and Examinations Regulation","Communications","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Office of Rail and Road","Communications","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Other Cabinet Office Agencies","Communications","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Scottish Government","Communications","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Scottish Government","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","The National Archives","Communications","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","UK Export Finance","Communications","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","UK Export Finance","Operational Delivery","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","United Kingdom Statistics Authority","Communications","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Wales Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Water Services Regulation Authority","Communications","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Communications","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Attorney General's Departments","Counter Fraud","160","160","45370","40000"
"In post","2021","Declared non-disabled","Counter Fraud","Cabinet Office","Unknown","70","70","48440","53230"
"In post","2021","Declared non-disabled","Counter Fraud","Charity Commission","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","180","175","40650","39490"
