"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Commercial Service","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Defence Equipment and Support","Ministry of Defence","35","[c]","36010","34440"
"Leaver CS","2021","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Development","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","35","[c]","36720","32870"
"Leaver CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","125","[c]","26650","25180"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Food Standards Agency","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Legal Department","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","80","[c]","23190","20100"
"Leaver CS","2021","Undeclared","HM Land Registry","HM Land Registry","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","520","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","340","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Home Office","70","[c]","32330","28680"
"Leaver CS","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","160","[c]","31880","28910"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","Department of Health and Social Care","80","[c]","35090","33090"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","HM Revenue and Customs","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","40","[c]","28400","24250"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","130","[c]","29010","24370"
"Leaver CS","2021","Unknown","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","195","[c]","44840","32910"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Charity Commission","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","30","[c]","37190","30000"
"Leaver CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","75","[c]","38780","37910"
"Leaver CS","2021","Unknown","Debt Management Office","HM Treasury","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","70","[c]","31540","26730"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","40","[c]","30260","26000"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","60","[c]","45280","39160"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","45","[c]","36940","28930"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","265","[c]","38160","33510"
"Leaver CS","2021","Unknown","Department for International Development","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Department for International Trade","100","[c]","31430","24410"
"Leaver CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","695","[c]","27220","27570"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","150","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","50","[c]","22900","21590"
"Leaver CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","45","[c]","25920","25640"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Actuary's Department","Chancellor's other departments","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Attorney General's Departments","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","315","[c]","21880","19930"
"Leaver CS","2021","Unknown","HM Land Registry","HM Land Registry","90","[c]","29090","22350"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","910","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","1775","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Home Office","145","[c]","27020","24880"
"Leaver CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","30","[c]","25290","24500"
"Leaver CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","30","[c]","33000","29880"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","85","[c]","45260","40020"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","505","[c]","30590","28140"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","25","[c]","[c]","[c]"
