"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Black","Security","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Tax","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Tax","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Tax","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","AA/AO","140","120","22820","23130"
"In post","2021","Declared disabled","Black","Unknown","EO","415","385","29920","31060"
"In post","2021","Declared disabled","Black","Unknown","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Unknown","SEO/HEO","60","60","37600","38280"
"In post","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Delivery","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Delivery","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Psychology","Unknown","[c]","[c]","[c]","[c]"
