"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","25","25","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","30","30","27830","26350"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","85","85","41080","34020"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","London","175","175","41980","40230"
"In post","2021","Black","Department for Education","North East (England)","5","5","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","40","40","36860","36760"
"In post","2021","Black","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","45","40","37720","36780"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","150","145","35880","32560"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","5","5","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","25","25","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","10","10","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Black","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","London","115","115","38300","33830"
"In post","2021","Black","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South East (England)","10","10","[c]","[c]"
"In post","2021","Black","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Black","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","London","180","175","38980","35430"
"In post","2021","Black","Department for Transport","North East (England)","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","South East (England)","10","10","[c]","[c]"
"In post","2021","Black","Department for Transport","South West (England)","5","5","[c]","[c]"
"In post","2021","Black","Department for Transport","Wales","15","15","[c]","[c]"
"In post","2021","Black","Department for Transport","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Black","Department for Transport","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","East Midlands (England)","155","145","25590","27570"
"In post","2021","Black","Department for Work and Pensions","East of England","250","235","28300","29290"
"In post","2021","Black","Department for Work and Pensions","London","2210","2105","30870","31060"
"In post","2021","Black","Department for Work and Pensions","North East (England)","55","50","24580","21010"
"In post","2021","Black","Department for Work and Pensions","North West (England)","250","235","26800","27570"
"In post","2021","Black","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","Scotland","60","60","29840","27570"
"In post","2021","Black","Department for Work and Pensions","South East (England)","230","220","28340","29290"
"In post","2021","Black","Department for Work and Pensions","South West (England)","75","70","25360","27570"
"In post","2021","Black","Department for Work and Pensions","Unknown","45","45","28890","27570"
"In post","2021","Black","Department for Work and Pensions","Wales","25","25","[c]","[c]"
"In post","2021","Black","Department for Work and Pensions","West Midlands (England)","375","345","25840","27570"
"In post","2021","Black","Department for Work and Pensions","Yorkshire and The Humber","160","150","27820","27570"
"In post","2021","Black","Department of Health and Social Care","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","East of England","45","40","45350","33170"
"In post","2021","Black","Department of Health and Social Care","London","475","450","39320","33100"
"In post","2021","Black","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","North West (England)","20","20","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","South East (England)","15","15","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","South West (England)","35","30","37110","30770"
"In post","2021","Black","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department of Health and Social Care","West Midlands (England)","45","45","38670","29700"
"In post","2021","Black","Department of Health and Social Care","Yorkshire and The Humber","35","30","38920","31370"
"In post","2021","Black","ESTYN","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","London","30","30","35770","32830"
"In post","2021","Black","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Food Standards Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Black","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","London","175","175","37440","35140"
"In post","2021","Black","Foreign, Commonwealth and Development Office","Overseas","50","50","43320","38050"
"In post","2021","Black","Foreign, Commonwealth and Development Office","Scotland","15","15","[c]","[c]"
"In post","2021","Black","Foreign, Commonwealth and Development Office","South East (England)","25","25","[c]","[c]"
"In post","2021","Black","HM Land Registry","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Black","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Land Registry","London","25","25","[c]","[c]"
"In post","2021","Black","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Land Registry","South West (England)","10","10","[c]","[c]"
"In post","2021","Black","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Revenue and Customs","East Midlands (England)","70","65","28070","25560"
"In post","2021","Black","HM Revenue and Customs","East of England","25","25","[c]","[c]"
"In post","2021","Black","HM Revenue and Customs","London","775","755","35980","36160"
"In post","2021","Black","HM Revenue and Customs","North East (England)","45","45","27830","25560"
"In post","2021","Black","HM Revenue and Customs","North West (England)","170","160","26170","25560"
"In post","2021","Black","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","HM Revenue and Customs","Scotland","65","60","26490","20140"
