"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Communications","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Attorney General's Departments","Female","10","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Attorney General's Departments","Male","10","10","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Female","5","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Female","270","245","31150","29570"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Male","305","300","32510","31810"
"In post","2021","Asian","Counter Fraud","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","HM Revenue and Customs","Female","215","180","23660","24280"
"In post","2021","Asian","Debt","HM Revenue and Customs","Male","130","120","23350","20160"
"In post","2021","Asian","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Attorney General's Departments","Female","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Attorney General's Departments","Male","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Cabinet Office","Female","45","45","49550","54700"
"In post","2021","Asian","Digital, Data & Technology","Cabinet Office","Male","60","60","47460","42880"
"In post","2021","Asian","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Female","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Male","30","30","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Education","Female","35","30","39950","36500"
"In post","2021","Asian","Digital, Data & Technology","Department for Education","Male","35","35","34250","34000"
"In post","2021","Asian","Digital, Data & Technology","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Female","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Male","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for International Trade","Male","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Female","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Male","20","20","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department of Health and Social Care","Female","20","20","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Department of Health and Social Care","Male","35","35","45460","41020"
"In post","2021","Asian","Digital, Data & Technology","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Land Registry","Female","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Land Registry","Male","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","Female","65","65","37350","31810"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","Male","95","95","40110","36160"
"In post","2021","Asian","Digital, Data & Technology","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Treasury","Male","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Female","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Male","20","20","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Male","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Female","35","35","41990","36800"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Male","60","60","46630","43960"
"In post","2021","Asian","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","National Crime Agency","Female","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","National Crime Agency","Male","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office for Standards in Education","Male","10","10","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Scottish Government","Female","[c]","[c]","[c]","[c]"
