"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","London","EO","20","20","27640","27500"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","London","G6/G7","385","380","65920","61380"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","London","SCS level","295","290","99960","88320"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","London","SEO/HEO","70","70","38410","38970"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Outside London","G6/G7","405","400","60890","53750"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Outside London","SCS level","180","180","81890","71000"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","45","45","37880","38220"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","G6/G7","10","5","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Companies House","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Companies House","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Companies House","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","London","SEO/HEO","10","10","39900","40400"
"In post","2021","Commercial","Crown Commercial Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Outside London","EO","55","50","23290","22230"
"In post","2021","Commercial","Crown Commercial Service","Outside London","G6/G7","40","40","46910","46920"
"In post","2021","Commercial","Crown Commercial Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Outside London","SEO/HEO","255","245","32970","34800"
"In post","2021","Commercial","Crown Prosecution Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Outside London","EO","15","15","27860","27460"
"In post","2021","Commercial","Defence Electronics and Components Agency","Outside London","SEO/HEO","10","10","38170","38560"
"In post","2021","Commercial","Defence Equipment and Support","Outside London","EO","30","30","25050","26670"
"In post","2021","Commercial","Defence Equipment and Support","Outside London","G6/G7","80","80","58170","55420"
"In post","2021","Commercial","Defence Equipment and Support","Outside London","SCS level","10","10","112840","109770"
"In post","2021","Commercial","Defence Equipment and Support","Outside London","SEO/HEO","155","155","36890","38240"
"In post","2021","Commercial","Defence Equipment and Support","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Outside London","EO","15","15","22970","22780"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Outside London","SEO/HEO","45","40","34930","37320"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","London","G6/G7","15","15","61070","56730"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Outside London","EO","15","15","26050","25000"
"In post","2021","Commercial","Department for Education (excl. agencies)","Outside London","G6/G7","40","40","53900","51000"
"In post","2021","Commercial","Department for Education (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Outside London","SEO/HEO","120","120","36210","36780"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","15","15","39040","40200"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","20","20","53020","49550"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","85","80","35120","36520"
"In post","2021","Commercial","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for International Trade","London","SEO/HEO","20","20","36900","38160"
"In post","2021","Commercial","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","G6/G7","25","25","55670","53360"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","SCS level","30","30","83620","74730"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","45","45","40580","40650"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","25","25","54300","51180"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","60","60","33660","35400"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Outside London","AA/AO","35","30","20860","21590"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Outside London","EO","35","35","26580","26700"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Outside London","G6/G7","15","15","58070","55300"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","70","65","35750","32180"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Outside London","EO","10","10","24020","26350"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","25","25","38880","39470"
"In post","2021","Commercial","Education and Skills Funding Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","FCDO Services","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Commercial","FCDO Services","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","FCDO Services","Outside London","AA/AO","10","10","[c]","[c]"
