"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Female","125","120","41040","39650"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","Male","110","110","45520","46490"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Commercial","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Education","Commercial","Female","105","100","40050","38000"
"In post","2021","Commercial","Department for Education","Commercial","Male","90","90","40440","38000"
"In post","2021","Commercial","Department for Education","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Commercial","Female","105","95","36680","36520"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Commercial","Male","60","60","42070","38480"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","15","10","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for International Trade","Commercial","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Department for International Trade","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Transport","Commercial","Female","110","95","32720","31040"
"In post","2021","Commercial","Department for Transport","Commercial","Male","95","95","34980","32020"
"In post","2021","Commercial","Department for Work and Pensions","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Commercial","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Work and Pensions","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care","Commercial","Female","135","130","45300","40650"
"In post","2021","Commercial","Department of Health and Social Care","Commercial","Male","105","105","50240","40650"
"In post","2021","Commercial","ESTYN","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Commercial","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Commercial","Female","90","85","43080","40100"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Commercial","Male","65","65","46250","43320"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Operational Delivery","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Commercial","Male","10","10","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Commercial","Female","45","40","37080","38630"
"In post","2021","Commercial","HM Revenue and Customs","Commercial","Male","30","30","43350","38630"
"In post","2021","Commercial","HM Revenue and Customs","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Unknown","Female","20","15","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Commercial","Female","625","590","36050","34800"
"In post","2021","Commercial","Ministry of Defence","Commercial","Male","550","540","38780","36650"
"In post","2021","Commercial","Ministry of Defence","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Knowledge and Information Management","Female","330","315","30730","26670"
"In post","2021","Commercial","Ministry of Defence","Knowledge and Information Management","Male","355","350","36130","33300"
"In post","2021","Commercial","Ministry of Defence","Other","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Other","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Project Delivery","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Project Delivery","Male","45","45","47670","42780"
"In post","2021","Commercial","Ministry of Defence","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Science and Engineering","Male","85","85","41830","41970"
"In post","2021","Commercial","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Commercial","Female","490","475","43560","40080"
"In post","2021","Commercial","Ministry of Justice","Commercial","Male","390","380","50700","49870"
"In post","2021","Commercial","Ministry of Justice","Finance","Female","35","35","29100","27540"
"In post","2021","Commercial","Ministry of Justice","Finance","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice","Operational Delivery","Female","55","50","32510","34090"
"In post","2021","Commercial","Ministry of Justice","Operational Delivery","Male","35","35","27270","24000"
"In post","2021","Commercial","Ministry of Justice","Policy","Female","[c]","[c]","[c]","[c]"
