"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","Unknown","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East of England","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","London","AO","60","[c]","23180","23530"
"Leaver CS","2021","20-29","Asian","London","EO","65","[c]","28340","27760"
"Leaver CS","2021","20-29","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North West (England)","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","West Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Yorkshire and The Humber","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","AO","40","[c]","23760","24990"
"Leaver CS","2021","20-29","Black","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
