"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Outside London","Unknown","Heterosexual / straight","2495","2300","33710","33360"
"In post","2021","40-49","Outside London","Unknown","LGBO","130","125","31820","32690"
"In post","2021","40-49","Outside London","Unknown","Undeclared","300","280","35730","37170"
"In post","2021","40-49","Outside London","Unknown","Unknown","220","190","32410","32690"
"In post","2021","40-49","Overseas","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","EO","Heterosexual / straight","65","65","27820","26990"
"In post","2021","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","G6","Heterosexual / straight","120","120","65790","65000"
"In post","2021","40-49","Overseas","G6","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Overseas","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Overseas","G6","Unknown","40","40","66880","65610"
"In post","2021","40-49","Overseas","G7","Heterosexual / straight","180","180","57120","56210"
"In post","2021","40-49","Overseas","G7","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Overseas","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Overseas","G7","Unknown","55","55","57420","55720"
"In post","2021","40-49","Overseas","HEO","Heterosexual / straight","155","155","34640","34220"
"In post","2021","40-49","Overseas","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Overseas","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Overseas","HEO","Unknown","95","95","42130","41600"
"In post","2021","40-49","Overseas","SCS level","Heterosexual / straight","85","85","80850","73810"
"In post","2021","40-49","Overseas","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Overseas","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Overseas","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Overseas","SEO","Heterosexual / straight","110","110","49510","43840"
"In post","2021","40-49","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Overseas","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Overseas","Unknown","Heterosexual / straight","65","65","[c]","[c]"
"In post","2021","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Overseas","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","AO","Unknown","10","5","[c]","[c]"
"In post","2021","40-49","Unknown","EO","Heterosexual / straight","90","90","27590","27570"
"In post","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","EO","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","G6","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","G7","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","HEO","Heterosexual / straight","40","35","34060","33130"
"In post","2021","40-49","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","HEO","Unknown","30","25","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Unknown","Unknown","390","390","40190","35380"
"In post","2021","50-59","London","AA","Heterosexual / straight","340","320","22150","22210"
"In post","2021","50-59","London","AA","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","London","AA","Undeclared","50","50","21770","22210"
"In post","2021","50-59","London","AA","Unknown","130","125","23030","22720"
"In post","2021","50-59","London","AO","Heterosexual / straight","1890","1775","25700","25110"
"In post","2021","50-59","London","AO","LGBO","75","70","25870","25110"
"In post","2021","50-59","London","AO","Undeclared","360","335","25290","25110"
"In post","2021","50-59","London","AO","Unknown","740","685","26350","25110"
"In post","2021","50-59","London","EO","Heterosexual / straight","3760","3560","30450","30500"
"In post","2021","50-59","London","EO","LGBO","145","135","30380","30460"
"In post","2021","50-59","London","EO","Undeclared","755","715","30390","30410"
"In post","2021","50-59","London","EO","Unknown","1155","1095","30790","31060"
"In post","2021","50-59","London","G6","Heterosexual / straight","1375","1345","71400","70790"
"In post","2021","50-59","London","G6","LGBO","90","90","70590","68940"
"In post","2021","50-59","London","G6","Undeclared","215","210","72240","70540"
"In post","2021","50-59","London","G6","Unknown","420","405","73260","71290"
"In post","2021","50-59","London","G7","Heterosexual / straight","2600","2545","58600","58120"
"In post","2021","50-59","London","G7","LGBO","155","155","58450","57520"
"In post","2021","50-59","London","G7","Undeclared","445","440","59540","59160"
"In post","2021","50-59","London","G7","Unknown","670","650","58430","58720"
"In post","2021","50-59","London","HEO","Heterosexual / straight","2485","2430","36570","36160"
"In post","2021","50-59","London","HEO","LGBO","105","105","36600","36650"
"In post","2021","50-59","London","HEO","Undeclared","450","440","37050","36630"
"In post","2021","50-59","London","HEO","Unknown","680","665","36980","36510"
"In post","2021","50-59","London","SCS level","Heterosexual / straight","955","935","97470","90000"
"In post","2021","50-59","London","SCS level","LGBO","60","60","100390","86340"
"In post","2021","50-59","London","SCS level","Undeclared","105","100","93530","85030"
"In post","2021","50-59","London","SCS level","Unknown","295","290","103820","94810"
"In post","2021","50-59","London","SEO","Heterosexual / straight","2245","2200","44200","43250"
"In post","2021","50-59","London","SEO","LGBO","110","110","43850","43500"
"In post","2021","50-59","London","SEO","Undeclared","410","400","44440","43810"
"In post","2021","50-59","London","SEO","Unknown","540","530","43730","42560"
"In post","2021","50-59","London","Unknown","Heterosexual / straight","295","290","36250","36580"
"In post","2021","50-59","London","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","London","Unknown","Undeclared","40","40","38240","38230"
"In post","2021","50-59","London","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Outside London","AA","Heterosexual / straight","3670","3420","19630","19560"
"In post","2021","50-59","Outside London","AA","LGBO","115","110","20150","20070"
"In post","2021","50-59","Outside London","AA","Undeclared","645","570","19410","19560"
"In post","2021","50-59","Outside London","AA","Unknown","1155","1035","20390","20600"
"In post","2021","50-59","Outside London","AO","Heterosexual / straight","18965","16995","22620","21050"
"In post","2021","50-59","Outside London","AO","LGBO","660","620","22990","21050"
"In post","2021","50-59","Outside London","AO","Undeclared","3550","3160","22810","21400"
"In post","2021","50-59","Outside London","AO","Unknown","8040","6985","22770","21020"
"In post","2021","50-59","Outside London","EO","Heterosexual / straight","21845","20235","27670","27570"
"In post","2021","50-59","Outside London","EO","LGBO","740","705","27790","27570"
"In post","2021","50-59","Outside London","EO","Undeclared","3805","3510","27780","27570"
"In post","2021","50-59","Outside London","EO","Unknown","6690","6105","28190","27570"
"In post","2021","50-59","Outside London","G6","Heterosexual / straight","2345","2305","68780","66530"
"In post","2021","50-59","Outside London","G6","LGBO","80","80","69920","67260"
"In post","2021","50-59","Outside London","G6","Undeclared","305","300","69610","67360"
"In post","2021","50-59","Outside London","G6","Unknown","625","605","68630","66430"
"In post","2021","50-59","Outside London","G7","Heterosexual / straight","6005","5845","55110","53360"
"In post","2021","50-59","Outside London","G7","LGBO","190","185","55310","54200"
"In post","2021","50-59","Outside London","G7","Undeclared","810","795","55350","54330"
"In post","2021","50-59","Outside London","G7","Unknown","1710","1645","54420","53040"
"In post","2021","50-59","Outside London","HEO","Heterosexual / straight","11425","10950","33620","33300"
"In post","2021","50-59","Outside London","HEO","LGBO","385","375","33370","32720"
"In post","2021","50-59","Outside London","HEO","Undeclared","1995","1915","34000","33300"
"In post","2021","50-59","Outside London","HEO","Unknown","2620","2500","33910","33300"
"In post","2021","50-59","Outside London","SCS level","Heterosexual / straight","780","770","91740","84720"
"In post","2021","50-59","Outside London","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Outside London","SCS level","Undeclared","85","80","93000","84710"
"In post","2021","50-59","Outside London","SCS level","Unknown","205","205","96410","86500"
"In post","2021","50-59","Outside London","SEO","Heterosexual / straight","8700","8450","42080","40580"
"In post","2021","50-59","Outside London","SEO","LGBO","245","240","42140","40580"
"In post","2021","50-59","Outside London","SEO","Undeclared","1490","1435","42490","41170"
"In post","2021","50-59","Outside London","SEO","Unknown","1885","1815","41530","39750"
"In post","2021","50-59","Outside London","Unknown","Heterosexual / straight","2470","2335","33960","32690"
"In post","2021","50-59","Outside London","Unknown","LGBO","90","85","33890","37170"
"In post","2021","50-59","Outside London","Unknown","Undeclared","305","295","37500","37170"
"In post","2021","50-59","Outside London","Unknown","Unknown","190","170","32900","30210"
"In post","2021","50-59","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","EO","Heterosexual / straight","70","65","28230","27370"
"In post","2021","50-59","Overseas","EO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Overseas","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Overseas","EO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Overseas","G6","Heterosexual / straight","100","100","67940","65400"
"In post","2021","50-59","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Overseas","G6","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Overseas","G7","Heterosexual / straight","105","100","59350","56710"
"In post","2021","50-59","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","G7","Undeclared","30","30","[c]","[c]"
"In post","2021","50-59","Overseas","G7","Unknown","35","35","59840","59650"
"In post","2021","50-59","Overseas","HEO","Heterosexual / straight","145","145","36210","34260"
"In post","2021","50-59","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","HEO","Undeclared","30","30","[c]","[c]"
"In post","2021","50-59","Overseas","HEO","Unknown","55","55","44490","46620"
"In post","2021","50-59","Overseas","SCS level","Heterosexual / straight","80","80","92020","86830"
"In post","2021","50-59","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Overseas","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Overseas","SEO","Heterosexual / straight","115","115","49480","42710"
"In post","2021","50-59","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Overseas","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Overseas","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Overseas","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
