"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Finance","Male","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Operational Delivery","Female","105","100","20760","20850"
"In post","2021","16-19","Unknown","Operational Delivery","Male","75","70","20990","20810"
"In post","2021","16-19","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Other","Male","40","40","18730","16780"
"In post","2021","16-19","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Property","Male","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Science and Engineering","Male","40","40","16870","16780"
"In post","2021","16-19","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Security","Male","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tax","Female","50","50","20250","20140"
"In post","2021","16-19","Unknown","Tax","Male","40","40","20400","20140"
"In post","2021","16-19","Unknown","Unknown","Female","40","35","21520","21010"
"In post","2021","16-19","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2021","16-19","White","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2021","16-19","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Economics","Female","10","10","[c]","[c]"
"In post","2021","16-19","White","Economics","Male","5","5","[c]","[c]"
"In post","2021","16-19","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Finance","Female","15","15","[c]","[c]"
"In post","2021","16-19","White","Finance","Male","15","15","[c]","[c]"
"In post","2021","16-19","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","16-19","White","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Operational Delivery","Female","135","130","21520","21430"
"In post","2021","16-19","White","Operational Delivery","Male","70","65","21610","21430"
"In post","2021","16-19","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Other","Female","10","10","[c]","[c]"
"In post","2021","16-19","White","Other","Male","10","10","[c]","[c]"
"In post","2021","16-19","White","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Policy","Female","10","10","[c]","[c]"
"In post","2021","16-19","White","Policy","Male","15","15","[c]","[c]"
"In post","2021","16-19","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Property","Female","5","5","[c]","[c]"
"In post","2021","16-19","White","Property","Male","10","10","[c]","[c]"
"In post","2021","16-19","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Science and Engineering","Female","15","15","[c]","[c]"
"In post","2021","16-19","White","Science and Engineering","Male","55","55","18000","17780"
"In post","2021","16-19","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Security","Male","5","5","[c]","[c]"
"In post","2021","16-19","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Tax","Female","25","25","[c]","[c]"
"In post","2021","16-19","White","Tax","Male","20","20","[c]","[c]"
"In post","2021","16-19","White","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Female","130","130","22080","21010"
"In post","2021","16-19","White","Unknown","Male","85","85","22020","21010"
"In post","2021","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Female","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Male","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Female","30","30","32200","33080"
"In post","2021","20-29","Asian","Communications","Male","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Digital, Data and Technology","Female","55","50","35020","33190"
"In post","2021","20-29","Asian","Digital, Data and Technology","Male","105","105","32450","30830"
"In post","2021","20-29","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Economics","Female","35","35","38320","33120"
"In post","2021","20-29","Asian","Economics","Male","70","70","35080","32790"
"In post","2021","20-29","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Finance","Female","55","55","31950","30490"
"In post","2021","20-29","Asian","Finance","Male","65","65","32710","30840"
"In post","2021","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Human Resources","Female","55","55","31500","30850"
"In post","2021","20-29","Asian","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Intelligence Analysis","Female","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Intelligence Analysis","Male","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Internal Audit","Female","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","International Trade","Female","25","25","[c]","[c]"
"In post","2021","20-29","Asian","International Trade","Male","15","15","[c]","[c]"
"In post","2021","20-29","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Knowledge and Information Management","Female","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Legal","Female","60","60","35920","33900"
"In post","2021","20-29","Asian","Legal","Male","35","35","31850","29570"
"In post","2021","20-29","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Medicine","Female","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Operational Delivery","Female","975","935","25180","24440"
"In post","2021","20-29","Asian","Operational Delivery","Male","730","710","24910","24120"
"In post","2021","20-29","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Operational Research","Female","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Operational Research","Male","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Other","Female","95","95","30730","28600"
"In post","2021","20-29","Asian","Other","Male","60","60","31030","28110"
"In post","2021","20-29","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Policy","Female","345","345","36430","33960"
"In post","2021","20-29","Asian","Policy","Male","220","220","37240","33950"
"In post","2021","20-29","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Project Delivery","Female","60","60","32310","32830"
"In post","2021","20-29","Asian","Project Delivery","Male","60","60","33410","32350"
"In post","2021","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Property","Female","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Property","Male","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Psychology","Female","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Science and Engineering","Female","80","80","29490","28470"
"In post","2021","20-29","Asian","Science and Engineering","Male","80","80","30660","27960"
"In post","2021","20-29","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Security","Female","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Security","Male","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Social Research","Female","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Statistics","Female","30","30","[c]","[c]"
"In post","2021","20-29","Asian","Statistics","Male","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Tax","Female","125","115","28320","25560"
"In post","2021","20-29","Asian","Tax","Male","220","210","30230","25560"
"In post","2021","20-29","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Female","945","925","28490","27570"
"In post","2021","20-29","Asian","Unknown","Male","810","805","27930","27570"
"In post","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Commercial","Female","15","15","[c]","[c]"
"In post","2021","20-29","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Communications","Female","15","15","[c]","[c]"
"In post","2021","20-29","Black","Communications","Male","5","5","[c]","[c]"
"In post","2021","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Digital, Data and Technology","Female","20","20","[c]","[c]"
"In post","2021","20-29","Black","Digital, Data and Technology","Male","25","25","[c]","[c]"
"In post","2021","20-29","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Economics","Female","15","15","[c]","[c]"
"In post","2021","20-29","Black","Economics","Male","20","20","[c]","[c]"
"In post","2021","20-29","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Finance","Female","20","20","[c]","[c]"
"In post","2021","20-29","Black","Finance","Male","10","10","[c]","[c]"
"In post","2021","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Human Resources","Female","30","30","33180","30120"
"In post","2021","20-29","Black","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Intelligence Analysis","Female","5","5","[c]","[c]"
"In post","2021","20-29","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
