"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","AO","95","95","21990","21590"
"In post","2021","Digital, Data and Technology","Wales","EO","465","455","27510","26670"
"In post","2021","Digital, Data and Technology","Wales","G6","65","65","68920","67000"
"In post","2021","Digital, Data and Technology","Wales","G7","330","325","56170","53440"
"In post","2021","Digital, Data and Technology","Wales","HEO","500","490","34290","33350"
"In post","2021","Digital, Data and Technology","Wales","SCS level","15","15","85620","76430"
"In post","2021","Digital, Data and Technology","Wales","SEO","540","535","43060","42520"
"In post","2021","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Midlands (England)","AO","30","25","21440","21000"
"In post","2021","Digital, Data and Technology","West Midlands (England)","EO","120","115","26320","26000"
"In post","2021","Digital, Data and Technology","West Midlands (England)","G6","65","65","65410","64670"
"In post","2021","Digital, Data and Technology","West Midlands (England)","G7","190","185","52630","52580"
"In post","2021","Digital, Data and Technology","West Midlands (England)","HEO","230","225","32380","31810"
"In post","2021","Digital, Data and Technology","West Midlands (England)","SCS level","20","20","84220","78000"
"In post","2021","Digital, Data and Technology","West Midlands (England)","SEO","235","225","39330","38630"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","AO","25","25","20870","20920"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","EO","155","145","26490","25740"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","G6","45","45","64550","64670"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","G7","240","235","54100","52580"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","HEO","215","205","31380","31810"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","SCS level","10","10","89060","84350"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","SEO","215","210","39160","38630"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","AA","5","5","[c]","[c]"
"In post","2021","Economics","London","AO","55","55","24350","24300"
"In post","2021","Economics","London","EO","95","95","27720","27680"
"In post","2021","Economics","London","G6","200","190","70630","69630"
"In post","2021","Economics","London","G7","565","550","56660","56360"
"In post","2021","Economics","London","HEO","675","675","34190","33880"
"In post","2021","Economics","London","SCS level","80","80","89940","82660"
"In post","2021","Economics","London","SEO","90","90","42810","42470"
"In post","2021","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","G7","10","10","[c]","[c]"
"In post","2021","Economics","North West (England)","HEO","10","10","32090","31810"
"In post","2021","Economics","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Economics","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Overseas","G6","10","10","67530","66680"
"In post","2021","Economics","Overseas","G7","25","25","55250","55620"
"In post","2021","Economics","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Scotland","G7","20","20","53920","54270"
"In post","2021","Economics","Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Economics","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South East (England)","G6","5","5","[c]","[c]"
"In post","2021","Economics","South East (England)","G7","10","10","51420","51970"
"In post","2021","Economics","South East (England)","HEO","10","10","[c]","[c]"
"In post","2021","Economics","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South West (England)","G7","15","15","52200","49170"
"In post","2021","Economics","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Economics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Wales","AO","30","30","19580","19130"
"In post","2021","Economics","Wales","EO","15","15","24670","23050"
"In post","2021","Economics","Wales","G6","10","10","69260","72210"
"In post","2021","Economics","Wales","G7","45","45","54150","51640"
"In post","2021","Economics","Wales","HEO","45","45","30820","29540"
"In post","2021","Economics","Wales","SCS level","10","10","[c]","[c]"
"In post","2021","Economics","Wales","SEO","20","15","39570","38620"
"In post","2021","Economics","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Economics","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Economics","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Economics","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","G7","10","10","52200","51770"
"In post","2021","Economics","Yorkshire and The Humber","HEO","10","10","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","AA","5","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","AO","35","30","21140","21130"
"In post","2021","Finance","East Midlands (England)","EO","45","45","25800","26470"
"In post","2021","Finance","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","G7","30","30","53800","52580"
"In post","2021","Finance","East Midlands (England)","HEO","35","35","31980","32090"
"In post","2021","Finance","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","SEO","35","35","40190","39600"
"In post","2021","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","AO","60","50","20960","20920"
"In post","2021","Finance","East of England","EO","85","80","27430","26670"
"In post","2021","Finance","East of England","G6","10","10","66340","64670"
"In post","2021","Finance","East of England","G7","55","50","54560","52670"
"In post","2021","Finance","East of England","HEO","90","85","34200","33300"
"In post","2021","Finance","East of England","SCS level","10","10","[c]","[c]"
"In post","2021","Finance","East of England","SEO","80","80","41590","39600"
"In post","2021","Finance","London","AA","5","5","[c]","[c]"
"In post","2021","Finance","London","AO","75","70","24610","24980"
"In post","2021","Finance","London","EO","300","290","28740","29000"
"In post","2021","Finance","London","G6","285","280","69810","69800"
"In post","2021","Finance","London","G7","635","620","58150","57870"
"In post","2021","Finance","London","HEO","530","520","35610","35030"
"In post","2021","Finance","London","SCS level","165","160","91190","83860"
"In post","2021","Finance","London","SEO","560","550","43400","42410"
"In post","2021","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","AO","10","10","20600","20420"
"In post","2021","Finance","North East (England)","EO","55","50","26120","26000"
"In post","2021","Finance","North East (England)","G6","20","20","64040","64670"
"In post","2021","Finance","North East (England)","G7","75","75","52540","52580"
"In post","2021","Finance","North East (England)","HEO","100","95","31150","31810"
"In post","2021","Finance","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","SEO","110","110","38360","38630"
"In post","2021","Finance","North West (England)","AA","5","5","[c]","[c]"
"In post","2021","Finance","North West (England)","AO","80","75","21350","21430"
"In post","2021","Finance","North West (England)","EO","100","95","25740","25970"
"In post","2021","Finance","North West (England)","G6","35","35","64640","64320"
"In post","2021","Finance","North West (England)","G7","130","130","52880","52580"
"In post","2021","Finance","North West (England)","HEO","130","125","31470","30980"
"In post","2021","Finance","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2021","Finance","North West (England)","SEO","150","145","40000","38640"
"In post","2021","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","EO","10","10","27780","28750"
"In post","2021","Finance","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","EO","15","15","28310","26670"
"In post","2021","Finance","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G7","10","10","[c]","[c]"
"In post","2021","Finance","Overseas","HEO","10","10","35680","33630"
"In post","2021","Finance","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","AA","20","15","20290","20200"
"In post","2021","Finance","Scotland","AO","380","300","21200","21400"
"In post","2021","Finance","Scotland","EO","100","90","26950","26510"
"In post","2021","Finance","Scotland","G6","15","10","66480","65110"
"In post","2021","Finance","Scotland","G7","40","40","52210","52580"
"In post","2021","Finance","Scotland","HEO","75","70","33760","33930"
"In post","2021","Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","SEO","65","60","41380","40660"
"In post","2021","Finance","Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","AO","100","90","21590","21440"
"In post","2021","Finance","South East (England)","EO","230","215","27070","26670"
"In post","2021","Finance","South East (England)","G6","30","30","68270","67220"
"In post","2021","Finance","South East (England)","G7","90","90","55990","56540"
"In post","2021","Finance","South East (England)","HEO","245","230","34040","33300"
"In post","2021","Finance","South East (England)","SCS level","15","15","94280","92490"
"In post","2021","Finance","South East (England)","SEO","190","185","42860","40580"
"In post","2021","Finance","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","South West (England)","AO","55","50","21340","21020"
