"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Unknown","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Wales","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","North West (England)","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for International Trade","London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","Wales","20","15","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","North West (England)","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","North East (England)","40","35","20910","20140"
"In post","2021","16-19","Unknown","HM Revenue and Customs","North West (England)","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Scotland","25","20","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Wales","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","HM Revenue and Customs","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2021","16-19","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","East of England","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","South East (England)","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Scotland","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","South East (England)","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","South West (England)","50","50","17310","16780"
"In post","2021","16-19","Unknown","Ministry of Defence","Unknown","35","35","18640","15940"
"In post","2021","16-19","Unknown","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","East of England","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","London","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","North West (England)","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","South East (England)","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Justice","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","Scotland","45","45","21160","20850"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","South East (England)","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","United Kingdom Statistics Authority","Wales","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","London","35","30","32380","29280"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","North West (England)","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","London","135","135","35620","34550"
"In post","2021","20-29","Declared disabled","Cabinet Office","North East (England)","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cabinet Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","London","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
