"Status","Year","Age","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Undeclared","Medicine","45","35","63970","69740"
"In post","2021","40-49","Undeclared","Operational Delivery","3120","2930","30510","30200"
"In post","2021","40-49","Undeclared","Operational Research","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Other","235","225","32990","27860"
"In post","2021","40-49","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Policy","315","310","50190","47000"
"In post","2021","40-49","Undeclared","Project Delivery","245","240","44470","40790"
"In post","2021","40-49","Undeclared","Property","110","105","37420","33300"
"In post","2021","40-49","Undeclared","Psychology","40","40","44000","44850"
"In post","2021","40-49","Undeclared","Science and Engineering","210","200","42340","40980"
"In post","2021","40-49","Undeclared","Security","155","150","35000","36480"
"In post","2021","40-49","Undeclared","Social Research","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Statistics","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Tax","175","170","39720","36160"
"In post","2021","40-49","Undeclared","Unknown","1185","1105","30170","27570"
"In post","2021","40-49","Undeclared","Veterinarian","20","20","[c]","[c]"
"In post","2021","40-49","Unknown","Commercial","225","215","43140","38990"
"In post","2021","40-49","Unknown","Communications","235","225","48610","45230"
"In post","2021","40-49","Unknown","Corporate Finance","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Counter Fraud","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Digital, Data and Technology","815","800","44650","41010"
"In post","2021","40-49","Unknown","Economics","40","35","63990","61700"
"In post","2021","40-49","Unknown","Finance","330","315","41630","38630"
"In post","2021","40-49","Unknown","Human Resources","285","270","37610","33880"
"In post","2021","40-49","Unknown","Inspector of Education and Training","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Intelligence Analysis","90","85","48540","49530"
"In post","2021","40-49","Unknown","Internal Audit","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","International Trade","65","65","51530","52500"
"In post","2021","40-49","Unknown","Knowledge and Information Management","100","95","44820","44030"
"In post","2021","40-49","Unknown","Legal","660","620","48260","48660"
"In post","2021","40-49","Unknown","Medicine","200","175","56800","44640"
"In post","2021","40-49","Unknown","Operational Delivery","5985","5555","29310","25560"
"In post","2021","40-49","Unknown","Operational Research","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Other","1150","1120","37430","33300"
"In post","2021","40-49","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Planning Inspectors","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Policy","955","915","54110","53360"
"In post","2021","40-49","Unknown","Project Delivery","540","525","45710","40710"
"In post","2021","40-49","Unknown","Property","190","180","35540","33300"
"In post","2021","40-49","Unknown","Psychology","30","25","45060","45110"
"In post","2021","40-49","Unknown","Science and Engineering","615","590","43950","42380"
"In post","2021","40-49","Unknown","Security","375","370","33980","39070"
"In post","2021","40-49","Unknown","Social Research","30","30","39020","37020"
"In post","2021","40-49","Unknown","Statistics","55","50","50000","49100"
"In post","2021","40-49","Unknown","Tax","965","915","29500","25560"
"In post","2021","40-49","Unknown","Unknown","2770","2645","43930","35220"
"In post","2021","40-49","Unknown","Veterinarian","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Commercial","165","160","42260","40580"
"In post","2021","50-59","Declared disabled","Communications","65","65","38920","33840"
"In post","2021","50-59","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Counter Fraud","25","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","Digital, Data and Technology","375","360","41430","38150"
"In post","2021","50-59","Declared disabled","Economics","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Finance","275","255","38760","35000"
"In post","2021","50-59","Declared disabled","Human Resources","365","355","40900","37410"
"In post","2021","50-59","Declared disabled","Inspector of Education and Training","35","35","61870","57930"
"In post","2021","50-59","Declared disabled","Intelligence Analysis","110","105","33480","31520"
"In post","2021","50-59","Declared disabled","Internal Audit","40","40","44860","42150"
"In post","2021","50-59","Declared disabled","International Trade","30","30","[c]","[c]"
"In post","2021","50-59","Declared disabled","Knowledge and Information Management","110","105","35080","33320"
"In post","2021","50-59","Declared disabled","Legal","360","335","50980","52730"
"In post","2021","50-59","Declared disabled","Medicine","50","50","55720","44500"
"In post","2021","50-59","Declared disabled","Operational Delivery","6355","5840","29010","26750"
"In post","2021","50-59","Declared disabled","Operational Research","30","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","Other","760","730","28350","23610"
"In post","2021","50-59","Declared disabled","Planning","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Planning Inspectors","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","Policy","560","540","46790","41100"
"In post","2021","50-59","Declared disabled","Project Delivery","545","530","41660","38640"
"In post","2021","50-59","Declared disabled","Property","225","220","37420","33300"
"In post","2021","50-59","Declared disabled","Psychology","20","20","[c]","[c]"
"In post","2021","50-59","Declared disabled","Science and Engineering","310","300","39690","38750"
"In post","2021","50-59","Declared disabled","Security","235","235","31600","28080"
"In post","2021","50-59","Declared disabled","Social Research","15","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","Statistics","30","30","[c]","[c]"
"In post","2021","50-59","Declared disabled","Tax","485","460","36580","32520"
"In post","2021","50-59","Declared disabled","Unknown","6835","6140","28650","27570"
"In post","2021","50-59","Declared disabled","Veterinarian","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Commercial","1005","985","45200","42080"
"In post","2021","50-59","Declared non-disabled","Communications","510","495","42450","37840"
"In post","2021","50-59","Declared non-disabled","Corporate Finance","30","30","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Counter Fraud","210","205","40770","39490"
"In post","2021","50-59","Declared non-disabled","Digital, Data and Technology","2260","2210","44470","41140"
"In post","2021","50-59","Declared non-disabled","Economics","100","95","65810","64710"
"In post","2021","50-59","Declared non-disabled","Finance","2005","1915","42200","38140"
"In post","2021","50-59","Declared non-disabled","Human Resources","1595","1535","41290","37410"
"In post","2021","50-59","Declared non-disabled","Inspector of Education and Training","320","315","68870","75500"
"In post","2021","50-59","Declared non-disabled","Intelligence Analysis","595","580","34550","31000"
"In post","2021","50-59","Declared non-disabled","Internal Audit","245","240","49120","45960"
"In post","2021","50-59","Declared non-disabled","International Trade","170","170","50520","48100"
"In post","2021","50-59","Declared non-disabled","Knowledge and Information Management","490","475","38110","34710"
"In post","2021","50-59","Declared non-disabled","Legal","2400","2255","52470","53910"
"In post","2021","50-59","Declared non-disabled","Medicine","450","410","61390","47000"
"In post","2021","50-59","Declared non-disabled","Operational Delivery","32530","30085","30620","27370"
"In post","2021","50-59","Declared non-disabled","Operational Research","125","120","51480","47420"
"In post","2021","50-59","Declared non-disabled","Other","4920","4765","31070","26670"
"In post","2021","50-59","Declared non-disabled","Planning","35","35","52920","47000"
"In post","2021","50-59","Declared non-disabled","Planning Inspectors","85","80","59090","58810"
"In post","2021","50-59","Declared non-disabled","Policy","3965","3875","50890","47000"
"In post","2021","50-59","Declared non-disabled","Project Delivery","3425","3345","46090","41000"
"In post","2021","50-59","Declared non-disabled","Property","1855","1805","38780","34480"
"In post","2021","50-59","Declared non-disabled","Psychology","90","85","39370","29750"
"In post","2021","50-59","Declared non-disabled","Science and Engineering","2395","2325","42700","41140"
"In post","2021","50-59","Declared non-disabled","Security","1955","1935","32670","29140"
"In post","2021","50-59","Declared non-disabled","Social Research","105","100","50790","47000"
"In post","2021","50-59","Declared non-disabled","Statistics","210","205","49110","47710"
"In post","2021","50-59","Declared non-disabled","Tax","2700","2575","38690","35000"
"In post","2021","50-59","Declared non-disabled","Unknown","27900","25490","30650","27570"
"In post","2021","50-59","Declared non-disabled","Veterinarian","85","80","52400","51760"
"In post","2021","50-59","Undeclared","Commercial","135","130","46210","42550"
"In post","2021","50-59","Undeclared","Communications","45","40","39280","33300"
"In post","2021","50-59","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Counter Fraud","30","25","[c]","[c]"
"In post","2021","50-59","Undeclared","Digital, Data and Technology","225","220","40860","38450"
"In post","2021","50-59","Undeclared","Economics","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Finance","185","175","37340","33630"
"In post","2021","50-59","Undeclared","Human Resources","165","160","39900","35050"
"In post","2021","50-59","Undeclared","Intelligence Analysis","100","100","34400","31960"
"In post","2021","50-59","Undeclared","Internal Audit","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","International Trade","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Knowledge and Information Management","65","65","38210","34640"
"In post","2021","50-59","Undeclared","Legal","185","175","47020","43160"
"In post","2021","50-59","Undeclared","Medicine","35","30","63130","38890"
"In post","2021","50-59","Undeclared","Operational Delivery","5005","4665","30660","31520"
"In post","2021","50-59","Undeclared","Operational Research","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Other","575","560","29420","26020"
"In post","2021","50-59","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Planning Inspectors","10","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Policy","340","335","47860","44440"
"In post","2021","50-59","Undeclared","Project Delivery","335","325","43100","40580"
"In post","2021","50-59","Undeclared","Property","260","255","37770","33610"
"In post","2021","50-59","Undeclared","Psychology","25","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Science and Engineering","360","350","41620","39420"
"In post","2021","50-59","Undeclared","Security","310","305","34910","39070"
"In post","2021","50-59","Undeclared","Social Research","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Statistics","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Tax","330","315","39460","37090"
"In post","2021","50-59","Undeclared","Unknown","1405","1315","29790","27570"
"In post","2021","50-59","Undeclared","Veterinarian","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","205","205","41130","38630"
"In post","2021","50-59","Unknown","Communications","120","115","44990","41150"
"In post","2021","50-59","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Counter Fraud","35","35","46670","37880"
"In post","2021","50-59","Unknown","Digital, Data and Technology","535","530","45780","40830"
"In post","2021","50-59","Unknown","Economics","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Finance","310","290","40450","36820"
